Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171108-105724
5000,10000,1,5000,310.0,5932.99767742,20171108-105724
0,5000,2,5000,620.0,5722.67306317,20171108-105725
5000,10000,3,5000,931.0,3692.99308101,20171108-105725
10000,15000,4,5000,1240.0,3239.28051102,20171108-105725
15000,20000,5,5000,1554.0,3355.9286651,20171108-105725
20000,25000,6,5000,1862.0,3856.36467457,20171108-105725
25000,30000,7,5000,2176.0,4289.68643966,20171108-105725
30000,35000,8,5000,2492.0,4623.21272818,20171108-105725
35000,40000,9,5000,2799.0,4960.67199586,20171108-105725
40000,45000,10,5000,3108.0,5285.60659546,20171108-105725
45000,50000,11,5000,3418.0,5372.00940093,20171108-105725
50000,55000,12,5000,3727.0,5445.19181377,20171108-105725
55000,60000,13,5000,4035.0,5729.4094523,20171108-105725
60000,65000,14,5000,4347.0,5905.3427641,20171108-105725
65000,70000,15,5000,4651.0,6059.20702466,20171108-105725
70000,75000,16,5000,4958.0,6266.56542459,20171108-105725
75000,80000,17,5000,5270.0,6467.10666668,20171108-105725
80000,85000,18,5000,5580.0,6588.14384901,20171108-105725
85000,90000,19,5000,5890.0,6705.12158918,20171108-105725
90000,95000,20,5000,6196.0,6870.59649828,20171108-105725
95000,100000,21,5000,6507.0,7063.06033573,20171108-105725
0,5000,22,5000,6817.0,6128.64285335,20171108-105726
5000,10000,23,5000,7122.0,5732.49873785,20171108-105726
10000,15000,24,5000,7427.0,5409.65367938,20171108-105726
15000,20000,25,5000,7736.0,5322.19347922,20171108-105726
20000,25000,26,5000,8045.0,5244.2122385,20171108-105726
25000,30000,27,5000,8356.0,5277.90788164,20171108-105726
30000,35000,28,5000,8667.0,5284.41773668,20171108-105726
35000,40000,29,5000,8974.0,5406.59378659,20171108-105726
40000,45000,30,5000,9282.0,5523.80587728,20171108-105726
45000,50000,31,5000,9588.0,5638.70291871,20171108-105726
50000,55000,32,5000,9894.0,5709.437845,20171108-105726
55000,60000,33,5000,10211.0,5786.20983517,20171108-105726
60000,65000,34,5000,10527.0,5899.68670734,20171108-105726
65000,70000,35,5000,10834.0,5991.04680828,20171108-105726
70000,75000,36,5000,11141.0,6079.49625391,20171108-105726
75000,80000,37,5000,11440.0,6162.39133905,20171108-105726
80000,85000,38,5000,11739.0,6257.0255695,20171108-105726
85000,90000,39,5000,12051.0,6343.22585011,20171108-105726
90000,95000,40,5000,12363.0,6400.42000552,20171108-105726
95000,100000,41,5000,12676.0,6454.42122521,20171108-105726
100000,105000,42,5000,12989.0,6533.40630946,20171108-105726
105000,110000,43,5000,13302.0,6586.23067081,20171108-105726
110000,115000,44,5000,13615.0,6662.77077145,20171108-105726
115000,120000,45,5000,13925.0,6733.39571878,20171108-105727
