t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1510119662,292,112.409587,0.615813,0.003930,6.667808,0.011703,0.212151,0.440109,0.801125,7.759238,112.409587,28.277925,5.005442,1.352044,0.719113,calls/second,milliseconds
1510119672,1164,24.066669,0.198042,0.001140,1.083905,0.081809,0.189743,0.310974,0.594081,3.582710,14.203714,57.343306,17.066348,4.142653,1.672016,calls/second,milliseconds
1510119682,1164,24.066669,0.198042,0.001140,1.083905,0.081809,0.189743,0.310974,0.594081,3.582710,14.203714,38.415966,14.446352,4.006840,1.653541,calls/second,milliseconds
1510119692,1164,24.066669,0.198042,0.001140,1.083905,0.081809,0.189743,0.310974,0.594081,3.582710,14.203714,28.884516,12.228573,3.875480,1.635270,calls/second,milliseconds
1510119702,1164,24.066669,0.198042,0.001140,1.083905,0.081809,0.189743,0.310974,0.594081,3.582710,14.203714,23.141862,10.351263,3.748427,1.617201,calls/second,milliseconds
1510119712,1164,24.066669,0.198042,0.001140,1.083905,0.081809,0.189743,0.310974,0.594081,3.582710,14.203714,19.303673,8.762155,3.625539,1.599332,calls/second,milliseconds
1510119722,1263,24.066669,0.174870,0.001140,1.031251,0.008763,0.158570,0.306265,0.498741,3.582710,14.203714,17.966733,8.984134,3.830639,1.690247,calls/second,milliseconds
1510119732,1652,24.066669,0.172161,0.001081,0.850041,0.006405,0.181413,0.316530,0.616315,4.134978,9.619519,20.573390,13.754497,4.990567,2.103285,calls/second,milliseconds
1510119742,1745,24.066669,0.188124,0.001081,0.810255,0.097153,0.228801,0.332116,0.411443,4.134978,9.619519,19.324935,13.088542,5.129989,2.181860,calls/second,milliseconds
1510119752,1874,24.066669,0.202354,0.001081,1.140879,0.009464,0.230255,0.357088,0.411443,0.919705,22.810176,18.684603,12.994381,5.379311,2.298947,calls/second,milliseconds
1510119762,2133,24.066669,0.197807,0.001081,1.127711,0.085710,0.228308,0.347972,0.397441,0.666375,22.810176,19.338544,15.090080,6.062195,2.562342,calls/second,milliseconds
1510119772,2133,24.066669,0.197807,0.001081,1.127711,0.085710,0.228308,0.347972,0.397441,0.666375,22.810176,17.731164,12.773477,5.863453,2.534029,calls/second,milliseconds
1510119782,2230,24.066669,0.153985,0.000861,0.803523,0.004561,0.205565,0.337169,0.395679,0.624593,13.167388,17.114914,12.363653,5.991880,2.613508,calls/second,milliseconds
1510119792,2237,24.066669,0.164513,0.000861,0.813451,0.005112,0.212933,0.352140,0.417303,0.919705,13.167388,15.944718,10.561553,5.815277,2.591278,calls/second,milliseconds
1510119802,2424,24.066669,0.168083,0.000861,0.767312,0.004256,0.225209,0.357088,0.407642,0.744663,13.167388,16.127928,11.865293,6.240010,2.769534,calls/second,milliseconds
1510119812,2621,24.066669,0.170180,0.000956,0.737933,0.009017,0.189549,0.344637,0.535682,3.285620,13.167388,16.351155,12.956836,6.679150,2.957106,calls/second,milliseconds
1510119822,2635,24.066669,0.173033,0.000956,0.729977,0.010663,0.198236,0.344637,0.535682,3.285620,13.167388,15.473292,11.173052,6.503047,2.938823,calls/second,milliseconds
1510119832,2716,24.066669,0.187428,0.000956,0.664383,0.147729,0.240549,0.343559,0.407642,0.737856,9.619519,15.064174,10.710872,6.555811,2.995898,calls/second,milliseconds
1510119842,2815,24.066669,0.188441,0.000956,0.761950,0.006170,0.225538,0.342110,0.541463,3.559783,7.942492,14.792832,10.539090,6.666048,3.072990,calls/second,milliseconds
1510119852,2821,24.066669,0.188346,0.000956,0.757507,0.009326,0.227185,0.344637,0.513598,3.559783,7.942492,14.084202,9.017094,6.467343,3.045683,calls/second,milliseconds
1510119862,2879,13.167388,0.177991,0.000956,0.643805,0.009840,0.238264,0.353826,0.513598,0.737856,7.942492,13.690416,8.537275,6.446066,3.076184,calls/second,milliseconds
1510119872,2991,13.167388,0.166206,0.000956,0.569660,0.012749,0.251433,0.342110,0.433770,0.609532,7.942492,13.577353,8.908956,6.595088,3.163709,calls/second,milliseconds
1510119882,3251,13.167388,0.163152,0.000956,0.571818,0.127652,0.231857,0.338052,0.376721,0.504281,9.948396,14.116680,11.578088,7.220083,3.411102,calls/second,milliseconds
1510119892,3590,9.948396,0.160338,0.000956,0.576153,0.020671,0.192619,0.347858,0.400872,0.621860,9.948396,14.940063,15.279867,8.124861,3.756532,calls/second,milliseconds
1510119902,3591,9.948396,0.166198,0.000956,0.592934,0.020671,0.193876,0.348726,0.421534,3.524780,9.948396,14.347174,12.950119,7.861802,3.716132,calls/second,milliseconds
1510119912,3625,9.619519,0.153271,0.000956,0.463056,0.021740,0.205114,0.348726,0.400872,0.621860,6.204106,13.926443,11.431544,7.702796,3.708262,calls/second,milliseconds
1510119922,3747,9.619519,0.153146,0.000956,0.433836,0.078480,0.225550,0.346074,0.421534,0.510458,6.204106,13.862695,11.486830,7.837063,3.797666,calls/second,milliseconds
1510119932,3793,9.619519,0.156041,0.000956,0.422319,0.108860,0.236291,0.346186,0.391520,0.510458,6.204106,13.532255,10.519778,7.753151,3.814183,calls/second,milliseconds
1510119942,3912,9.619519,0.156947,0.000956,0.435995,0.021207,0.240673,0.347094,0.396134,0.529741,6.204106,13.476056,10.686908,7.884566,3.902282,calls/second,milliseconds
1510119952,3964,9.619519,0.156626,0.000956,0.418188,0.021740,0.244565,0.352872,0.396134,0.504281,6.204106,13.200471,9.844567,7.796555,3.916622,calls/second,milliseconds
1510119962,4011,9.619519,0.169132,0.000956,0.456115,0.021313,0.258694,0.362690,0.413566,0.616786,6.204106,12.926471,9.064372,7.695448,3.925324,calls/second,milliseconds
1510119972,4091,9.619519,0.161694,0.000956,0.397785,0.025161,0.263217,0.353724,0.395710,0.510458,5.397306,12.772669,8.903528,7.705542,3.970359,calls/second,milliseconds
1510119982,4167,6.204106,0.160290,0.000956,0.370875,0.021930,0.265589,0.351908,0.389413,0.439655,5.397306,12.616011,8.671431,7.695470,4.008249,calls/second,milliseconds
1510119992,4589,6.204106,0.131840,0.000956,0.358835,0.081913,0.192521,0.325026,0.366300,0.398659,5.297560,13.485432,13.795522,8.783716,4.413642,calls/second,milliseconds
1510120002,4732,6.204106,0.143764,0.000956,0.432204,0.075419,0.192521,0.322549,0.387421,0.669829,5.297560,13.508630,14.097519,9.021360,4.542523,calls/second,milliseconds
1510120012,4753,6.204106,0.145491,0.000956,0.429005,0.077146,0.197283,0.323779,0.388642,0.616786,5.297560,13.192032,12.272959,8.800433,4.517680,calls/second,milliseconds
1510120022,4809,6.204106,0.141514,0.000461,0.384861,0.073742,0.216695,0.325195,0.388642,0.616747,5.259892,12.987021,11.243406,8.690047,4.527552,calls/second,milliseconds
1510120032,4909,6.204106,0.144586,0.000461,0.371577,0.072046,0.231775,0.331532,0.396709,0.973852,5.259892,12.908368,11.026949,8.731899,4.587898,calls/second,milliseconds
1510120042,4970,6.204106,0.155783,0.000461,0.356790,0.094235,0.244616,0.342826,0.455270,0.973852,5.259892,12.734009,10.282088,8.648730,4.605692,calls/second,milliseconds
