TIMESTAMP        home1-RQ         home1-RD         home1-WR         
1481669763 194428 2046600856 82569
1481669765 194556 2046868090 82569
1481669766 194589 2072803166 97912
1481669767 194724 2121443895 99904
1481669768 194724 2121443895 99904
1481669769 194724 2121443895 99904
1481669770 194724 2121443895 99904
1481669771 194724 2121443895 99904
1481669773 194724 2121443895 99904
1481669774 194724 2121443895 99904
1481669775 194724 2121443895 99904
1481669776 194728 2121443895 99904
1481669777 194728 2121443895 99904
1481669778 194728 2121443895 99904
1481669780 194728 2121443895 99904
1481669781 194728 2121443895 99904
1481669782 194728 2121443895 99904
1481669783 194728 2121443895 99904
1481669784 194728 2121443895 99904
1481669785 194728 2121443895 99904
1481669786 194733 2121443895 99904
1481669788 194733 2121443895 99904
1481669789 194738 2121443895 99904
1481669790 194738 2121443895 99904
1481669791 194738 2121443895 99904
1481669792 194738 2121443895 99904
1481669793 194758 2121443895 99904
1481669795 194758 2121443895 99904
1481669796 194758 2121443895 99904
1481669797 194762 2121443895 99904
1481669798 194762 2121443895 99904
1481669799 194775 2121443895 99904
1481669800 194775 2121443895 99904
1481669801 194775 2121443895 99904
1481669803 194775 2121443895 99904
1481669804 194775 2121443895 99904
1481669805 195084 2146142368 101822
1481669806 195158 2146409380 101822
1481669807 195174 2172344456 117184
