CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,N/A,0.481,N/A,13.359,64.287,65.185
unit.000001,N/A,0.484,N/A,15.431,65.186,67.095
unit.000002,N/A,0.504,N/A,28.462,79.552,81.459
unit.000003,N/A,0.475,N/A,9.399,59.169,61.271
unit.000004,N/A,0.492,N/A,21.308,72.547,73.832
unit.000005,N/A,0.495,N/A,23.367,74.346,76.738
unit.000006,N/A,0.497,N/A,24.314,73.836,75.734
unit.000007,N/A,0.499,N/A,26.385,76.238,77.639
unit.000008,N/A,0.501,N/A,27.326,76.739,78.647
unit.000009,N/A,0.509,N/A,30.339,79.133,80.454
unit.000010,N/A,0.513,N/A,32.419,81.46,83.388
unit.000011,N/A,0.463,N/A,2.231,51.684,52.596
unit.000012,N/A,0.465,N/A,3.369,54.431,56.405
unit.000013,N/A,0.47,N/A,6.381,56.326,58.418
unit.000014,N/A,0.473,N/A,8.266,58.42,60.376
unit.000015,N/A,0.476,N/A,10.341,58.23,59.37
unit.000016,N/A,0.478,N/A,11.283,61.064,63.282
unit.000017,N/A,0.482,N/A,14.3,64.968,66.089
unit.000018,N/A,0.487,N/A,17.345,66.863,67.993
unit.000019,N/A,0.488,N/A,18.472,69.892,71.82
unit.000020,N/A,0.494,N/A,22.431,70.651,72.827
unit.000021,N/A,0.472,N/A,7.323,55.506,57.412
unit.000022,N/A,0.515,N/A,33.357,81.949,84.395
unit.000023,N/A,0.467,N/A,4.305,53.538,54.498
unit.000024,N/A,0.506,N/A,29.405,78.648,79.55
unit.000025,N/A,0.512,N/A,31.487,81.029,82.383
unit.000026,N/A,0.491,N/A,20.357,69.757,70.812
unit.000027,N/A,0.469,N/A,5.248,53.601,55.504
unit.000028,N/A,0.485,N/A,16.392,67.1,68.997
unit.000029,N/A,0.479,N/A,12.416,60.378,62.278
unit.000030,N/A,0.498,N/A,25.443,73.449,74.729
unit.000031,N/A,0.49,N/A,19.407,68.998,69.89
unit.000032,N/A,92.56,N/A,101.599,157.198,159.109
unit.000033,N/A,93.004,N/A,103.303,161.547,162.931
unit.000034,N/A,110.775,N/A,128.279,180.33,182.231
unit.000035,N/A,97.986,N/A,113.166,170.256,172.508
unit.000036,N/A,99.648,N/A,115.261,166.88,168.794
unit.000037,N/A,107.975,N/A,125.263,177.25,179.394
unit.000038,N/A,104.146,N/A,120.351,173.161,174.429
unit.000039,N/A,102.973,N/A,119.229,170.589,173.512
unit.000040,N/A,105.799,N/A,122.243,174.054,176.337
unit.000041,N/A,107.465,N/A,124.317,176.338,178.146
unit.000042,N/A,109.624,N/A,127.338,179.411,181.228
unit.000043,N/A,86.205,N/A,88.336,147.542,149.474
unit.000044,N/A,87.593,N/A,91.556,147.032,148.469
unit.000045,N/A,88.034,N/A,93.261,154.394,156.291
unit.000046,N/A,90.9,N/A,98.188,153.842,155.287
unit.000047,N/A,109.122,N/A,126.205,178.966,180.329
unit.000048,N/A,96.328,N/A,109.944,162.025,163.862
unit.000049,N/A,102.496,N/A,118.278,169.693,171.495
unit.000050,N/A,99.193,N/A,114.303,166.449,167.78
unit.000051,N/A,91.346,N/A,99.893,152.487,153.382
unit.000052,N/A,95.884,N/A,108.233,161.12,162.021
unit.000053,N/A,97.54,N/A,111.468,162.933,164.869
unit.000054,N/A,86.206,N/A,90.042,141.629,142.521
