CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,N/A,0.448,N/A,16.16,64.904,66.807
unit.000001,N/A,0.425,N/A,3.129,60.821,62.103
unit.000002,N/A,0.429,N/A,5.209,58.189,60.086
unit.000003,N/A,0.437,N/A,10.116,57.029,58.188
unit.000004,N/A,0.443,N/A,13.135,64.007,65.803
unit.000005,N/A,0.423,N/A,2.187,51.352,52.369
unit.000006,N/A,0.441,N/A,12.192,59.927,61.094
unit.000007,N/A,0.427,N/A,4.264,51.477,53.373
unit.000008,N/A,0.43,N/A,6.151,54.378,56.275
unit.000009,N/A,0.445,N/A,14.272,62.604,64.903
unit.000010,N/A,0.432,N/A,7.095,55.137,57.281
unit.000011,N/A,0.434,N/A,8.228,54.247,55.27
unit.000012,N/A,0.447,N/A,15.217,62.106,64.005
unit.000013,N/A,0.45,N/A,17.291,73.517,74.837
unit.000014,N/A,0.436,N/A,9.173,57.282,59.081
unit.000015,N/A,0.439,N/A,11.25,61.714,63.001
unit.000016,N/A,84.453,N/A,93.747,146.041,147.6
unit.000017,N/A,87.62,N/A,96.767,150.614,151.509
unit.000018,N/A,81.024,N/A,88.083,138.241,139.777
unit.000019,N/A,77.836,N/A,82.973,134.068,134.968
unit.000020,N/A,75.742,N/A,79.757,131.438,133.058
unit.000021,N/A,86.093,N/A,95.633,151.838,153.409
unit.000022,N/A,76.071,N/A,78.055,128.525,130.045
unit.000023,N/A,82.68,N/A,90.731,143.688,145.59
unit.000024,N/A,79.483,N/A,86.379,137.878,138.772
unit.000025,N/A,79.373,N/A,84.677,134.972,135.867
unit.000026,N/A,87.74,N/A,97.711,154.414,155.309
unit.000027,N/A,81.143,N/A,89.598,146.936,148.605
unit.000028,N/A,84.328,N/A,92.614,142.79,143.686
unit.000029,N/A,85.976,N/A,94.689,151.511,152.403
unit.000030,N/A,77.727,N/A,81.461,132.334,134.064
unit.000031,N/A,82.806,N/A,91.673,143.142,144.583
unit.000032,N/A,164.686,N/A,173.161,224.063,225.972
unit.000033,N/A,156.086,N/A,160.292,210.418,211.308
unit.000034,N/A,168.033,N/A,177.317,227.871,228.768
unit.000035,N/A,158.305,N/A,163.511,213.865,215.221
unit.000036,N/A,163.276,N/A,172.219,223.464,224.963
unit.000037,N/A,163.018,N/A,171.277,223.163,224.061
unit.000038,N/A,166.381,N/A,175.239,225.973,227.87
unit.000039,N/A,159.965,N/A,166.925,217.65,219.24
unit.000040,N/A,156.413,N/A,158.587,209.527,210.415
unit.000041,N/A,158.067,N/A,161.806,211.31,212.208
unit.000042,N/A,164.949,N/A,174.296,225.364,226.865
unit.000043,N/A,161.361,N/A,168.63,220.551,222.157
unit.000044,N/A,161.617,N/A,170.145,220.245,221.152
unit.000045,N/A,159.719,N/A,165.22,214.756,216.227
unit.000046,N/A,166.611,N/A,176.183,228.263,229.773
unit.000047,N/A,168.282,N/A,178.282,233.794,234.689
unit.000048,N/A,244.108,N/A,252.927,302.455,304.248
unit.000049,N/A,245.778,N/A,254.836,304.249,306.148
unit.000050,N/A,235.824,N/A,239.838,289.203,290.931
unit.000051,N/A,246.237,N/A,255.989,306.831,308.158
unit.000052,N/A,247.459,N/A,256.937,307.753,309.065
unit.000053,N/A,244.546,N/A,253.886,303.355,305.142
unit.000054,N/A,239.528,N/A,246.471,296.745,297.635
unit.000055,N/A,241.19,N/A,249.883,300.65,301.549
unit.000056,N/A,235.822,N/A,238.133,288.307,289.926
unit.000057,N/A,242.852,N/A,251.964,301.55,303.352
unit.000058,N/A,239.112,N/A,244.764,294.103,295.739
unit.000059,N/A,247.937,N/A,257.918,308.163,310.068
unit.000060,N/A,242.427,N/A,250.827,300.901,302.454
unit.000061,N/A,237.466,N/A,241.544,291.936,292.83
unit.000062,N/A,240.761,N/A,248.178,298.002,299.644
unit.000063,N/A,237.876,N/A,243.059,292.832,293.727
unit.000064,N/A,312.945,N/A,317.773,369.102,369.999
unit.000065,N/A,314.607,N/A,321.19,372.014,373.93
unit.000066,N/A,322.531,N/A,331.424,382.801,383.697
unit.000067,N/A,320.878,N/A,329.526,379.198,380.785
unit.000068,N/A,310.919,N/A,314.554,366.205,367.093
unit.000069,N/A,312.583,N/A,316.259,369.814,371.005
unit.000070,N/A,321.214,N/A,330.472,380.093,381.793
unit.000071,N/A,319.546,N/A,328.389,378.297,379.777
unit.000072,N/A,322.861,N/A,332.55,384.706,385.616
unit.000073,N/A,310.917,N/A,312.849,363.292,364.195
unit.000074,N/A,319.221,N/A,327.443,377.391,378.77
unit.000075,N/A,316.254,N/A,324.413,374.611,375.751
unit.000076,N/A,317.899,N/A,326.495,376.503,377.762
unit.000077,N/A,317.562,N/A,325.36,374.833,376.756
unit.000078,N/A,315.911,N/A,322.707,373.931,374.832
unit.000079,N/A,314.235,N/A,319.48,371.711,372.926
unit.000080,N/A,386.444,N/A,388.379,440.925,441.821
unit.000081,N/A,388.157,N/A,391.798,443.619,444.527
unit.000082,N/A,396.564,N/A,406.018,457.168,460.07
unit.000083,N/A,394.908,N/A,404.123,456.851,459.064
unit.000084,N/A,391.464,N/A,398.25,449.153,450.458
unit.000085,N/A,389.808,N/A,395.023,445.245,446.547
unit.000086,N/A,391.613,N/A,399.96,451.053,452.466
unit.000087,N/A,386.446,N/A,390.09,441.824,442.719
unit.000088,N/A,394.771,N/A,402.987,455.958,457.167
unit.000089,N/A,396.433,N/A,405.07,456.271,458.059
unit.000090,N/A,398.083,N/A,406.966,460.073,460.996
unit.000091,N/A,388.307,N/A,393.314,442.723,443.616
unit.000092,N/A,393.114,N/A,401.096,455.37,456.268
unit.000093,N/A,398.212,N/A,408.105,460.749,462.002
unit.000094,N/A,389.966,N/A,396.732,448.557,449.452
unit.000095,N/A,393.267,N/A,402.041,452.468,453.362
unit.000096,N/A,474.674,N/A,483.645,535.649,536.547
unit.000097,N/A,474.909,N/A,484.587,538.566,539.461
unit.000098,N/A,466.639,N/A,473.208,524.592,525.993
unit.000099,N/A,464.678,N/A,468.271,519.161,520.069
unit.000100,N/A,471.609,N/A,480.595,531.811,533.742
unit.000101,N/A,468.3,N/A,476.625,526.999,528.901
unit.000102,N/A,464.965,N/A,469.98,521.688,522.979
unit.000103,N/A,463.104,N/A,464.847,517.255,519.159
unit.000104,N/A,468.034,N/A,474.916,526.606,527.896
unit.000105,N/A,469.69,N/A,477.572,529.509,530.805
unit.000106,N/A,473.012,N/A,481.748,532.308,534.746
unit.000107,N/A,471.358,N/A,479.65,531.414,532.735
unit.000108,N/A,463.106,N/A,466.558,516.767,518.152
unit.000109,N/A,466.366,N/A,471.689,522.081,523.983
unit.000110,N/A,473.26,N/A,482.677,534.748,535.646
unit.000111,N/A,469.957,N/A,478.706,528.902,529.8
unit.000112,N/A,551.963,N/A,559.014,610.735,611.641
unit.000113,N/A,556.729,N/A,564.699,615.988,617.365
unit.000114,N/A,551.18,N/A,557.303,607.804,608.72
unit.000115,N/A,560.07,N/A,568.683,621.283,622.182
unit.000116,N/A,555.327,N/A,563.753,615.452,616.359
unit.000117,N/A,549.811,N/A,555.594,608.162,609.727
unit.000118,N/A,555.048,N/A,562.806,613.546,615.45
unit.000119,N/A,553.367,N/A,560.724,613.072,614.444
unit.000120,N/A,558.409,N/A,566.784,617.881,619.268
unit.000121,N/A,553.635,N/A,561.669,612.647,613.545
unit.000122,N/A,557.033,N/A,565.86,618.782,621.278
unit.000123,N/A,540.326,N/A,550.085,600.452,601.771
unit.000124,N/A,549.526,N/A,553.884,605.258,606.799
unit.000125,N/A,540.699,N/A,548.373,599.856,600.765
unit.000126,N/A,558.772,N/A,567.731,618.371,620.274
unit.000127,N/A,548.145,N/A,552.176,602.359,603.784
unit.000128,N/A,629.005,N/A,637.627,688.133,689.051
unit.000129,N/A,630.712,N/A,639.712,689.053,690.96
unit.000130,N/A,632.368,N/A,641.604,691.329,692.977
unit.000131,N/A,625.663,N/A,629.26,679.827,681.263
unit.000132,N/A,635.685,N/A,645.606,696.145,697.805
unit.000133,N/A,627.343,N/A,634.202,684.734,686.121
unit.000134,N/A,623.808,N/A,625.838,676.439,677.337
unit.000135,N/A,625.668,N/A,630.97,681.265,682.16
unit.000136,N/A,627.315,N/A,632.682,682.161,683.106
unit.000137,N/A,623.699,N/A,627.549,677.341,678.247
unit.000138,N/A,628.968,N/A,635.914,685.639,687.126
unit.000139,N/A,635.635,N/A,644.651,695.885,696.799
unit.000140,N/A,633.967,N/A,642.552,693.982,694.879
unit.000141,N/A,634.024,N/A,643.69,694.23,695.884
unit.000142,N/A,632.293,N/A,640.659,690.431,691.969
unit.000143,N/A,630.633,N/A,638.573,688.535,689.954
unit.000144,N/A,706.459,N/A,715.441,766.595,768.506
unit.000145,N/A,706.276,N/A,714.492,766.045,767.499
unit.000146,N/A,698.869,N/A,703.278,755.226,756.902
unit.000147,N/A,704.446,N/A,711.645,762.755,763.659
unit.000148,N/A,708.122,N/A,717.332,768.508,770.409
unit.000149,N/A,701.109,N/A,704.991,754.997,755.896
unit.000150,N/A,704.656,N/A,713.356,765.671,766.592
unit.000151,N/A,711.301,N/A,720.382,771.419,773.222
unit.000152,N/A,702.772,N/A,708.412,760.839,762.754
unit.000153,N/A,699.447,N/A,701.568,753.085,753.992
unit.000154,N/A,701.327,N/A,706.703,757.915,758.81
unit.000155,N/A,711.475,N/A,721.518,772.331,774.23
unit.000156,N/A,707.95,N/A,716.388,767.955,769.403
unit.000157,N/A,709.811,N/A,719.416,769.749,772.328
unit.000158,N/A,709.609,N/A,718.48,768.846,771.417
unit.000159,N/A,702.995,N/A,710.123,760.142,761.747
