,AppDuration,Duration,Framework,Nodes
133,2.06220006943,2.1916000843,RADICAL-Pilot,1
134,1.87279987335,2.0013999939,RADICAL-Pilot,1
135,1.75629997253,1.91739988327,RADICAL-Pilot,1
136,1.62689995766,1.73390007019,RADICAL-Pilot,1
137,1.12979984283,1.25130009651,RADICAL-Pilot,1
138,1.9851000309,2.11400008202,RADICAL-Pilot,1
139,1.9281001091,2.04010009766,RADICAL-Pilot,1
140,1.74359989166,1.85989999771,RADICAL-Pilot,1
141,1.81150007248,1.98309993744,RADICAL-Pilot,1
142,1.83329987526,2.00260019302,RADICAL-Pilot,1
143,1.8303000927,2.02990007401,RADICAL-Pilot,1
144,1.94190001488,2.12269997597,RADICAL-Pilot,1
145,1.7920999527,1.9929997921,RADICAL-Pilot,1
146,1.82659983635,2.03460001945,RADICAL-Pilot,1
147,1.97289991379,2.10909986496,RADICAL-Pilot,1
148,1.89819979668,2.08480000496,RADICAL-Pilot,1
149,2.07949995995,2.25729990005,RADICAL-Pilot,1
150,2.07809996605,2.22799992561,RADICAL-Pilot,1
151,1.99419999123,2.20180010796,RADICAL-Pilot,1
152,1.99720001221,2.16949987411,RADICAL-Pilot,1
153,1.86430001259,2.04399991035,RADICAL-Pilot,1
154,1.88649988174,2.04049992561,RADICAL-Pilot,1
155,1.91899991035,2.06630015373,RADICAL-Pilot,1
156,1.89969992638,2.06209993362,RADICAL-Pilot,1
157,2.17700004578,2.39400005341,RADICAL-Pilot,1
158,1.72899985313,1.89750003815,RADICAL-Pilot,1
159,1.69749999046,1.81489992142,RADICAL-Pilot,1
160,1.5124001503,1.63150000572,RADICAL-Pilot,1
161,1.23189997673,1.34879994392,RADICAL-Pilot,1
162,1.77880001068,1.90880012512,RADICAL-Pilot,1
163,1.68389987946,1.83340001106,RADICAL-Pilot,1
164,1.80799984932,1.9579000473,RADICAL-Pilot,1
165,1.98270010948,2.18169999123,RADICAL-Pilot,1
166,1.84220004082,1.99009990692,RADICAL-Pilot,1
167,1.86989998817,2.01309990883,RADICAL-Pilot,1
168,1.93290019035,2.14599990845,RADICAL-Pilot,1
169,1.90299987793,2.11739993095,RADICAL-Pilot,1
170,1.99790000916,2.146900177,RADICAL-Pilot,1
171,2.02550005913,2.22510004044,RADICAL-Pilot,1
172,2.0952000618,2.30309987068,RADICAL-Pilot,1
173,1.68650007248,1.86910009384,RADICAL-Pilot,1
174,2.04460000992,2.24470019341,RADICAL-Pilot,1
175,2.01810002327,2.22199988365,RADICAL-Pilot,1
176,1.79009985924,1.99090003967,RADICAL-Pilot,1
177,1.96840000153,2.16920018196,RADICAL-Pilot,1
178,1.88059997559,2.06710004807,RADICAL-Pilot,1
179,1.87619996071,2.09249997139,RADICAL-Pilot,1
180,1.72620010376,1.86699986458,RADICAL-Pilot,1
181,2.1876001358,2.40009999275,RADICAL-Pilot,1
182,1.68809986115,1.80690002441,RADICAL-Pilot,1
183,1.8180000782,1.92499995232,RADICAL-Pilot,1
184,1.63159990311,1.74119997025,RADICAL-Pilot,1
185,1.1384999752,1.25679993629,RADICAL-Pilot,1
186,1.95519995689,2.12159991264,RADICAL-Pilot,1
187,1.63159990311,1.84340000153,RADICAL-Pilot,1
188,2.03409981728,2.16939997673,RADICAL-Pilot,1
189,2.1767001152,2.29269981384,RADICAL-Pilot,1
190,1.83920001984,2.01659989357,RADICAL-Pilot,1
191,1.85529994965,2.04310011864,RADICAL-Pilot,1
192,1.87400007248,2.03040003777,RADICAL-Pilot,1
193,1.92350006104,2.10209989548,RADICAL-Pilot,1
194,2.12299990654,2.24409985542,RADICAL-Pilot,1
195,2.125,2.32459998131,RADICAL-Pilot,1
196,1.76460003853,1.88549995422,RADICAL-Pilot,1
197,2.04739999771,2.26169991493,RADICAL-Pilot,1
198,1.78040003777,1.93190002441,RADICAL-Pilot,1
199,2.03329992294,2.21619987488,RADICAL-Pilot,1
200,1.98669981956,2.18829989433,RADICAL-Pilot,1
201,1.95370006561,2.16669988632,RADICAL-Pilot,1
202,1.85680007935,2.05550003052,RADICAL-Pilot,1
203,1.90419983864,2.08250021935,RADICAL-Pilot,1
204,1.91079998016,2.07119989395,RADICAL-Pilot,1
205,2.05660009384,2.19869995117,RADICAL-Pilot,1
206,1.63560009003,1.80560016632,RADICAL-Pilot,1
207,1.56049990654,1.72199988365,RADICAL-Pilot,1
208,1.63929986954,1.73950004578,RADICAL-Pilot,1
209,1.23269987106,1.35619997978,RADICAL-Pilot,1
210,2.23799991608,2.42510008812,RADICAL-Pilot,1
211,1.89090013504,2.04399991035,RADICAL-Pilot,1
212,1.87010002136,2.06539988518,RADICAL-Pilot,1
213,2.00970005989,2.18830013275,RADICAL-Pilot,1
214,1.82730007172,2.00510001183,RADICAL-Pilot,1
215,1.86570000648,2.0337998867,RADICAL-Pilot,1
216,1.93470001221,2.12299990654,RADICAL-Pilot,1
217,1.93009996414,2.09140014648,RADICAL-Pilot,1
218,1.76220011711,1.93149995804,RADICAL-Pilot,1
219,1.96370005608,2.10650014877,RADICAL-Pilot,1
220,2.07290005684,2.28469991684,RADICAL-Pilot,1
221,1.94589996338,2.15240001678,RADICAL-Pilot,1
222,2.04780006409,2.22140002251,RADICAL-Pilot,1
223,2.03780007362,2.20329999924,RADICAL-Pilot,1
224,1.93869996071,2.0748000145,RADICAL-Pilot,1
225,1.97079992294,2.14770007133,RADICAL-Pilot,1
226,1.87670016289,2.04149985313,RADICAL-Pilot,1
227,1.86989998817,2.070499897,RADICAL-Pilot,1
228,1.89969992638,2.0595998764,RADICAL-Pilot,1
229,1.86849999428,2.08480000496,RADICAL-Pilot,1
230,1.73380017281,1.89689993858,RADICAL-Pilot,1
231,1.71709990501,1.81370019913,RADICAL-Pilot,1
232,1.17300009727,1.33060002327,RADICAL-Pilot,1
233,1.53690004349,1.65419983864,RADICAL-Pilot,1
234,1.93530011177,2.10640001297,RADICAL-Pilot,1
235,2.22579979897,2.43809986115,RADICAL-Pilot,1
236,2.14469981194,2.36220002174,RADICAL-Pilot,1
237,1.75029993057,1.88019990921,RADICAL-Pilot,1
238,1.84070014954,1.99430012703,RADICAL-Pilot,1
239,1.84710001945,2.01859998703,RADICAL-Pilot,1
240,2.19400000572,2.41210007668,RADICAL-Pilot,2
241,2.15680003166,2.28159999847,RADICAL-Pilot,2
242,0.275700092316,0.460200071335,RADICAL-Pilot,2
243,0.25720000267,0.438500165939,RADICAL-Pilot,2
244,0.304899930954,0.417500019073,RADICAL-Pilot,2
245,0.37030005455,0.494199991226,RADICAL-Pilot,2
246,0.250100135803,0.361299991608,RADICAL-Pilot,2
247,0.27110004425,0.388800144196,RADICAL-Pilot,2
248,2.13150000572,2.33550000191,RADICAL-Pilot,2
249,2.26450014114,2.41049981117,RADICAL-Pilot,2
250,2.35809993744,2.58639979362,RADICAL-Pilot,2
251,2.125,2.2524998188,RADICAL-Pilot,2
252,2.2132999897,2.42239999771,RADICAL-Pilot,2
253,2.25830006599,2.38999986649,RADICAL-Pilot,2
254,2.20429992676,2.36299991608,RADICAL-Pilot,2
255,1.86240005493,2.03059983253,RADICAL-Pilot,2
256,0.311599969864,0.424199819565,RADICAL-Pilot,2
257,0.326100111008,0.444400072098,RADICAL-Pilot,2
258,0.299600124359,0.470700025558,RADICAL-Pilot,2
259,0.227299928665,0.41420006752,RADICAL-Pilot,2
260,0.312799930573,0.440400123596,RADICAL-Pilot,2
261,0.195600032806,0.389600038528,RADICAL-Pilot,2
262,2.19419980049,2.37410020828,RADICAL-Pilot,2
263,0.209599971771,0.414800167084,RADICAL-Pilot,2
264,0.167700052261,0.33629989624,RADICAL-Pilot,2
265,0.258100032806,0.446099996567,RADICAL-Pilot,2
266,0.265300035477,0.371399879456,RADICAL-Pilot,2
267,2.29559993744,2.45900011063,RADICAL-Pilot,2
268,2.20320010185,2.38349986076,RADICAL-Pilot,2
269,0.196799993515,0.384700059891,RADICAL-Pilot,2
270,0.169899940491,0.310100078583,RADICAL-Pilot,2
271,0.362900018692,0.493499994278,RADICAL-Pilot,2
272,0.319599866867,0.417299985886,RADICAL-Pilot,2
273,2.21659994125,2.39090013504,RADICAL-Pilot,2
274,1.69089984894,1.80539989471,RADICAL-Pilot,2
275,1.67849993706,1.82169985771,RADICAL-Pilot,2
276,1.27470016479,1.43309998512,RADICAL-Pilot,2
277,2.12040019035,2.33270001411,RADICAL-Pilot,2
278,2.13949990273,2.3561000824,RADICAL-Pilot,2
279,2.28889989853,2.45360016823,RADICAL-Pilot,2
280,1.93950009346,2.12709999084,RADICAL-Pilot,2
281,2.0148999691,2.16910004616,RADICAL-Pilot,2
282,0.35890007019,0.469900131226,RADICAL-Pilot,2
283,2.07469987869,2.19959998131,RADICAL-Pilot,2
284,2.13269996643,2.30209994316,RADICAL-Pilot,2
285,0.177699804306,0.35909986496,RADICAL-Pilot,2
286,0.329699993134,0.439600229263,RADICAL-Pilot,2
287,0.296299934387,0.394299983978,RADICAL-Pilot,2
288,2.10029983521,2.30329990387,RADICAL-Pilot,2
289,2.16279983521,2.28040003777,RADICAL-Pilot,2
290,0.274399995804,0.38120007515,RADICAL-Pilot,2
291,0.286400079727,0.46079993248,RADICAL-Pilot,2
292,0.306900024414,0.444299936295,RADICAL-Pilot,2
293,0.31500005722,0.517199993134,RADICAL-Pilot,2
294,0.265100002289,0.388799905777,RADICAL-Pilot,2
295,0.289900064468,0.4101998806,RADICAL-Pilot,2
296,2.19239997864,2.31720018387,RADICAL-Pilot,2
297,2.26589989662,2.391299963,RADICAL-Pilot,2
298,2.3531999588,2.56999993324,RADICAL-Pilot,2
299,2.29489994049,2.43589997292,RADICAL-Pilot,2
300,2.28439998627,2.41269993782,RADICAL-Pilot,2
301,1.9783000946,2.18190002441,RADICAL-Pilot,2
302,2.24720001221,2.46000003815,RADICAL-Pilot,2
303,2.22090005875,2.32990002632,RADICAL-Pilot,2
304,0.303400039673,0.457199811935,RADICAL-Pilot,2
305,0.323999881744,0.476400136948,RADICAL-Pilot,2
306,0.342700004578,0.502599954605,RADICAL-Pilot,2
307,0.268700122833,0.438100099564,RADICAL-Pilot,2
308,0.274299860001,0.364699840546,RADICAL-Pilot,2
309,0.212299823761,0.406800031662,RADICAL-Pilot,2
310,2.03320002556,2.15890002251,RADICAL-Pilot,2
311,0.231199979782,0.425700187683,RADICAL-Pilot,2
312,0.180900096893,0.353600025177,RADICAL-Pilot,2
313,0.260400056839,0.384999990463,RADICAL-Pilot,2
314,0.269800186157,0.411599874496,RADICAL-Pilot,2
315,2.17079997063,2.34510016441,RADICAL-Pilot,2
316,2.0474998951,2.16660022736,RADICAL-Pilot,2
317,0.218700170517,0.40280008316,RADICAL-Pilot,2
318,0.221400022507,0.325700044632,RADICAL-Pilot,2
319,0.33060002327,0.521199941635,RADICAL-Pilot,2
320,0.308599948883,0.442200183868,RADICAL-Pilot,2
321,1.95539999008,2.0758998394,RADICAL-Pilot,2
322,1.7366001606,1.89289999008,RADICAL-Pilot,2
323,1.8220000267,1.91009998322,RADICAL-Pilot,2
324,1.65120005608,1.72729992867,RADICAL-Pilot,2
325,2.09319996834,2.23289990425,RADICAL-Pilot,2
326,2.12820005417,2.25289988518,RADICAL-Pilot,2
327,2.2743999958,2.44190001488,RADICAL-Pilot,2
328,2.15760016441,2.31809997559,RADICAL-Pilot,2
329,2.05820012093,2.18400001526,RADICAL-Pilot,2
330,0.340399980545,0.493099927902,RADICAL-Pilot,2
331,2.09999990463,2.31200003624,RADICAL-Pilot,2
332,2.09610009193,2.2920999527,RADICAL-Pilot,2
333,0.193000078201,0.378499984741,RADICAL-Pilot,2
334,0.343400001526,0.467400074005,RADICAL-Pilot,2
335,0.297000169754,0.430400133133,RADICAL-Pilot,2
336,2.13170003891,2.3055999279,RADICAL-Pilot,2
337,2.15979981422,2.27850008011,RADICAL-Pilot,2
338,0.202399969101,0.374200105667,RADICAL-Pilot,2
339,0.191100120544,0.351799964905,RADICAL-Pilot,2
340,0.210500001907,0.327300071716,RADICAL-Pilot,2
341,0.219999790192,0.40750002861,RADICAL-Pilot,2
342,0.188500165939,0.378499984741,RADICAL-Pilot,2
343,0.182699918747,0.302000045776,RADICAL-Pilot,2
344,2.34899997711,2.53200006485,RADICAL-Pilot,2
345,2.38899993896,2.60910010338,RADICAL-Pilot,2
346,2.35490012169,2.47889995575,RADICAL-Pilot,2
347,2.2610001564,2.45120000839,RADICAL-Pilot,2
348,2.27119994164,2.42090010643,RADICAL-Pilot,2
349,2.27810001373,2.49550008774,RADICAL-Pilot,2
350,1.93470001221,2.15950012207,RADICAL-Pilot,2
351,2.22599983215,2.43899989128,RADICAL-Pilot,2
352,0.200299978256,0.318600177765,RADICAL-Pilot,2
353,0.213900089264,0.341399908066,RADICAL-Pilot,2
354,0.191300153732,0.370599985123,RADICAL-Pilot,2
355,0.176000118256,0.323500156403,RADICAL-Pilot,2
356,0.192999839783,0.350800037384,RADICAL-Pilot,2
357,0.191900014877,0.395300149918,RADICAL-Pilot,2
358,2.34320020676,2.47169995308,RADICAL-Pilot,2
359,0.211999893188,0.417500019073,RADICAL-Pilot,2
360,0.153399944305,0.345999956131,RADICAL-Pilot,2
361,0.166700124741,0.251499891281,RADICAL-Pilot,2
362,0.179999828339,0.274099826813,RADICAL-Pilot,2
363,2.03940010071,2.25079989433,RADICAL-Pilot,2
364,2.44070005417,2.5772998333,RADICAL-Pilot,2
365,0.158699989319,0.296799898148,RADICAL-Pilot,2
366,0.151600122452,0.317800045013,RADICAL-Pilot,2
367,0.223699808121,0.397300004959,RADICAL-Pilot,2
368,0.193799972534,0.323100090027,RADICAL-Pilot,2
369,1.84270000458,1.98489999771,RADICAL-Pilot,2
370,1.74710011482,1.90039992332,RADICAL-Pilot,2
371,1.93780016899,2.01810002327,RADICAL-Pilot,2
372,1.63349986076,1.73450016975,RADICAL-Pilot,2
373,2.09419989586,2.22850012779,RADICAL-Pilot,2
374,2.132999897,2.25110006332,RADICAL-Pilot,2
375,2.10109996796,2.24650001526,RADICAL-Pilot,2
376,2.00800013542,2.12430000305,RADICAL-Pilot,2
377,2.01570010185,2.17089986801,RADICAL-Pilot,2
378,0.193899869919,0.382600069046,RADICAL-Pilot,2
379,2.09060001373,2.30620002747,RADICAL-Pilot,2
380,2.09019994736,2.3001999855,RADICAL-Pilot,2
381,0.174499988556,0.370299816132,RADICAL-Pilot,2
382,0.196999788284,0.352099895477,RADICAL-Pilot,2
383,0.202300071716,0.295300006866,RADICAL-Pilot,2
384,2.19230008125,2.38679981232,RADICAL-Pilot,2
385,2.14860010147,2.35109996796,RADICAL-Pilot,2
386,0.23189997673,0.346400022507,RADICAL-Pilot,2
387,0.221800088882,0.323600053787,RADICAL-Pilot,2
388,0.293299913406,0.406100034714,RADICAL-Pilot,2
389,0.320399999619,0.483299970627,RADICAL-Pilot,2
390,0.243499994278,0.350899934769,RADICAL-Pilot,2
391,0.221400022507,0.374099969864,RADICAL-Pilot,2
392,2.40009999275,2.60479998589,RADICAL-Pilot,2
393,2.3834002018,2.57559990883,RADICAL-Pilot,2
394,2.30289983749,2.44719982147,RADICAL-Pilot,2
395,2.12909984589,2.31919980049,RADICAL-Pilot,2
396,2.20469999313,2.39289999008,RADICAL-Pilot,2
397,2.27889990807,2.4657998085,RADICAL-Pilot,2
398,2.2607998848,2.44290018082,RADICAL-Pilot,2
399,2.21539998055,2.41130018234,RADICAL-Pilot,2
400,0.316200017929,0.415600061417,RADICAL-Pilot,2
401,0.292799949646,0.442100048065,RADICAL-Pilot,2
402,0.337999820709,0.466399908066,RADICAL-Pilot,2
403,0.206500053406,0.39879989624,RADICAL-Pilot,2
404,0.232500076294,0.429000139236,RADICAL-Pilot,2
405,1.94050002098,2.07430005074,RADICAL-Pilot,2
406,2.16700005531,2.35950016975,RADICAL-Pilot,2
407,0.21749997139,0.397899866104,RADICAL-Pilot,2
408,0.156099796295,0.324100017548,RADICAL-Pilot,2
409,0.262500047684,0.443500041962,RADICAL-Pilot,2
410,0.280300140381,0.468800067902,RADICAL-Pilot,2
411,2.36310005188,2.53299999237,RADICAL-Pilot,2
412,2.06270003319,2.26020002365,RADICAL-Pilot,2
413,0.179300069809,0.272199869156,RADICAL-Pilot,2
414,0.181999921799,0.29590010643,RADICAL-Pilot,2
415,0.345599889755,0.49010014534,RADICAL-Pilot,2
416,0.327500104904,0.514199972153,RADICAL-Pilot,2
417,0.201499938965,0.376600027084,RADICAL-Pilot,2
418,1.63830018044,1.78990006447,RADICAL-Pilot,2
419,1.85650014877,2.00749993324,RADICAL-Pilot,2
420,1.48760008812,1.62339997292,RADICAL-Pilot,2
421,2.00530004501,2.19889998436,RADICAL-Pilot,2
422,2.14229989052,2.33489990234,RADICAL-Pilot,2
423,2.03970003128,2.23729991913,RADICAL-Pilot,2
424,2.27380013466,2.41480016708,RADICAL-Pilot,2
425,2.07650017738,2.25730013847,RADICAL-Pilot,2
426,0.29340004921,0.459000110626,RADICAL-Pilot,2
427,2.09650015831,2.2797999382,RADICAL-Pilot,2
428,2.13890004158,2.2892999649,RADICAL-Pilot,2
429,0.173200130463,0.344300031662,RADICAL-Pilot,2
430,0.293499946594,0.436100006104,RADICAL-Pilot,2
431,0.299200057983,0.49179983139,RADICAL-Pilot,2
432,2.0381000042,2.1959002018,RADICAL-Pilot,2
433,2.1521999836,2.37319993973,RADICAL-Pilot,2
434,0.147599935532,0.348099946976,RADICAL-Pilot,2
435,0.131900072098,0.326299905777,RADICAL-Pilot,2
436,0.203200101852,0.29390001297,RADICAL-Pilot,2
437,0.170000076294,0.269900083542,RADICAL-Pilot,2
438,0.154600143433,0.34230017662,RADICAL-Pilot,2
439,0.148200035095,0.272500038147,RADICAL-Pilot,2
440,2.16140007973,2.31079983711,RADICAL-Pilot,2
441,2.36230015755,2.48710012436,RADICAL-Pilot,2
442,2.3194000721,2.45990014076,RADICAL-Pilot,2
443,2.09700012207,2.32640004158,RADICAL-Pilot,2
444,2.23180007935,2.40790009499,RADICAL-Pilot,2
445,2.12610006332,2.27849984169,RADICAL-Pilot,2
446,2.17700004578,2.35420012474,RADICAL-Pilot,2
447,2.21309995651,2.42710018158,RADICAL-Pilot,2
448,0.22519993782,0.411600112915,RADICAL-Pilot,2
449,0.225399971008,0.332000017166,RADICAL-Pilot,2
450,0.266000032425,0.458900213242,RADICAL-Pilot,2
451,0.141200065613,0.297000169754,RADICAL-Pilot,2
452,0.164700031281,0.32070016861,RADICAL-Pilot,2
453,0.177400112152,0.380800008774,RADICAL-Pilot,2
454,2.14600014687,2.26329994202,RADICAL-Pilot,2
455,0.201800107956,0.405799865723,RADICAL-Pilot,2
456,0.133599996567,0.323400020599,RADICAL-Pilot,2
457,0.177199840546,0.340199947357,RADICAL-Pilot,2
458,0.206699848175,0.364300012589,RADICAL-Pilot,2
459,2.14539980888,2.34570002556,RADICAL-Pilot,2
460,2.43720006943,2.57509994507,RADICAL-Pilot,2
461,0.147700071335,0.274199962616,RADICAL-Pilot,2
462,0.136800050735,0.294900178909,RADICAL-Pilot,2
463,0.210800170898,0.380300045013,RADICAL-Pilot,2
464,0.206700086594,0.301599979401,RADICAL-Pilot,2
465,1.87030005455,1.97939991951,RADICAL-Pilot,2
466,1.89350008965,1.99670004845,RADICAL-Pilot,2
467,1.85800004005,2.0150001049,RADICAL-Pilot,2
468,1.93549990654,2.03180003166,RADICAL-Pilot,2
469,2.09929990768,2.21490001678,RADICAL-Pilot,2
470,2.14100003242,2.34260010719,RADICAL-Pilot,2
471,1.99239993095,2.14320015907,RADICAL-Pilot,2
472,2.03469991684,2.21990013123,RADICAL-Pilot,2
473,2.05760002136,2.266299963,RADICAL-Pilot,2
474,0.197700023651,0.35019993782,RADICAL-Pilot,2
475,2.078799963,2.19000005722,RADICAL-Pilot,2
476,2.46710014343,2.59790015221,RADICAL-Pilot,2
477,0.160100221634,0.345899820328,RADICAL-Pilot,2
478,0.188999891281,0.326100111008,RADICAL-Pilot,2
479,0.22670006752,0.388700008392,RADICAL-Pilot,2
480,2.14960002899,2.2908000946,RADICAL-Pilot,2
