,Duration,Framework,Nodes
0,129003,Spark,2
1,129003,Spark,2
2,129105,Spark,2
3,129104,Spark,2
4,129144,Spark,2
5,129183,Spark,2
6,129226,Spark,2
7,129271,Spark,2
8,129273,Spark,2
9,129290,Spark,2
10,129302,Spark,2
11,129435,Spark,2
12,129436,Spark,2
13,129594,Spark,2
14,129818,Spark,2
15,129822,Spark,2
16,129854,Spark,2
17,129972,Spark,2
18,130215,Spark,2
19,130545,Spark,2
20,130548,Spark,2
21,130591,Spark,2
22,130676,Spark,2
23,154445,Spark,2
24,155410,Spark,2
25,155486,Spark,2
26,155563,Spark,2
27,155562,Spark,2
28,155581,Spark,2
29,155582,Spark,2
30,155590,Spark,2
31,155590,Spark,2
32,155598,Spark,2
33,155617,Spark,2
34,155589,Spark,2
35,155595,Spark,2
36,155886,Spark,2
37,155969,Spark,2
38,155981,Spark,2
39,156021,Spark,2
40,156042,Spark,2
41,156064,Spark,2
42,156071,Spark,2
43,156088,Spark,2
44,156114,Spark,2
45,156118,Spark,2
46,156123,Spark,2
47,164876,Spark,2
48,115790,Spark,3
49,115778,Spark,3
50,115788,Spark,3
51,115831,Spark,3
52,115755,Spark,3
53,115755,Spark,3
54,115779,Spark,3
55,115832,Spark,3
56,115791,Spark,3
57,115830,Spark,3
58,115789,Spark,3
59,115834,Spark,3
60,115792,Spark,3
61,115761,Spark,3
62,115760,Spark,3
63,115780,Spark,3
64,115792,Spark,3
65,115760,Spark,3
66,115802,Spark,3
67,115788,Spark,3
68,115787,Spark,3
69,115788,Spark,3
70,115853,Spark,3
71,123912,Spark,3
72,123912,Spark,3
73,123915,Spark,3
74,123911,Spark,3
75,123914,Spark,3
76,123915,Spark,3
77,123912,Spark,3
78,123917,Spark,3
79,123914,Spark,3
80,123912,Spark,3
81,124493,Spark,3
82,124512,Spark,3
83,124752,Spark,3
84,124786,Spark,3
85,124806,Spark,3
86,124805,Spark,3
87,124825,Spark,3
88,124828,Spark,3
89,124832,Spark,3
90,124865,Spark,3
91,124879,Spark,3
92,124892,Spark,3
93,129731,Spark,3
94,142763,Spark,3
95,19395,Spark,3
96,39766,Spark,3
97,40054,Spark,3
98,40148,Spark,3
99,41424,Spark,3
100,41439,Spark,3
101,41606,Spark,3
102,41657,Spark,3
103,41979,Spark,3
104,42161,Spark,3
105,42174,Spark,3
106,42519,Spark,3
107,42975,Spark,3
108,43162,Spark,3
109,43265,Spark,3
110,43381,Spark,3
111,43437,Spark,3
112,43493,Spark,3
113,159571,Spark,3
114,43731,Spark,3
115,43811,Spark,3
116,44544,Spark,3
117,44551,Spark,3
118,44644,Spark,3
119,44683,Spark,3
