,Duration,Framework,Nodes
0,29.127300024,RADICAL-Pilot,1
1,29.1043999195,RADICAL-Pilot,1
2,26.4054999352,RADICAL-Pilot,1
3,23.2727000713,RADICAL-Pilot,1
4,23.3504998684,RADICAL-Pilot,1
5,27.4370999336,RADICAL-Pilot,1
6,29.1187000275,RADICAL-Pilot,1
7,28.5933001041,RADICAL-Pilot,1
8,23.2542002201,RADICAL-Pilot,1
9,27.4430999756,RADICAL-Pilot,1
10,27.2465000153,RADICAL-Pilot,1
11,26.7265000343,RADICAL-Pilot,1
12,28.8604998589,RADICAL-Pilot,1
13,28.2725000381,RADICAL-Pilot,1
14,23.5756001472,RADICAL-Pilot,1
15,29.010299921,RADICAL-Pilot,1
16,20.7046000957,RADICAL-Pilot,1
17,29.1536998749,RADICAL-Pilot,1
18,27.0658998489,RADICAL-Pilot,1
19,29.0014998913,RADICAL-Pilot,1
20,23.4955999851,RADICAL-Pilot,1
21,29.03489995,RADICAL-Pilot,1
22,29.4310998917,RADICAL-Pilot,1
23,27.3784999847,RADICAL-Pilot,1
24,22.6841001511,RADICAL-Pilot,1
25,23.7667000294,RADICAL-Pilot,1
26,24.888299942,RADICAL-Pilot,1
27,23.3557999134,RADICAL-Pilot,1
28,23.129999876,RADICAL-Pilot,1
29,25.5173001289,RADICAL-Pilot,1
30,25.793200016,RADICAL-Pilot,1
31,25.8703000546,RADICAL-Pilot,1
32,25.9465000629,RADICAL-Pilot,1
33,25.7207000256,RADICAL-Pilot,1
34,23.2251000404,RADICAL-Pilot,1
35,24.8148999214,RADICAL-Pilot,1
36,22.8301999569,RADICAL-Pilot,1
37,24.5536000729,RADICAL-Pilot,1
38,21.5566999912,RADICAL-Pilot,1
39,24.6879000664,RADICAL-Pilot,1
40,24.2042000294,RADICAL-Pilot,1
41,25.4249999523,RADICAL-Pilot,1
42,26.0543000698,RADICAL-Pilot,1
43,23.9702999592,RADICAL-Pilot,1
44,23.1805000305,RADICAL-Pilot,1
45,22.2000000477,RADICAL-Pilot,1
46,25.8051002026,RADICAL-Pilot,1
47,23.6584000587,RADICAL-Pilot,1
48,24.5880000591,RADICAL-Pilot,1
49,24.1633000374,RADICAL-Pilot,1
50,23.7816998959,RADICAL-Pilot,1
51,24.1584000587,RADICAL-Pilot,1
52,25.9430000782,RADICAL-Pilot,1
53,26.1198999882,RADICAL-Pilot,1
54,25.2892000675,RADICAL-Pilot,1
55,25.5696001053,RADICAL-Pilot,1
56,23.1319999695,RADICAL-Pilot,1
57,26.0234999657,RADICAL-Pilot,1
58,25.5336000919,RADICAL-Pilot,1
59,21.7994999886,RADICAL-Pilot,1
60,26.4444999695,RADICAL-Pilot,1
61,21.940199852,RADICAL-Pilot,1
62,21.756000042,RADICAL-Pilot,1
63,21.8752999306,RADICAL-Pilot,1
64,25.0069000721,RADICAL-Pilot,1
65,25.719700098,RADICAL-Pilot,1
66,23.6354000568,RADICAL-Pilot,1
67,25.7714998722,RADICAL-Pilot,1
68,25.4894001484,RADICAL-Pilot,1
69,25.312800169,RADICAL-Pilot,1
70,25.1928999424,RADICAL-Pilot,1
71,23.75330019,RADICAL-Pilot,1
72,24.5676999092,RADICAL-Pilot,1
73,23.4368999004,RADICAL-Pilot,1
74,24.2773001194,RADICAL-Pilot,1
75,26.6633000374,RADICAL-Pilot,1
76,25.0267000198,RADICAL-Pilot,1
77,23.6980998516,RADICAL-Pilot,1
78,26.1826999187,RADICAL-Pilot,1
79,25.5537002087,RADICAL-Pilot,1
80,25.2272000313,RADICAL-Pilot,1
81,25.7063999176,RADICAL-Pilot,1
82,22.9138000011,RADICAL-Pilot,1
83,25.6061000824,RADICAL-Pilot,1
84,25.9331998825,RADICAL-Pilot,1
85,25.1437001228,RADICAL-Pilot,1
86,25.5661997795,RADICAL-Pilot,1
87,25.5836000443,RADICAL-Pilot,1
88,24.4953999519,RADICAL-Pilot,1
89,25.7976000309,RADICAL-Pilot,1
90,22.5067000389,RADICAL-Pilot,1
91,23.230700016,RADICAL-Pilot,1
92,25.8847000599,RADICAL-Pilot,1
93,24.8001999855,RADICAL-Pilot,1
94,24.4670000076,RADICAL-Pilot,1
95,26.2606999874,RADICAL-Pilot,1
96,25.4800000191,RADICAL-Pilot,1
97,24.4445002079,RADICAL-Pilot,1
98,25.7857999802,RADICAL-Pilot,1
99,22.4479000568,RADICAL-Pilot,1
100,24.1298000813,RADICAL-Pilot,1
101,21.7976999283,RADICAL-Pilot,1
102,25.6888999939,RADICAL-Pilot,1
103,25.5566999912,RADICAL-Pilot,1
104,22.1157000065,RADICAL-Pilot,1
105,22.6921999454,RADICAL-Pilot,1
106,25.5333998203,RADICAL-Pilot,1
107,25.8134999275,RADICAL-Pilot,1
108,24.8354001045,RADICAL-Pilot,1
109,23.7441999912,RADICAL-Pilot,1
110,19.6494998932,RADICAL-Pilot,1
111,17.9639999866,RADICAL-Pilot,1
112,21.4909000397,RADICAL-Pilot,1
113,22.5920000076,RADICAL-Pilot,1
114,23.9198000431,RADICAL-Pilot,1
115,24.9500000477,RADICAL-Pilot,1
116,24.4816000462,RADICAL-Pilot,1
117,25.6087999344,RADICAL-Pilot,1
118,24.3717999458,RADICAL-Pilot,1
119,20.0427999496,RADICAL-Pilot,1
120,26.3073000908,RADICAL-Pilot,1
121,24.3677999973,RADICAL-Pilot,1
122,26.3111000061,RADICAL-Pilot,1
123,23.5687000751,RADICAL-Pilot,1
124,26.0560998917,RADICAL-Pilot,1
125,25.6318001747,RADICAL-Pilot,1
126,23.6960999966,RADICAL-Pilot,1
127,26.1800999641,RADICAL-Pilot,1
128,26.4577999115,RADICAL-Pilot,1
129,25.424200058,RADICAL-Pilot,1
130,22.6327998638,RADICAL-Pilot,1
131,24.6272001266,RADICAL-Pilot,1
132,24.2510001659,RADICAL-Pilot,1
133,23.6566998959,RADICAL-Pilot,1
134,25.484400034,RADICAL-Pilot,1
135,25.7027001381,RADICAL-Pilot,1
136,25.0192000866,RADICAL-Pilot,1
137,24.4189999104,RADICAL-Pilot,1
138,26.2565000057,RADICAL-Pilot,1
139,26.2832000256,RADICAL-Pilot,1
140,23.8963999748,RADICAL-Pilot,1
141,26.3282999992,RADICAL-Pilot,1
142,24.6981999874,RADICAL-Pilot,1
143,22.7704999447,RADICAL-Pilot,1
144,26.4962999821,RADICAL-Pilot,1
145,26.5722000599,RADICAL-Pilot,1
146,26.592400074,RADICAL-Pilot,1
147,26.8745000362,RADICAL-Pilot,1
148,26.6467001438,RADICAL-Pilot,1
149,27.0269999504,RADICAL-Pilot,1
150,27.4024000168,RADICAL-Pilot,1
151,27.4777998924,RADICAL-Pilot,1
152,26.7497000694,RADICAL-Pilot,1
153,26.6203999519,RADICAL-Pilot,1
154,26.7415001392,RADICAL-Pilot,1
155,28.337100029,RADICAL-Pilot,1
156,26.9520001411,RADICAL-Pilot,1
157,26.8645000458,RADICAL-Pilot,1
158,27.3903000355,RADICAL-Pilot,1
159,26.898900032,RADICAL-Pilot,1
160,28.4291000366,RADICAL-Pilot,1
161,26.7304000854,RADICAL-Pilot,1
162,26.7527999878,RADICAL-Pilot,1
163,26.4783000946,RADICAL-Pilot,1
164,26.9983999729,RADICAL-Pilot,1
165,26.7185001373,RADICAL-Pilot,1
166,27.2111999989,RADICAL-Pilot,1
167,26.6672999859,RADICAL-Pilot,1
168,24.3845000267,RADICAL-Pilot,1
169,25.2607998848,RADICAL-Pilot,1
170,24.8910999298,RADICAL-Pilot,1
171,26.0731999874,RADICAL-Pilot,1
172,21.4261000156,RADICAL-Pilot,1
173,26.0211000443,RADICAL-Pilot,1
174,21.2744998932,RADICAL-Pilot,1
175,21.5489001274,RADICAL-Pilot,1
176,25.540199995,RADICAL-Pilot,1
177,24.410200119,RADICAL-Pilot,1
178,26.0394001007,RADICAL-Pilot,1
179,23.5062999725,RADICAL-Pilot,1
180,26.2469000816,RADICAL-Pilot,1
181,21.1387999058,RADICAL-Pilot,1
182,22.6640000343,RADICAL-Pilot,1
183,25.9950997829,RADICAL-Pilot,1
184,21.0943000317,RADICAL-Pilot,1
185,25.3111000061,RADICAL-Pilot,1
186,24.629999876,RADICAL-Pilot,1
187,25.5627000332,RADICAL-Pilot,1
188,24.586400032,RADICAL-Pilot,1
189,26.4240999222,RADICAL-Pilot,1
190,25.0849997997,RADICAL-Pilot,1
191,24.1628000736,RADICAL-Pilot,1
192,26.8874001503,RADICAL-Pilot,1
193,25.4553999901,RADICAL-Pilot,1
194,25.4765999317,RADICAL-Pilot,1
195,25.6557998657,RADICAL-Pilot,1
196,26.1385002136,RADICAL-Pilot,1
197,27.0164000988,RADICAL-Pilot,1
198,25.581799984,RADICAL-Pilot,1
199,25.453499794,RADICAL-Pilot,1
200,25.730700016,RADICAL-Pilot,1
201,25.296900034,RADICAL-Pilot,1
202,25.6256000996,RADICAL-Pilot,1
203,25.8126997948,RADICAL-Pilot,1
204,25.5274999142,RADICAL-Pilot,1
205,25.7524998188,RADICAL-Pilot,1
206,25.7717001438,RADICAL-Pilot,1
207,25.6814000607,RADICAL-Pilot,1
208,25.8059999943,RADICAL-Pilot,1
209,26.7107999325,RADICAL-Pilot,1
210,25.4294998646,RADICAL-Pilot,1
211,25.4551000595,RADICAL-Pilot,1
212,25.6849000454,RADICAL-Pilot,1
213,25.6061000824,RADICAL-Pilot,1
214,27.0880000591,RADICAL-Pilot,1
215,25.7611999512,RADICAL-Pilot,1
216,23.1764998436,RADICAL-Pilot,1
217,25.8675999641,RADICAL-Pilot,1
218,25.0875999928,RADICAL-Pilot,1
219,26.1718001366,RADICAL-Pilot,1
220,26.4498999119,RADICAL-Pilot,1
221,24.9122998714,RADICAL-Pilot,1
222,23.4804000854,RADICAL-Pilot,1
223,25.6620998383,RADICAL-Pilot,1
224,24.032900095,RADICAL-Pilot,1
225,25.9170999527,RADICAL-Pilot,1
226,20.1182000637,RADICAL-Pilot,1
227,21.4983999729,RADICAL-Pilot,1
228,23.1277000904,RADICAL-Pilot,1
229,26.3650999069,RADICAL-Pilot,1
230,25.7784001827,RADICAL-Pilot,1
231,25.5943000317,RADICAL-Pilot,1
232,24.3085999489,RADICAL-Pilot,1
233,25.8143999577,RADICAL-Pilot,1
234,25.6396000385,RADICAL-Pilot,1
235,24.7577002048,RADICAL-Pilot,1
236,26.1900999546,RADICAL-Pilot,1
237,26.1155998707,RADICAL-Pilot,1
238,25.9902000427,RADICAL-Pilot,1
239,23.4532001019,RADICAL-Pilot,1
240,30.0772998333,RADICAL-Pilot,2
241,30.7537999153,RADICAL-Pilot,2
242,11.0700001717,RADICAL-Pilot,2
243,11.4447000027,RADICAL-Pilot,2
244,10.8952000141,RADICAL-Pilot,2
245,11.1714000702,RADICAL-Pilot,2
246,10.948499918,RADICAL-Pilot,2
247,11.1775000095,RADICAL-Pilot,2
248,31.0320999622,RADICAL-Pilot,2
249,25.5823998451,RADICAL-Pilot,2
250,28.5627000332,RADICAL-Pilot,2
251,30.8372001648,RADICAL-Pilot,2
252,29.9005999565,RADICAL-Pilot,2
253,30.9739000797,RADICAL-Pilot,2
254,29.5341999531,RADICAL-Pilot,2
255,27.8996999264,RADICAL-Pilot,2
256,11.689800024,RADICAL-Pilot,2
257,11.1084001064,RADICAL-Pilot,2
258,11.63560009,RADICAL-Pilot,2
259,11.5190999508,RADICAL-Pilot,2
260,11.2237999439,RADICAL-Pilot,2
261,11.0215001106,RADICAL-Pilot,2
262,26.8843998909,RADICAL-Pilot,2
263,11.0512998104,RADICAL-Pilot,2
264,10.6553001404,RADICAL-Pilot,2
265,11.0047001839,RADICAL-Pilot,2
266,11.6350998878,RADICAL-Pilot,2
267,27.3515999317,RADICAL-Pilot,2
268,27.0803000927,RADICAL-Pilot,2
269,10.8959000111,RADICAL-Pilot,2
270,10.6224999428,RADICAL-Pilot,2
