,Duration,Framework,Nodes
0,7372,Spark,1
1,7832,Spark,1
2,8336,Spark,1
3,8474,Spark,1
4,8651,Spark,1
5,8775,Spark,1
6,9206,Spark,1
7,9211,Spark,1
8,9215,Spark,1
9,9249,Spark,1
10,9287,Spark,1
11,9321,Spark,1
12,9393,Spark,1
13,9438,Spark,1
14,9506,Spark,1
15,9547,Spark,1
16,9668,Spark,1
17,9683,Spark,1
18,9767,Spark,1
19,9950,Spark,1
20,9975,Spark,1
21,10312,Spark,1
22,10501,Spark,1
23,10557,Spark,1
24,7443,Spark,1
25,7695,Spark,1
26,8307,Spark,1
27,8445,Spark,1
28,8627,Spark,1
29,8727,Spark,1
30,8881,Spark,1
31,8886,Spark,1
32,8906,Spark,1
33,9020,Spark,1
34,9026,Spark,1
35,9029,Spark,1
36,9112,Spark,1
37,9170,Spark,1
38,9181,Spark,1
39,9208,Spark,1
40,9329,Spark,1
41,9346,Spark,1
42,9431,Spark,1
43,9446,Spark,1
44,9852,Spark,1
45,9902,Spark,1
46,10212,Spark,1
47,10320,Spark,1
48,8812,Spark,1
49,9082,Spark,1
50,9297,Spark,1
51,9415,Spark,1
52,9990,Spark,1
53,10072,Spark,1
54,10098,Spark,1
55,10180,Spark,1
56,10237,Spark,1
57,10289,Spark,1
58,10302,Spark,1
59,10342,Spark,1
60,10378,Spark,1
61,10390,Spark,1
62,10414,Spark,1
63,10553,Spark,1
64,10615,Spark,1
65,10696,Spark,1
66,10754,Spark,1
67,10900,Spark,1
68,10957,Spark,1
69,11014,Spark,1
70,11019,Spark,1
71,11166,Spark,1
72,9774,Spark,1
73,9758,Spark,1
74,9885,Spark,1
75,10035,Spark,1
76,10055,Spark,1
77,10083,Spark,1
78,10260,Spark,1
79,10350,Spark,1
80,10364,Spark,1
81,10404,Spark,1
82,10409,Spark,1
83,10421,Spark,1
84,10447,Spark,1
85,10493,Spark,1
86,10518,Spark,1
87,10525,Spark,1
88,10537,Spark,1
89,10587,Spark,1
90,10634,Spark,1
91,10752,Spark,1
92,10852,Spark,1
93,10955,Spark,1
94,11335,Spark,1
95,11358,Spark,1
96,7742,Spark,1
97,7930,Spark,1
98,7973,Spark,1
99,8367,Spark,1
100,8538,Spark,1
101,8623,Spark,1
102,8674,Spark,1
103,8781,Spark,1
104,8819,Spark,1
105,8845,Spark,1
106,9044,Spark,1
107,9082,Spark,1
108,9134,Spark,1
109,9368,Spark,1
110,9399,Spark,1
111,9403,Spark,1
112,9448,Spark,1
113,9463,Spark,1
114,9465,Spark,1
115,9542,Spark,1
116,9714,Spark,1
117,9757,Spark,1
118,9956,Spark,1
119,9983,Spark,1
120,8099,Spark,1
121,8444,Spark,1
122,8486,Spark,1
123,8647,Spark,1
124,9034,Spark,1
125,9362,Spark,1
126,9402,Spark,1
127,9565,Spark,1
128,9576,Spark,1
129,9600,Spark,1
130,9677,Spark,1
131,9904,Spark,1
132,9908,Spark,1
133,9947,Spark,1
134,9955,Spark,1
135,9965,Spark,1
136,9970,Spark,1
137,10044,Spark,1
138,10141,Spark,1
139,10215,Spark,1
140,10452,Spark,1
141,10690,Spark,1
142,10864,Spark,1
143,10997,Spark,1
144,8134,Spark,1
145,8368,Spark,1
146,9212,Spark,1
147,9626,Spark,1
148,9642,Spark,1
149,9648,Spark,1
150,9737,Spark,1
151,9770,Spark,1
152,9793,Spark,1
153,9839,Spark,1
154,9882,Spark,1
155,9902,Spark,1
156,9956,Spark,1
157,10030,Spark,1
158,10107,Spark,1
159,10114,Spark,1
160,10263,Spark,1
161,10384,Spark,1
162,10405,Spark,1
163,10545,Spark,1
164,10580,Spark,1
165,10750,Spark,1
166,10805,Spark,1
167,10824,Spark,1
168,7186,Spark,1
169,8104,Spark,1
170,8200,Spark,1
171,8671,Spark,1
172,8801,Spark,1
173,8804,Spark,1
174,9048,Spark,1
175,9069,Spark,1
176,9120,Spark,1
177,9154,Spark,1
178,9262,Spark,1
179,9286,Spark,1
180,9424,Spark,1
181,9473,Spark,1
182,9509,Spark,1
183,9534,Spark,1
184,9551,Spark,1
185,9573,Spark,1
186,9653,Spark,1
187,9720,Spark,1
188,9996,Spark,1
189,10105,Spark,1
190,10386,Spark,1
191,10424,Spark,1
192,7270,Spark,1
193,7619,Spark,1
194,8696,Spark,1
195,9382,Spark,1
196,9417,Spark,1
197,9449,Spark,1
198,9553,Spark,1
199,9577,Spark,1
200,9628,Spark,1
201,9633,Spark,1
202,9678,Spark,1
203,9722,Spark,1
204,9899,Spark,1
205,10032,Spark,1
206,10040,Spark,1
207,10058,Spark,1
208,10147,Spark,1
209,10155,Spark,1
210,10423,Spark,1
211,10454,Spark,1
212,10490,Spark,1
213,10514,Spark,1
214,10528,Spark,1
215,10707,Spark,1
216,7290,Spark,1
217,7862,Spark,1
218,8126,Spark,1
219,8641,Spark,1
220,8680,Spark,1
221,8751,Spark,1
222,8932,Spark,1
223,9029,Spark,1
224,9085,Spark,1
225,9358,Spark,1
226,9367,Spark,1
227,9435,Spark,1
228,9452,Spark,1
229,9493,Spark,1
230,9622,Spark,1
231,9693,Spark,1
232,9718,Spark,1
233,9736,Spark,1
234,9858,Spark,1
235,9913,Spark,1
236,10015,Spark,1
237,10121,Spark,1
238,10232,Spark,1
239,10270,Spark,1
240,6414,Spark,2
241,6552,Spark,2
242,6871,Spark,2
243,6919,Spark,2
244,7100,Spark,2
245,7142,Spark,2
246,7214,Spark,2
247,7222,Spark,2
248,7384,Spark,2
249,7390,Spark,2
250,7422,Spark,2
251,7543,Spark,2
252,7761,Spark,2
253,7839,Spark,2
254,7901,Spark,2
255,7911,Spark,2
256,7931,Spark,2
257,7957,Spark,2
258,7961,Spark,2
259,7974,Spark,2
260,7988,Spark,2
261,8025,Spark,2
262,8086,Spark,2
263,8086,Spark,2
264,8095,Spark,2
265,8126,Spark,2
266,8129,Spark,2
267,8134,Spark,2
268,8135,Spark,2
269,8136,Spark,2
270,8171,Spark,2
271,8187,Spark,2
272,8186,Spark,2
273,8227,Spark,2
