,Duration,Framework,Nodes
0,2074310.0,MPIC++,1
1,2072400.0,MPIC++,1
2,2066430.0,MPIC++,1
3,2064120.0,MPIC++,1
4,2058930.0,MPIC++,1
5,2118870.0,MPIC++,1
6,2064420.0,MPIC++,1
7,2060710.0,MPIC++,1
8,2062880.0,MPIC++,1
9,3182700.0,MPIC++,1
10,2064480.0,MPIC++,1
11,2063870.0,MPIC++,1
12,3197150.0,MPIC++,1
13,2073790.0,MPIC++,1
14,2065450.0,MPIC++,1
15,2064840.0,MPIC++,1
16,2064780.0,MPIC++,1
17,2058700.0,MPIC++,1
18,2080320.0,MPIC++,1
19,2053140.0,MPIC++,1
20,2057020.0,MPIC++,1
21,2057410.0,MPIC++,1
22,2057740.0,MPIC++,1
23,2059990.0,MPIC++,1
24,2080460.0,MPIC++,1
25,2082230.0,MPIC++,1
26,2068320.0,MPIC++,1
27,2071840.0,MPIC++,1
28,2077840.0,MPIC++,1
29,2064980.0,MPIC++,1
30,2064030.0,MPIC++,1
31,2062590.0,MPIC++,1
32,2066810.0,MPIC++,1
33,2067960.0,MPIC++,1
34,2064460.0,MPIC++,1
35,3203270.0,MPIC++,1
36,2068480.0,MPIC++,1
37,2070440.0,MPIC++,1
38,2076740.0,MPIC++,1
39,2073840.0,MPIC++,1
40,2073520.0,MPIC++,1
41,2085690.0,MPIC++,1
42,2060940.0,MPIC++,1
43,2060570.0,MPIC++,1
44,2081170.0,MPIC++,1
45,3222100.0,MPIC++,1
46,2060150.0,MPIC++,1
47,2057210.0,MPIC++,1
48,2076070.0,MPIC++,1
49,2079190.0,MPIC++,1
50,2067180.0,MPIC++,1
51,2086390.0,MPIC++,1
52,2064170.0,MPIC++,1
53,2066960.0,MPIC++,1
54,2058580.0,MPIC++,1
55,2057040.0,MPIC++,1
56,2063290.0,MPIC++,1
57,2066720.0,MPIC++,1
58,2062420.0,MPIC++,1
59,3202720.0,MPIC++,1
60,2074740.0,MPIC++,1
61,2076600.0,MPIC++,1
62,2502990.0,MPIC++,1
63,2071290.0,MPIC++,1
64,2059640.0,MPIC++,1
65,2059630.0,MPIC++,1
66,2051910.0,MPIC++,1
67,2055240.0,MPIC++,1
68,2060540.0,MPIC++,1
69,2055100.0,MPIC++,1
70,2062780.0,MPIC++,1
71,2542640.0,MPIC++,1
72,2071740.0,MPIC++,1
73,2065020.0,MPIC++,1
74,2060330.0,MPIC++,1
75,2075590.0,MPIC++,1
76,2059720.0,MPIC++,1
