,Duration,Framework,Nodes
0,130.5,RADICAL-Pilot,2
1,130.171700001,RADICAL-Pilot,2
2,116.937999964,RADICAL-Pilot,2
3,123.577300072,RADICAL-Pilot,2
4,120.113399982,RADICAL-Pilot,2
5,121.002799988,RADICAL-Pilot,2
6,117.128400087,RADICAL-Pilot,2
7,120.084599972,RADICAL-Pilot,2
8,129.316299915,RADICAL-Pilot,2
9,130.401599884,RADICAL-Pilot,2
10,135.787400007,RADICAL-Pilot,2
11,129.236199856,RADICAL-Pilot,2
12,128.289499998,RADICAL-Pilot,2
13,132.089900017,RADICAL-Pilot,2
14,128.737100124,RADICAL-Pilot,2
15,129.921999931,RADICAL-Pilot,2
16,117.705800056,RADICAL-Pilot,2
17,125.191200018,RADICAL-Pilot,2
18,117.041199923,RADICAL-Pilot,2
19,117.691799879,RADICAL-Pilot,2
20,124.080199957,RADICAL-Pilot,2
21,122.029699802,RADICAL-Pilot,2
22,130.372200012,RADICAL-Pilot,2
23,120.744100094,RADICAL-Pilot,2
24,122.880199909,RADICAL-Pilot,2
25,122.58220005,RADICAL-Pilot,2
26,120.182999849,RADICAL-Pilot,2
27,130.145100117,RADICAL-Pilot,2
28,134.394600153,RADICAL-Pilot,2
29,120.299299955,RADICAL-Pilot,2
30,123.963799953,RADICAL-Pilot,2
31,120.705600023,RADICAL-Pilot,2
32,117.800599813,RADICAL-Pilot,2
33,131.402099848,RADICAL-Pilot,2
34,130.614700079,RADICAL-Pilot,2
35,129.520699978,RADICAL-Pilot,2
36,143.57949996,RADICAL-Pilot,2
37,132.019199848,RADICAL-Pilot,2
38,130.036499977,RADICAL-Pilot,2
39,129.136799812,RADICAL-Pilot,2
40,129.921600103,RADICAL-Pilot,2
41,129.746000051,RADICAL-Pilot,2
42,120.065599918,RADICAL-Pilot,2
43,133.891599894,RADICAL-Pilot,2
44,129.395900011,RADICAL-Pilot,2
45,124.326400042,RADICAL-Pilot,2
46,117.619899988,RADICAL-Pilot,2
47,117.374700069,RADICAL-Pilot,2
48,133.299099922,RADICAL-Pilot,2
49,127.045700073,RADICAL-Pilot,2
50,122.599499941,RADICAL-Pilot,2
51,118.640300035,RADICAL-Pilot,2
52,117.291100025,RADICAL-Pilot,2
53,117.677400112,RADICAL-Pilot,2
54,121.586199999,RADICAL-Pilot,2
55,119.698899984,RADICAL-Pilot,2
56,134.333699942,RADICAL-Pilot,2
57,128.980600119,RADICAL-Pilot,2
58,126.734899998,RADICAL-Pilot,2
59,134.44630003,RADICAL-Pilot,2
60,134.319499969,RADICAL-Pilot,2
61,132.178600073,RADICAL-Pilot,2
62,135.965899944,RADICAL-Pilot,2
63,136.041400194,RADICAL-Pilot,2
64,117.410000086,RADICAL-Pilot,2
65,121.480600119,RADICAL-Pilot,2
66,118.375499964,RADICAL-Pilot,2
67,118.41079998,RADICAL-Pilot,2
68,118.639199972,RADICAL-Pilot,2
69,117.786200047,RADICAL-Pilot,2
70,135.39440012,RADICAL-Pilot,2
71,118.529099941,RADICAL-Pilot,2
72,119.449100018,RADICAL-Pilot,2
73,119.3677001,RADICAL-Pilot,2
74,118.176199913,RADICAL-Pilot,2
75,136.97089982,RADICAL-Pilot,2
76,134.487299919,RADICAL-Pilot,2
77,116.152499914,RADICAL-Pilot,2
78,123.759000063,RADICAL-Pilot,2
79,116.164499998,RADICAL-Pilot,2
80,118.319399834,RADICAL-Pilot,2
81,127.476999998,RADICAL-Pilot,2
82,126.890400171,RADICAL-Pilot,2
83,127.011399984,RADICAL-Pilot,2
84,141.685900211,RADICAL-Pilot,2
85,133.409999847,RADICAL-Pilot,2
86,134.546600103,RADICAL-Pilot,2
87,132.657699823,RADICAL-Pilot,2
88,133.937999964,RADICAL-Pilot,2
89,132.346600056,RADICAL-Pilot,2
90,115.521300077,RADICAL-Pilot,2
91,131.468600035,RADICAL-Pilot,2
92,136.625699997,RADICAL-Pilot,2
93,117.244999886,RADICAL-Pilot,2
94,116.81670022,RADICAL-Pilot,2
95,117.995100021,RADICAL-Pilot,2
96,129.95449996,RADICAL-Pilot,2
97,123.195600033,RADICAL-Pilot,2
98,118.043800116,RADICAL-Pilot,2
99,117.507800102,RADICAL-Pilot,2
100,114.736000061,RADICAL-Pilot,2
101,117.235100031,RADICAL-Pilot,2
102,115.707400084,RADICAL-Pilot,2
103,120.081099987,RADICAL-Pilot,2
104,122.350300074,RADICAL-Pilot,2
105,123.536699772,RADICAL-Pilot,2
106,128.336400032,RADICAL-Pilot,2
107,124.588799953,RADICAL-Pilot,2
108,127.776599884,RADICAL-Pilot,2
109,123.000099897,RADICAL-Pilot,2
110,128.204399824,RADICAL-Pilot,2
111,125.460500002,RADICAL-Pilot,2
112,114.850500107,RADICAL-Pilot,2
113,117.508700132,RADICAL-Pilot,2
114,116.913700104,RADICAL-Pilot,2
115,115.759799957,RADICAL-Pilot,2
116,120.630699873,RADICAL-Pilot,2
117,114.941699982,RADICAL-Pilot,2
118,126.153599977,RADICAL-Pilot,2
119,118.325500011,RADICAL-Pilot,2
120,119.437200069,RADICAL-Pilot,2
121,117.103600025,RADICAL-Pilot,2
122,113.485300064,RADICAL-Pilot,2
123,122.986500025,RADICAL-Pilot,2
124,124.732800007,RADICAL-Pilot,2
125,115.233299971,RADICAL-Pilot,2
126,117.892599821,RADICAL-Pilot,2
127,117.963000059,RADICAL-Pilot,2
128,114.33370018,RADICAL-Pilot,2
129,124.161799908,RADICAL-Pilot,2
130,123.977399826,RADICAL-Pilot,2
131,124.901599884,RADICAL-Pilot,2
132,132.047400236,RADICAL-Pilot,2
133,129.078999996,RADICAL-Pilot,2
134,123.475899935,RADICAL-Pilot,2
135,126.119400024,RADICAL-Pilot,2
136,128.599499941,RADICAL-Pilot,2
137,122.487200022,RADICAL-Pilot,2
138,114.586600065,RADICAL-Pilot,2
139,122.816799879,RADICAL-Pilot,2
140,124.756599903,RADICAL-Pilot,2
141,117.644099951,RADICAL-Pilot,2
142,117.498899937,RADICAL-Pilot,2
143,114.829299927,RADICAL-Pilot,2
144,131.897300005,RADICAL-Pilot,2
145,132.272500038,RADICAL-Pilot,2
146,127.860999823,RADICAL-Pilot,2
147,118.637600183,RADICAL-Pilot,2
148,122.36500001,RADICAL-Pilot,2
149,122.029899836,RADICAL-Pilot,2
150,128.061000109,RADICAL-Pilot,2
151,119.205800056,RADICAL-Pilot,2
152,131.914299965,RADICAL-Pilot,2
153,136.20600009,RADICAL-Pilot,2
154,128.032700062,RADICAL-Pilot,2
155,128.814599991,RADICAL-Pilot,2
156,131.906700134,RADICAL-Pilot,2
157,132.078399897,RADICAL-Pilot,2
158,131.243999958,RADICAL-Pilot,2
159,132.123700142,RADICAL-Pilot,2
160,126.511699915,RADICAL-Pilot,2
161,118.86529994,RADICAL-Pilot,2
162,127.568599939,RADICAL-Pilot,2
163,118.918400049,RADICAL-Pilot,2
164,119.159699917,RADICAL-Pilot,2
165,121.212100029,RADICAL-Pilot,2
166,130.470999956,RADICAL-Pilot,2
167,119.319099903,RADICAL-Pilot,2
168,119.353100061,RADICAL-Pilot,2
169,121.28760004,RADICAL-Pilot,2
170,122.022400141,RADICAL-Pilot,2
171,131.947299957,RADICAL-Pilot,2
172,130.164700031,RADICAL-Pilot,2
173,118.998500109,RADICAL-Pilot,2
174,119.019299984,RADICAL-Pilot,2
175,118.401299953,RADICAL-Pilot,2
176,118.420099974,RADICAL-Pilot,2
177,129.683700085,RADICAL-Pilot,2
178,136.433300018,RADICAL-Pilot,2
179,131.631400108,RADICAL-Pilot,2
180,137.370899916,RADICAL-Pilot,2
181,130.501699924,RADICAL-Pilot,2
182,129.728199959,RADICAL-Pilot,2
183,132.660899878,RADICAL-Pilot,2
184,128.705500126,RADICAL-Pilot,2
185,134.466199875,RADICAL-Pilot,2
186,125.134299994,RADICAL-Pilot,2
187,129.26880002,RADICAL-Pilot,2
188,135.217099905,RADICAL-Pilot,2
189,122.814899921,RADICAL-Pilot,2
190,125.215699911,RADICAL-Pilot,2
191,122.151499987,RADICAL-Pilot,2
192,120.108500004,RADICAL-Pilot,2
193,119.87770009,RADICAL-Pilot,2
194,118.359600067,RADICAL-Pilot,2
195,124.555900097,RADICAL-Pilot,2
196,132.053900003,RADICAL-Pilot,2
197,123.607099771,RADICAL-Pilot,2
198,126.488899946,RADICAL-Pilot,2
199,132.225800037,RADICAL-Pilot,2
200,115.713900089,RADICAL-Pilot,2
201,120.811800003,RADICAL-Pilot,2
202,115.348599911,RADICAL-Pilot,2
203,120.249500036,RADICAL-Pilot,2
204,122.427899837,RADICAL-Pilot,2
205,115.364200115,RADICAL-Pilot,2
206,115.844099998,RADICAL-Pilot,2
207,116.519200087,RADICAL-Pilot,2
208,124.846000195,RADICAL-Pilot,2
209,120.255599976,RADICAL-Pilot,2
210,118.167200089,RADICAL-Pilot,2
211,129.842899799,RADICAL-Pilot,2
212,124.562200069,RADICAL-Pilot,2
213,118.40260005,RADICAL-Pilot,2
214,118.089399815,RADICAL-Pilot,2
215,132.571099997,RADICAL-Pilot,2
216,118.646999836,RADICAL-Pilot,2
217,123.169199944,RADICAL-Pilot,2
218,131.615400076,RADICAL-Pilot,2
219,123.074800014,RADICAL-Pilot,2
220,117.99000001,RADICAL-Pilot,2
221,124.007699966,RADICAL-Pilot,2
222,117.712800026,RADICAL-Pilot,2
223,118.193099976,RADICAL-Pilot,2
224,131.05340004,RADICAL-Pilot,2
225,120.835799932,RADICAL-Pilot,2
226,124.767099857,RADICAL-Pilot,2
227,115.138200045,RADICAL-Pilot,2
228,131.019799948,RADICAL-Pilot,2
229,115.298199892,RADICAL-Pilot,2
230,115.530299902,RADICAL-Pilot,2
231,118.367499828,RADICAL-Pilot,2
232,115.930199862,RADICAL-Pilot,2
233,120.76789999,RADICAL-Pilot,2
234,124.386399984,RADICAL-Pilot,2
235,115.066600084,RADICAL-Pilot,2
236,116.005200148,RADICAL-Pilot,2
237,118.571399927,RADICAL-Pilot,2
238,131.777100086,RADICAL-Pilot,2
239,117.296499968,RADICAL-Pilot,2
240,122.584299803,RADICAL-Pilot,2
241,127.476200104,RADICAL-Pilot,2
242,113.870800018,RADICAL-Pilot,2
243,114.262899876,RADICAL-Pilot,2
244,113.720100164,RADICAL-Pilot,2
245,113.691099882,RADICAL-Pilot,2
246,119.435600042,RADICAL-Pilot,2
247,116.339600086,RADICAL-Pilot,2
248,122.406300068,RADICAL-Pilot,2
249,121.775599957,RADICAL-Pilot,2
250,129.986000061,RADICAL-Pilot,2
251,123.634600163,RADICAL-Pilot,2
252,122.80250001,RADICAL-Pilot,2
253,122.470000029,RADICAL-Pilot,2
254,124.2579,RADICAL-Pilot,2
255,128.341099977,RADICAL-Pilot,2
256,124.6723001,RADICAL-Pilot,2
257,116.712700129,RADICAL-Pilot,2
258,113.063899994,RADICAL-Pilot,2
259,113.511399984,RADICAL-Pilot,2
260,113.736500025,RADICAL-Pilot,2
261,114.217799902,RADICAL-Pilot,2
262,126.471100092,RADICAL-Pilot,2
263,116.98210001,RADICAL-Pilot,2
264,115.483299971,RADICAL-Pilot,2
265,120.143100023,RADICAL-Pilot,2
266,113.379199982,RADICAL-Pilot,2
267,126.151600122,RADICAL-Pilot,2
268,115.473399878,RADICAL-Pilot,2
269,115.63560009,RADICAL-Pilot,2
270,114.038399935,RADICAL-Pilot,2
271,113.821400166,RADICAL-Pilot,2
272,113.842700005,RADICAL-Pilot,2
273,129.80250001,RADICAL-Pilot,2
274,122.489000082,RADICAL-Pilot,2
275,126.830600023,RADICAL-Pilot,2
276,134.266499996,RADICAL-Pilot,2
277,129.324199915,RADICAL-Pilot,2
278,122.525300026,RADICAL-Pilot,2
279,124.254199982,RADICAL-Pilot,2
280,124.717799902,RADICAL-Pilot,2
281,122.829899788,RADICAL-Pilot,2
282,114.595400095,RADICAL-Pilot,2
283,122.972299814,RADICAL-Pilot,2
284,127.806500196,RADICAL-Pilot,2
285,113.663400173,RADICAL-Pilot,2
286,113.652899981,RADICAL-Pilot,2
287,115.349799871,RADICAL-Pilot,2
288,132.908200026,RADICAL-Pilot,2
289,133.78579998,RADICAL-Pilot,2
290,124.832999945,RADICAL-Pilot,2
291,120.472800016,RADICAL-Pilot,2
292,122.969299793,RADICAL-Pilot,2
293,117.991600037,RADICAL-Pilot,2
294,121.308500051,RADICAL-Pilot,2
295,120.431699991,RADICAL-Pilot,2
296,135.2354002,RADICAL-Pilot,2
