#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1481666952 234166100 234053282 1884 2 234163518 234040868 4466 12416 15246.02 13009.99 1088.21 3373.63
1481666954 234166141 234053345 1884 2 234163559 234040931 4466 12416 15243.99 12999.98 1091.37 3384.39
1481666955 234166268 234053395 1884 2 234163686 234040981 4466 12416 15181.87 13007.89 1152.75 3376.09
1481666956 234166441 234053755 1884 2 234163859 234041341 4466 12416 15151.58 12957.19 1183.04 3427.20
1481666957 234166667 234053885 1884 2 234164085 234041471 4466 12416 14982.32 12948.14 1352.27 3436.21
1481666958 234166921 234054135 1884 2 234164339 234041721 4466 12416 14935.50 12905.71 1399.12 3477.92
1481666959 234166954 234054175 1884 2 234164372 234041761 4466 12416 14936.05 12904.53 1398.56 3479.49
1481666961 234167890 234055096 1884 2 234165308 234042682 4466 12416 14466.57 12451.59 1874.24 3946.62
1481666962 234168297 234055653 1884 2 234165715 234043239 4466 12416 14091.07 11929.51 2243.18 4454.49
1481666963 234168609 234056393 1884 2 234166027 234043979 4466 12416 13814.72 11227.99 2519.85 5156.44
1481666964 234169162 234056820 1884 2 234166581 234044406 4466 12416 13311.09 10824.93 3028.58 5559.05
1481667064 234199390 234086628 1889 2 234196807 234074214 4472 12416 1584.30 55.94 14751.05 16328.83
1481667065 234199777 234087024 1889 2 234197194 234074610 4472 12416 1584.31 55.90 14751.77 16328.80
1481667067 234200256 234087415 1889 2 234197673 234075001 4472 12416 1583.17 55.28 14751.86 16328.38
1481667068 234200462 234087788 1889 2 234197879 234075374 4472 12416 1583.29 56.26 14751.32 16327.74
1481667069 234200884 234088072 1889 2 234198301 234075658 4472 12416 1582.14 55.02 14751.50 16328.63
1481667070 234201437 234088353 1889 2 234198854 234075939 4472 12416 1581.71 55.90 14752.90 16327.74
1481667071 234201799 234088652 1889 2 234199216 234076238 4472 12416 1582.89 56.25 14751.71 16329.21
1481667073 234202099 234089092 1889 2 234199516 234076678 4473 12416 1580.74 56.32 14753.87 16328.42
1481667074 234202241 234089594 1889 2 234199658 234077180 4473 12416 1580.97 55.69 14752.88 16328.70
1481667075 234202506 234090015 1889 2 234199923 234077601 4473 12416 1581.41 55.75 14753.20 16328.25
1481667076 234202855 234090434 1890 2 234200272 234078020 4473 12416 1580.26 56.25 14754.36 16326.98
1481667078 234203215 234090852 1890 2 234200632 234078438 4473 12416 1579.18 56.04 14755.07 16327.62
1481667079 234203501 234091263 1890 2 234200918 234078849 4473 12416 1580.11 55.25 14754.14 16329.11
1481667080 234203891 234091602 1890 2 234201308 234079188 4473 12416 1579.98 55.36 14754.63 16328.27
1481667081 234204347 234091944 1890 2 234201764 234079530 4473 12416 1579.85 55.08 14754.41 16328.52
1481667082 234204768 234092164 1890 2 234202185 234079750 4473 12416 1578.53 55.48 14756.41 16328.16
1481667084 234205192 234092520 1890 2 234202609 234080106 4473 12416 1577.96 56.48 14755.90 16327.87
1481667085 234205475 234092825 1890 2 234202892 234080411 4473 12416 1577.68 55.74 14757.32 16328.65
1481667086 234205997 234093122 1890 2 234203414 234080708 4473 12416 1577.85 56.39 14756.79 16327.60
1481667087 234206527 234093391 1890 2 234203944 234080977 4473 12416 1576.08 54.82 14758.52 16328.45
1481667088 234206930 234093757 1890 2 234204347 234081343 4473 12416 1576.68 56.63 14757.56 16329.18
1481667090 234207230 234094170 1890 2 234204647 234081756 4473 12416 1576.29 55.43 14757.19 16328.57
1481667091 234207358 234094450 1890 2 234204775 234082037 4473 12416 1576.35 56.17 14757.89 16327.44
1481667092 234207602 234094746 1890 2 234205019 234082332 4473 12416 1576.00 56.16 14759.32 16328.58
1481667093 234208113 234094957 1890 2 234205529 234082543 4473 12416 1575.53 55.38 14759.09 16328.24
1481667094 234208705 234095122 1890 2 234206122 234082708 4473 12416 1575.32 56.01 14758.88 16328.00
1481667096 234209137 234095362 1890 2 234206554 234082948 4473 12416 1575.00 55.73 14759.66 16327.91
1481667097 234209513 234095764 1890 2 234206929 234083350 4473 12416 1574.59 55.48 14760.04 16328.14
1481667098 234209872 234095963 1890 2 234207289 234083549 4473 12416 1574.02 56.09 14760.57 16327.14
1481667099 234210174 234096343 1890 2 234207591 234083930 4474 12416 1573.90 55.15 14760.70 16328.85
1481667100 234210343 234096821 1890 2 234207760 234084408 4474 12416 1574.12 55.20 14761.25 16328.40
1481667102 234210613 234097360 1890 2 234208030 234084946 4474 12416 1572.84 55.20 14761.73 16328.05
1481667103 234210998 234097604 1890 2 234208415 234085190 4474 12416 1572.57 56.07 14761.71 16327.16
1481667104 234211563 234097768 1890 2 234208979 234085354 4474 12416 1573.16 56.59 14762.18 16328.15
1481667105 234211984 234098066 1891 2 234209400 234085652 4474 12416 1572.35 55.94 14762.26 16327.63
