Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.15811
100,1000,3,5000,120,48,1.09090
100,10000,3,5000,120,48,7.19682
100,100000,3,5000,120,48,81.77457
100,1000000,3,5000,120,48,820.36390
