Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.07618
100,1000,3,5000,120,48,0.81346
100,10000,3,5000,120,48,6.39964
100,100000,3,5000,120,48,66.84792
100,1000000,3,5000,120,48,690.21896
