CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,6.12924003601,6.13209104538,6.86492204666,9.79952287674,12.4553229809,
unit.000001,Euclidean_dist_1_8193,6.65543794632,6.66020989418,11.8674468994,13.9055769444,15.3301119804,
unit.000002,Euclidean_dist_1_16385,5.99638795853,5.99938893318,6.09191203117,8.14704108238,11.7778739929,
unit.000003,Euclidean_dist_1_24577,6.05663895607,6.05974698067,6.46095705032,8.65749001503,11.9267349243,
unit.000004,Euclidean_dist_1_32769,6.02609109879,6.02879405022,6.26664590836,7.93739104271,10.5828969479,
unit.000005,Euclidean_dist_1_40961,6.03972887993,6.04251790047,6.38371109962,7.74520802498,10.6876239777,
unit.000006,Euclidean_dist_1_49153,6.75766706467,6.76378893852,12.2189331055,13.4057090282,15.8046560287,
unit.000007,Euclidean_dist_1_57345,6.08512496948,6.08761191368,6.60224294662,8.77778291702,12.0927278996,
unit.000008,Euclidean_dist_1_65537,6.10823202133,6.11087203026,6.7234609127,9.80240702629,12.2506558895,
unit.000009,Euclidean_dist_1_73729,6.13951587677,6.14474487305,7.75868296623,8.86874604225,12.5123050213,
unit.000010,Euclidean_dist_1_81921,6.16835904121,6.17183303833,7.87820506096,9.09648799896,12.6655399799,
unit.000011,Euclidean_dist_1_90113,6.18812990189,6.19066596031,8.11068105698,9.59837889671,12.8236999512,
unit.000012,Euclidean_dist_1_98305,6.23828196526,6.24360203743,8.29644298553,10.4094419479,13.0913059711,
unit.000013,Euclidean_dist_1_106497,6.03153705597,6.03439092636,6.303139925,8.05494403839,10.5935750008,
unit.000014,Euclidean_dist_1_114689,6.7424929142,6.74671697617,12.1383690834,15.9743599892,16.0662748814,
unit.000015,Euclidean_dist_1_122881,6.75154209137,6.75472307205,12.1848700047,14.4165949821,15.7517690659,
unit.000016,Euclidean_dist_1_131073,7.11763596535,7.12041401863,15.3529400826,17.6315629482,18.1996879578,
unit.000017,Euclidean_dist_1_139265,6.29161190987,6.29592704773,8.87038397789,12.0552020073,13.4550690651,
unit.000018,Euclidean_dist_8193_1,7.30013895035,7.3029460907,17.3430469036,19.2485909462,20.724353075,
unit.000019,Euclidean_dist_8193_8193,7.2023229599,7.20555400848,16.2332561016,17.4550080299,18.6243510246,
unit.000020,Euclidean_dist_8193_16385,7.2317070961,7.23463797569,16.4975879192,19.0807640553,20.2430500984,
unit.000021,Euclidean_dist_8193_24577,7.15026497841,7.15307998657,15.901086092,17.1118619442,18.3044550419,
unit.000022,Euclidean_dist_8193_32769,7.16843891144,7.17856287956,16.0323529243,18.9761800766,20.0820810795,
unit.000023,Euclidean_dist_8193_40961,7.07226109505,7.07503604889,14.6810870171,16.175994873,17.615680933,
unit.000024,Euclidean_dist_8193_49153,7.09233689308,7.09601593018,14.776446104,16.2088270187,17.7715110779,
unit.000025,Euclidean_dist_8193_57345,7.10376000404,7.10667109489,14.9455320835,16.2788748741,17.8278570175,
unit.000026,Euclidean_dist_8193_65537,7.31509590149,7.31800198555,17.397026062,18.8773839474,20.7859978676,
unit.000027,Euclidean_dist_8193_73729,7.28366088867,7.28660488129,17.193406105,18.3663799763,20.5616409779,
unit.000028,Euclidean_dist_8193_81921,7.26499700546,7.26789808273,17.0246589184,18.2561650276,20.4060220718,
unit.000029,Euclidean_dist_8193_90113,7.18922710419,7.19218707085,16.1123049259,19.0775620937,20.1350259781,
unit.000030,Euclidean_dist_8193_98305,7.19713401794,7.19979500771,16.1695790291,19.0857648849,20.1383399963,
unit.000031,Euclidean_dist_8193_106497,7.12275004387,7.12542700768,15.5571448803,17.7647490501,18.2512910366,
unit.000032,Euclidean_dist_8193_114689,7.13704395294,7.13982701302,15.7823190689,16.900758028,17.9868819714,
unit.000033,Euclidean_dist_8193_122881,7.06448888779,7.06728887558,14.6426849365,15.8622400761,17.5581479073,
unit.000034,Euclidean_dist_8193_131073,6.09064388275,6.09325695038,6.64403700829,8.45383501053,12.1452319622,
unit.000035,Euclidean_dist_8193_139265,6.78193497658,6.78536391258,12.3451359272,14.8424270153,15.9104690552,
unit.000036,Euclidean_dist_16385_1,6.38041305542,6.38350987434,9.40438008308,10.7233819962,13.9404740334,
unit.000037,Euclidean_dist_16385_8193,6.39421987534,6.39679694176,9.46172904968,10.8229839802,13.9925830364,
unit.000038,Euclidean_dist_16385_16385,6.44862794876,6.45425391197,9.64941692352,10.8312580585,14.3136100769,
unit.000039,Euclidean_dist_16385_24577,6.45772004128,6.46089196205,9.8425219059,12.403498888,14.3683140278,
unit.000040,Euclidean_dist_16385_32769,6.39677596092,6.40145087242,9.47502589226,10.6161620617,14.0442359447,
unit.000041,Euclidean_dist_16385_40961,6.50664901733,6.50929188728,10.1712388992,11.5931138992,14.5299530029,
unit.000042,Euclidean_dist_16385_49153,6.54808592796,6.55101490021,10.6255950928,11.8692030907,14.794344902,
unit.000043,Euclidean_dist_16385_57345,6.56742691994,6.5733499527,10.7783010006,12.0666429996,14.9530780315,
unit.000044,Euclidean_dist_16385_65537,6.59488892555,6.60041093826,10.8668289185,11.9611310959,15.0673129559,
unit.000045,Euclidean_dist_16385_73729,6.61506104469,6.62112903595,11.1355800629,12.4068889618,15.1723489761,
