CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,6.21921110153,6.22421598434,6.50483107567,10.084430933,14.0452640057,
unit.000001,Euclidean_dist_1_8193,7.53211688995,7.54754495621,18.1620340347,23.1472580433,24.4504868984,
unit.000002,Euclidean_dist_1_16385,7.27870607376,7.29005289078,16.8567759991,20.532184124,21.5984220505,
unit.000003,Euclidean_dist_1_24577,8.33618593216,8.3427939415,24.4206380844,27.5255570412,29.1414608955,
unit.000004,Euclidean_dist_1_32769,8.3306210041,8.33587908745,24.3735079765,29.3881120682,30.6280429363,
unit.000005,Euclidean_dist_1_40961,8.47349596024,8.48012399673,25.9266579151,28.4557330608,29.3522090912,
unit.000006,Euclidean_dist_1_49153,6.89148712158,6.90583705902,13.9173669815,16.4693489075,18.6358261108,
unit.000007,Euclidean_dist_1_57345,7.83440899849,7.85016703606,20.7817690372,23.4517030716,24.822425127,
unit.000008,Euclidean_dist_1_65537,8.22241592407,8.23434495926,23.2606210709,28.445194006,29.0879991055,
unit.000009,Euclidean_dist_1_73729,8.13139390945,8.14658093452,22.739923954,25.8800001144,26.5012121201,
unit.000010,Euclidean_dist_1_81921,7.97129201889,7.98018407822,21.8926301003,26.209239006,26.3390939236,
unit.000011,Euclidean_dist_1_90113,7.78537297249,7.80232810974,20.6637470722,23.0434479713,24.7163441181,
unit.000012,Euclidean_dist_1_98305,6.29343390465,6.29811191559,6.90823507309,10.6180460453,14.4652481079,
unit.000013,Euclidean_dist_1_106497,8.43585991859,8.44100689888,25.1626939774,27.9307720661,29.2993409634,
unit.000014,Euclidean_dist_1_114689,7.80219101906,7.81282496452,20.6977579594,22.9295299053,24.7676129341,
unit.000015,Euclidean_dist_1_122881,7.42938995361,7.44816493988,17.5683310032,24.4049119949,26.1242930889,
unit.000016,Euclidean_dist_8193_1,7.30306911469,7.31509709358,16.9178779125,20.1040740013,20.4125030041,
unit.000017,Euclidean_dist_8193_8193,7.59928202629,7.60746002197,19.5980250835,22.5016880035,24.5053761005,
unit.000018,Euclidean_dist_8193_16385,7.17996907234,7.19321489334,16.5932290554,23.8677489758,24.2387111187,
unit.000019,Euclidean_dist_8193_24577,7.17071700096,7.1798889637,16.5225651264,19.5838730335,20.2572851181,
unit.000020,Euclidean_dist_8193_32769,7.21551990509,7.23435306549,16.6801099777,19.6932060719,20.3097579479,
unit.000021,Euclidean_dist_8193_40961,7.70794796944,7.72282910347,20.2213881016,22.7356939316,24.6108660698,
unit.000022,Euclidean_dist_8193_49153,7.50419902802,7.51111292839,18.0009920597,22.3926520348,24.3941431046,
unit.000023,Euclidean_dist_8193_57345,7.29000091553,7.30303096771,16.8839769363,20.3120210171,21.5999629498,
unit.000024,Euclidean_dist_8193_65537,6.94604492188,6.95279693604,14.1459760666,16.8015449047,18.7979710102,
unit.000025,Euclidean_dist_8193_73729,7.00207710266,7.00851297379,14.2930350304,17.2506968975,18.9570350647,
unit.000026,Euclidean_dist_8193_81921,7.02663612366,7.03885602951,14.8170490265,17.7799971104,19.1264660358,
unit.000027,Euclidean_dist_8193_90113,7.47301292419,7.48279309273,17.8244941235,24.6185059547,26.1263790131,
unit.000028,Euclidean_dist_8193_98305,7.98015594482,7.9996509552,21.9251201153,24.6247060299,26.3407979012,
unit.000029,Euclidean_dist_8193_106497,6.96110105515,6.98050904274,14.1949100494,16.8072481155,18.8512499332,
unit.000030,Euclidean_dist_8193_114689,6.42658209801,6.43146491051,7.05411911011,11.1717369556,14.5725700855,
unit.000031,Euclidean_dist_8193_122881,6.22417593002,6.2291328907,6.5280020237,10.5057389736,14.095952034,
unit.000032,Euclidean_dist_16385_1,6.24461603165,6.24921512604,6.6243429184,10.3928251266,14.2018690109,
unit.000033,Euclidean_dist_16385_8193,7.16210508347,7.17074894905,16.4890859127,22.2991809845,24.1838109493,
