CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,8.94905304909,8.95158290863,32.3696820736,36.020004034,36.9809510708,
unit.000001,Euclidean_dist_1_8193,8.89851498604,8.90148496628,30.5625200272,33.5951519012,34.1281399727,
unit.000002,Euclidean_dist_1_16385,8.36617088318,8.3689558506,18.2085568905,21.8302378654,23.3817610741,
unit.000003,Euclidean_dist_1_24577,8.37297701836,8.37572693825,18.4404819012,24.3402929306,24.9348978996,
unit.000004,Euclidean_dist_1_32769,8.38100600243,8.38360691071,18.5057220459,21.8110349178,23.6449549198,
unit.000005,Euclidean_dist_1_40961,8.40876603127,8.41157603264,19.2339088917,21.8418278694,23.8018100262,
unit.000006,Euclidean_dist_1_49153,8.41952586174,8.42223286629,19.9483799934,25.1601879597,26.3833110332,
unit.000007,Euclidean_dist_1_57345,8.44013500214,8.442923069,21.0860469341,26.0714690685,26.54043293,
unit.000008,Euclidean_dist_1_65537,8.45345306396,8.45617294312,21.8071918488,27.0873639584,27.938421011,
unit.000009,Euclidean_dist_1_73729,8.46715402603,8.46971607208,21.8911249638,25.1699180603,26.4879760742,
unit.000010,Euclidean_dist_1_81921,8.90140604973,8.90496301651,30.5893700123,35.0177528858,35.7948589325,
unit.000011,Euclidean_dist_1_90113,8.51688599586,8.51953005791,22.4969909191,28.919946909,29.1755640507,
unit.000012,Euclidean_dist_1_98305,7.54540205002,7.54805397987,9.51983904839,14.7381548882,15.9779419899,
unit.000013,Euclidean_dist_1_106497,8.35735797882,8.36004900932,17.8156938553,22.9161438942,23.536386013,
unit.000014,Euclidean_dist_1_114689,7.34028196335,7.34313106537,7.39573097229,9.62083292007,13.1573748589,
unit.000015,Euclidean_dist_1_122881,8.31493592262,8.31755185127,17.2006509304,21.7904288769,23.1688928604,
unit.000016,Euclidean_dist_1_131073,8.24882388115,8.25146102905,15.9628288746,17.8288249969,19.3461399078,
unit.000017,Euclidean_dist_1_139265,8.84064602852,8.84368395805,29.2461900711,32.0665609837,32.4536468983,
unit.000018,Euclidean_dist_8193_1,8.87119698524,8.87369394302,29.9543969631,32.3284919262,33.9103970528,
unit.000019,Euclidean_dist_8193_8193,8.91643404961,8.9194290638,31.3655118942,35.4156270027,36.9303028584,
unit.000020,Euclidean_dist_8193_16385,8.16076993942,8.16991591454,13.740418911,21.0768949986,21.7782108784,
unit.000021,Euclidean_dist_8193_24577,8.21199798584,8.21482205391,14.7504160404,17.9089109898,19.2896940708,
unit.000022,Euclidean_dist_8193_32769,7.7459089756,7.74986600876,12.65523386,18.4136118889,19.1833899021,
unit.000023,Euclidean_dist_8193_40961,7.7744679451,7.77894592285,12.8804500103,17.0243630409,17.6819698811,
unit.000024,Euclidean_dist_8193_49153,7.60575294495,7.60808491707,10.1901659966,13.8181660175,14.7929348946,
unit.000025,Euclidean_dist_8193_57345,7.6281619072,7.63201189041,10.9444758892,14.2324299812,14.8983240128,
unit.000026,Euclidean_dist_8193_65537,7.65515685081,7.65792798996,11.5914978981,16.4868428707,17.5274429321,
unit.000027,Euclidean_dist_8193_73729,8.30281186104,8.3056910038,16.9398829937,19.2283239365,19.507694006,
unit.000028,Euclidean_dist_8193_81921,8.47746300697,8.48674106598,22.0504889488,25.3613190651,26.6454699039,
unit.000029,Euclidean_dist_8193_90113,8.28608107567,8.28875803947,16.4968440533,18.4227750301,19.5059659481,
unit.000030,Euclidean_dist_8193_98305,7.72716188431,7.73053789139,12.4400730133,17.8062260151,19.1289510727,
unit.000031,Euclidean_dist_8193_106497,7.79115390778,7.7950398922,13.2115519047,19.6330599785,20.6919739246,
unit.000032,Euclidean_dist_8193_114689,7.73056507111,7.73469996452,12.5020768642,15.9575078487,16.3925800323,
unit.000033,Euclidean_dist_8193_122881,7.71369194984,7.71739888191,12.1726799011,16.8689310551,17.5774219036,
unit.000034,Euclidean_dist_8193_131073,7.33408594131,7.33720207214,7.36884999275,9.44797992706,13.105232954,
unit.000035,Euclidean_dist_8193_139265,7.35739898682,7.36022305489,7.52407503128,9.45455002785,13.3148090839,
unit.000036,Euclidean_dist_16385_1,8.64673995972,8.64997506142,25.8745748997,30.0411250591,31.0520188808,
unit.000037,Euclidean_dist_16385_8193,8.6570649147,8.66008591652,26.1982798576,31.0572838783,31.1067779064,
unit.000038,Euclidean_dist_16385_16385,8.7095720768,8.71365404129,27.401460886,29.7577910423,31.2126400471,
