CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,6.34256911278,6.34495806694,11.0131940842,12.2215521336,13.0678510666,
unit.000001,Euclidean_dist_1_8193,6.36213994026,6.3645401001,11.4062759876,13.2755060196,14.6718480587,
unit.000002,Euclidean_dist_1_16385,6.36681103706,6.36911392212,11.5421040058,12.8805830479,13.2710590363,
unit.000003,Euclidean_dist_1_24577,6.70326304436,6.71301794052,15.7213060856,17.0751540661,18.4134829044,
unit.000004,Euclidean_dist_1_32769,6.37435913086,6.37702298164,11.7133920193,13.2846300602,14.7769241333,
unit.000005,Euclidean_dist_1_40961,6.38189101219,6.38402104378,12.0508930683,13.5784189701,14.877407074,
unit.000006,Euclidean_dist_1_49153,6.33782911301,6.34018802643,10.9801199436,12.1228120327,13.0154070854,
unit.000007,Euclidean_dist_1_57345,6.5187869072,6.52243804932,14.0342299938,15.1223180294,16.2598569393,
unit.000008,Euclidean_dist_1_65537,6.3323469162,6.33468103409,10.9540820122,12.1179740429,12.9627959728,
unit.000009,Euclidean_dist_1_73729,6.24618792534,6.24894499779,10.3034780025,11.603523016,12.4638049603,
unit.000010,Euclidean_dist_1_81921,6.24900603294,6.25136113167,10.3172440529,12.9323849678,12.5145719051,
unit.000011,Euclidean_dist_1_90113,6.15453195572,6.15715909004,6.49503397942,10.2537178993,11.4788269997,
unit.000012,Euclidean_dist_1_98305,6.18431997299,6.18666291237,6.68918800354,10.5731630325,11.7963869572,
unit.000013,Euclidean_dist_1_106497,6.14873600006,6.15215492249,6.46763801575,10.4616451263,11.4260771275,
unit.000014,Euclidean_dist_1_114689,6.15211606026,6.15466403961,6.48276090622,10.7759740353,11.4765300751,
unit.000015,Euclidean_dist_1_122881,6.10263705254,6.10537195206,6.26868700981,10.0378479958,11.1077680588,
unit.000016,Euclidean_dist_8193_1,6.10530805588,6.10801291466,6.28360891342,9.74522709846,9.81597399712,
unit.000017,Euclidean_dist_8193_8193,6.15713596344,6.1597340107,6.50648093224,10.7883028984,11.5287570953,
unit.000018,Euclidean_dist_8193_16385,6.80105805397,6.80370903015,16.4148011208,17.5153119564,18.9453060627,
unit.000019,Euclidean_dist_8193_24577,6.11332893372,6.11592292786,6.31802201271,10.0312290192,11.1581339836,
unit.000020,Euclidean_dist_8193_32769,6.47591710091,6.47812199593,13.5074620247,14.4985389709,15.8299660683,
unit.000021,Euclidean_dist_8193_40961,6.79131507874,6.79368305206,16.2564389706,17.596075058,18.8372299671,
unit.000022,Euclidean_dist_8193_49153,6.41964411736,6.42205309868,12.3807089329,14.4069240093,15.3008310795,
unit.000023,Euclidean_dist_8193_57345,6.43244194984,6.43482589722,13.0104351044,14.3969829082,15.4087710381,
unit.000024,Euclidean_dist_8193_65537,6.44960689545,6.45246696472,13.3651869297,15.5333740711,15.6206600666,
unit.000025,Euclidean_dist_8193_73729,6.81158900261,6.81493806839,17.075330019,18.2958230972,19.0521719456,
unit.000026,Euclidean_dist_8193_81921,6.53549790382,6.53782606125,14.4032349586,15.5492959023,16.4187920094,
unit.000027,Euclidean_dist_8193_90113,6.80688905716,6.80937790871,16.4793441296,17.5982739925,19.0011870861,
unit.000028,Euclidean_dist_8193_98305,6.07256793976,6.07594394684,6.14595198631,10.0193240643,9.65823698044,
unit.000029,Euclidean_dist_8193_106497,6.08835506439,6.0913541317,6.20681905746,10.0241699219,9.71273398399,
unit.000030,Euclidean_dist_8193_114689,6.14338994026,6.14614605904,6.4441010952,10.7218580246,11.371366024,
unit.000031,Euclidean_dist_8193_122881,6.4029071331,6.40532302856,12.2363209724,13.9898679256,15.0931749344,
unit.000032,Euclidean_dist_16385_1,6.45245409012,6.45493102074,13.3858499527,15.4644811153,15.670924902,
unit.000033,Euclidean_dist_16385_8193,6.32978510857,6.33229112625,10.9411489964,12.318723917,12.9478731155,
unit.000034,Euclidean_dist_16385_16385,6.06316304207,6.0661649704,6.10936999321,9.73545002937,9.60591101646,
unit.000035,Euclidean_dist_16385_24577,6.52597999573,6.52839803696,14.3006811142,15.5439391136,16.3129119873,
unit.000036,Euclidean_dist_16385_32769,6.78003811836,6.78348898888,16.1570789814,17.5915539265,18.7310330868,
unit.000037,Euclidean_dist_16385_40961,6.32095694542,6.32369208336,10.9155359268,12.016974926,12.8953669071,
unit.000038,Euclidean_dist_16385_49153,6.16447091103,6.16708302498,6.54346203804,10.7784590721,11.5830481052,
unit.000039,Euclidean_dist_16385_57345,6.3864428997,6.38908910751,12.0842621326,13.6800220013,14.9303710461,
unit.000040,Euclidean_dist_16385_65537,6.39807009697,6.40051007271,12.178301096,13.9871740341,15.0393009186,
unit.000041,Euclidean_dist_16385_73729,6.06938290596,6.07283997536,6.13370609283,9.53917908669,9.60779309273,
unit.000042,Euclidean_dist_16385_81921,6.55655097961,6.55880498886,14.6081309319,17.0611920357,17.780864954,
unit.000043,Euclidean_dist_16385_90113,6.22486305237,6.22710704803,10.1762490273,12.0053870678,12.2158241272,
unit.000044,Euclidean_dist_16385_98305,6.23159503937,6.23424911499,10.2167448997,11.2989649773,12.2955179214,
unit.000045,Euclidean_dist_16385_106497,6.16699409485,6.16952610016,6.55628395081,10.2560489178,11.6334691048,
unit.000046,Euclidean_dist_16385_114689,6.17714810371,6.17961812019,6.63199901581,10.6982190609,11.7419149876,
unit.000047,Euclidean_dist_16385_122881,6.18663191795,6.18903398514,9.54426813126,10.7167649269,11.8470029831,
unit.000048,Euclidean_dist_24577_1,6.24391508102,6.24621605873,10.2898800373,11.5141050816,12.4620409012,
unit.000049,Euclidean_dist_24577_8193,6.21527504921,6.21801590919,9.81833291054,10.8886790276,12.1100709438,
unit.000050,Euclidean_dist_24577_16385,6.19136095047,6.1936480999,9.57167506218,10.7808330059,11.9000790119,
unit.000051,Euclidean_dist_24577_24577,6.39344596863,6.395622015,12.1382699013,14.0854480267,14.9867680073,
unit.000052,Euclidean_dist_24577_32769,6.2663629055,6.27345991135,10.4876871109,13.312650919,14.3569860458,
unit.000053,Euclidean_dist_24577_40961,6.35204696655,6.35426402092,11.3027579784,12.4455029964,13.1665129662,
unit.000054,Euclidean_dist_24577_49153,6.34730291367,6.34970402718,11.0422949791,12.2247700691,13.1203260422,
unit.000055,Euclidean_dist_24577_57345,6.29452395439,6.29685997963,10.756072998,13.3689041138,14.5089221001,
unit.000056,Euclidean_dist_24577_65537,6.28144907951,6.28377199173,10.6111431122,13.0102260113,14.4095180035,
unit.000057,Euclidean_dist_24577_73729,6.27348995209,6.27615904808,10.5053389072,12.8758621216,12.6860558987,
unit.000058,Euclidean_dist_24577_81921,6.37141799927,6.37413191795,11.6347210407,13.3057351112,14.7722620964,
unit.000059,Euclidean_dist_24577_90113,6.19366192818,6.19630503654,9.64489197731,10.790815115,11.901943922,
unit.000060,Euclidean_dist_24577_98305,6.08170294762,6.08528709412,6.1813249588,10.0505409241,11.0535619259,
unit.000061,Euclidean_dist_24577_106497,6.09413003922,6.09694004059,6.23342013359,9.63568711281,9.76338911057,
unit.000062,Euclidean_dist_24577_114689,6.36455106735,6.36678695679,11.5282900333,13.2989850044,14.7194330692,
unit.000063,Euclidean_dist_24577_122881,6.11856102943,6.12100291252,6.34138298035,9.7487719059,9.87062597275,
unit.000064,Euclidean_dist_32769_1,6.13258600235,6.13564491272,6.39757204056,10.5670030117,11.2661259174,
