CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000083,Euclidean_dist_16385_90113,233.265574932,233.271709919,233.294024944,235.165877819,236.120248795,
unit.000084,Euclidean_dist_16385_98305,235.751997948,235.757254839,235.760044813,237.684431791,238.327528954,
unit.000085,Euclidean_dist_16385_106497,237.577461958,237.582912922,237.585646868,239.496060848,239.575946808,
unit.000086,Euclidean_dist_16385_114689,6.68562984467,6.69023895264,7.86158585548,11.3694930077,21.5280559063,
unit.000087,Euclidean_dist_16385_122881,7.1271109581,7.13147997856,11.201210022,14.2890779972,23.2397549152,
unit.000088,Euclidean_dist_16385_131073,243.583836794,243.588668823,243.591516018,245.940380812,245.907613993,
unit.000089,Euclidean_dist_16385_139265,245.346225977,245.351183891,245.373070002,247.350302935,248.249903917,
unit.000090,Euclidean_dist_16385_147457,248.092200994,248.097239017,248.119074821,250.408934832,250.492998838,
unit.000091,Euclidean_dist_16385_155649,249.959101915,249.964248896,249.986323833,251.884047985,252.660367966,
unit.000092,Euclidean_dist_16385_163841,254.041198015,254.384850979,254.4311409,256.40395093,257.002721786,
unit.000093,Euclidean_dist_16385_172033,256.175023794,256.180579901,256.203218937,258.215553999,259.249291897,
unit.000094,Euclidean_dist_16385_180225,259.970994949,260.168581963,260.171537876,262.137567997,262.601054907,
unit.000095,Euclidean_dist_16385_188417,262.720045805,262.72458601,262.746372938,264.654258013,264.936864853,
unit.000096,Euclidean_dist_16385_196609,57.4393398762,57.4444899559,57.4473588467,59.408921957,60.8199269772,
unit.000097,Euclidean_dist_16385_204801,55.7229659557,55.728320837,55.731169939,57.6910729408,58.4863839149,
unit.000098,Euclidean_dist_16385_212993,7.33451986313,7.33944797516,12.5444498062,14.9472298622,24.054243803,
unit.000099,Euclidean_dist_16385_221185,7.6370139122,7.6458799839,14.8419229984,18.2052128315,26.2085969448,
unit.000100,Euclidean_dist_16385_229377,7.96974992752,7.98183083534,16.4251208305,18.7454810143,26.9515879154,
unit.000101,Euclidean_dist_16385_237569,8.35419893265,8.35899281502,18.645428896,21.7371079922,28.8302619457,
unit.000102,Euclidean_dist_16385_245761,8.73200583458,8.74150085449,21.0236029625,24.4137430191,29.9571759701,
unit.000103,Euclidean_dist_16385_253953,9.05720090866,9.06177902222,22.4066288471,24.6901350021,30.6310989857,
unit.000104,Euclidean_dist_16385_262145,7.32915496826,7.33462381363,12.4379489422,14.8419818878,23.9843997955,
unit.000105,Euclidean_dist_16385_270337,9.05219984055,9.05677390099,22.367869854,26.6839869022,31.9263978004,
unit.000106,Euclidean_dist_16385_278529,10.1137628555,10.1202299595,32.5306417942,35.4270358086,38.0729718208,
unit.000107,Euclidean_dist_16385_286721,79.3861739635,79.3928339481,79.413697958,80.8430678844,81.2837328911,
unit.000108,Euclidean_dist_24577_1,10.1201078892,10.1258728504,32.5883598328,35.2062859535,38.0975089073,
unit.000109,Euclidean_dist_24577_8193,10.30428195,10.3222498894,35.0730288029,37.7933309078,38.9589948654,
unit.000110,Euclidean_dist_24577_16385,204.819475889,204.826059818,204.828823805,206.871222973,207.846200943,
unit.000111,Euclidean_dist_24577_24577,267.044215918,267.049674988,267.073115826,269.083303928,269.616411924,
unit.000112,Euclidean_dist_24577_32769,6.54865884781,6.55830597878,6.56345701218,11.036798954,19.7485239506,
unit.000113,Euclidean_dist_24577_40961,8.11053681374,8.12737679482,17.3827428818,20.804035902,27.1640739441,
unit.000114,Euclidean_dist_24577_49153,9.60882902145,9.61390185356,27.6273508072,30.0089328289,33.6012148857,
unit.000115,Euclidean_dist_24577_57345,36.6677308083,36.9304029942,37.0132238865,39.4724538326,40.7703368664,
unit.000116,Euclidean_dist_24577_65537,10.6957769394,10.7015240192,37.5842368603,40.2770109177,41.4191708565,
unit.000117,Euclidean_dist_24577_73729,99.8723080158,99.8773729801,99.9003310204,101.880070925,102.44906497,
unit.000118,Euclidean_dist_24577_81921,102.389670849,102.453820944,102.456619978,104.791732788,105.865278006,
unit.000119,Euclidean_dist_24577_90113,84.4668838978,84.4719138145,84.4954328537,86.7749478817,86.6892869473,
unit.000120,Euclidean_dist_24577_98305,97.3189988136,97.3252868652,97.3281087875,99.3580989838,99.9977829456,
unit.000121,Euclidean_dist_24577_106497,109.550244808,109.55566287,109.55880785,111.837852001,112.645828962,
unit.000122,Euclidean_dist_24577_114689,8.98445987701,8.99292898178,21.9552710056,24.7468698025,31.7954390049,
unit.000123,Euclidean_dist_24577_122881,135.072379827,135.077579975,135.080442905,137.514914989,138.038783789,
unit.000124,Euclidean_dist_24577_131073,11.2516229153,11.6393709183,41.6462957859,45.4070959091,46.5120940208,
unit.000125,Euclidean_dist_24577_139265,65.9130837917,66.2331049442,66.2360908985,68.2665569782,69.831043005,
unit.000126,Euclidean_dist_24577_147457,131.484351873,131.489629984,131.492489815,133.487609863,134.701809883,
unit.000127,Euclidean_dist_24577_155649,59.9891369343,59.994658947,59.9975528717,62.2248818874,63.16345191,
unit.000128,Euclidean_dist_24577_163841,68.3714268208,68.3769040108,68.3796868324,70.378898859,71.9977250099,
unit.000129,Euclidean_dist_24577_172033,82.6687819958,82.6741650105,82.6770069599,84.6624109745,84.5110189915,
unit.000130,Euclidean_dist_24577_180225,95.6484878063,95.6549868584,95.6578178406,97.5464379787,98.8570289612,
unit.000131,Euclidean_dist_24577_188417,107.034181833,107.039490938,107.042257786,109.020169973,109.398444891,
unit.000132,Euclidean_dist_24577_196609,118.943134785,118.948296785,118.951229811,120.901953936,121.503059864,
unit.000133,Euclidean_dist_24577_204801,132.761454821,132.76669693,132.769833803,134.796977997,135.8292768,
unit.000134,Euclidean_dist_24577_212993,147.568173885,147.573575974,147.576476812,149.897414923,150.625512838,
unit.000135,Euclidean_dist_24577_221185,161.728740931,161.734799862,161.737928867,163.787553787,164.412110806,
unit.000136,Euclidean_dist_24577_229377,176.566636801,176.594484806,177.057851791,179.189971924,180.345368862,
unit.000137,Euclidean_dist_24577_237569,190.976888895,190.983259916,191.00491786,193.081147909,194.144076824,
unit.000138,Euclidean_dist_24577_245761,218.860095978,218.865763903,218.868605852,221.066665888,221.370981932,
unit.000139,Euclidean_dist_24577_253953,220.802320957,220.807924986,220.811024904,222.779058933,222.634974003,
unit.000140,Euclidean_dist_24577_262145,226.285828829,226.291255951,226.294063807,228.51978302,229.502171993,
unit.000141,Euclidean_dist_24577_270337,236.788367987,236.793599844,236.817679882,238.997203827,239.520846844,
unit.000142,Euclidean_dist_24577_278529,249.952754021,249.958621979,249.96181798,251.878574848,252.645414829,
unit.000143,Euclidean_dist_24577_286721,265.456425905,265.46227479,265.465514898,266.96902585,267.280596018,
unit.000144,Euclidean_dist_32769_1,280.197922945,280.203235865,280.206101894,282.170125008,281.967777967,
unit.000145,Euclidean_dist_32769_8193,294.441723824,294.446882963,294.44965291,296.55753684,297.688017845,
unit.000146,Euclidean_dist_32769_16385,307.49669981,307.501627922,307.523736954,309.653753996,309.91284585,
unit.000147,Euclidean_dist_32769_24577,322.400030851,322.405375957,322.40850687,324.347654819,325.935160875,
unit.000148,Euclidean_dist_32769_32769,336.428946972,336.455950022,336.458817005,338.442173004,339.310670853,
unit.000149,Euclidean_dist_32769_40961,241.993149996,241.999306917,242.001966,244.027495861,244.630208015,
unit.000150,Euclidean_dist_32769_49153,241.999840021,242.005530834,242.028486013,244.033751011,244.702996969,
unit.000151,Euclidean_dist_32769_57345,244.553326845,244.558653831,244.561422825,246.644507885,247.050448895,
unit.000152,Euclidean_dist_32769_65537,247.102916002,247.108623981,247.111323833,249.161237955,249.389067888,
unit.000153,Euclidean_dist_32769_73729,249.198367834,249.203616858,249.242649794,251.173542976,251.556898832,
unit.000154,Euclidean_dist_32769_81921,251.713279009,251.718683958,251.721369982,253.69114995,254.856385946,
unit.000155,Euclidean_dist_32769_90113,255.195616007,255.204897881,255.211941004,257.108968973,258.128528833,
unit.000156,Euclidean_dist_32769_98305,257.756297827,257.761680841,257.764547825,259.725070953,260.393148899,
unit.000157,Euclidean_dist_32769_106497,261.923346996,261.928417921,261.931506872,264.251317978,264.826617956,
unit.000158,Euclidean_dist_32769_114689,6.65176701546,6.65707683563,7.48550701141,10.9428408146,20.0808138847,
unit.000159,Euclidean_dist_32769_122881,10.8621590137,10.8886108398,38.8477408886,43.1040699482,44.5513339043,
unit.000160,Euclidean_dist_32769_131073,7.24304485321,7.24847579002,11.8831539154,14.5782728195,23.7551519871,
unit.000161,Euclidean_dist_32769_139265,59.1427328587,59.1477949619,59.1506488323,61.0161759853,62.0181109905,
unit.000162,Euclidean_dist_32769_147457,7.80641293526,7.81114888191,15.3130989075,18.4794559479,26.5259568691,
unit.000163,Euclidean_dist_32769_155649,62.7669069767,62.7719619274,62.7751319408,64.7403848171,66.5630509853,
unit.000164,Euclidean_dist_32769_163841,65.3097968102,65.3150467873,65.3182079792,67.4613080025,68.7833218575,
unit.000165,Euclidean_dist_32769_172033,68.3769648075,68.381896019,68.4046289921,70.2773339748,72.0378909111,
unit.000166,Euclidean_dist_32769_180225,70.9273388386,70.9326038361,70.9354059696,73.1944129467,74.2204568386,
unit.000167,Euclidean_dist_32769_188417,73.1527040005,73.2245140076,73.2651748657,75.10542202,76.4390599728,
unit.000168,Euclidean_dist_32769_196609,239.42936492,239.435374975,239.438285828,241.407703876,241.85618782,
unit.000169,Euclidean_dist_32769_204801,10.4051578045,10.4093749523,35.6222758293,38.7896318436,40.451225996,
unit.000170,Euclidean_dist_32769_212993,80.1812288761,80.1863408089,80.2096369267,82.3514490128,82.3680799007,
unit.000171,Euclidean_dist_32769_221185,10.2898290157,10.2944369316,34.979932785,37.5454227924,38.9060080051,
unit.000172,Euclidean_dist_32769_229377,238.455718994,238.460245848,238.481722832,240.406984806,240.768903017,
unit.000173,Euclidean_dist_32769_237569,310.146765947,310.151856899,310.174062014,312.16839695,313.195406914,
unit.000174,Euclidean_dist_32769_245761,7.43548893929,7.44016981125,13.6286509037,16.3218839169,25.6303358078,
unit.000175,Euclidean_dist_32769_253953,9.13615393639,9.14111185074,23.792334795,26.8243808746,32.2437648773,
unit.000176,Euclidean_dist_32769_262145,93.0996990204,93.1049559116,93.1288328171,95.035381794,95.5459058285,
unit.000177,Euclidean_dist_32769_270337,11.516242981,11.6781599522,43.0621240139,45.9506819248,47.287309885,
unit.000178,Euclidean_dist_32769_278529,96.441685915,96.4462859631,96.4679758549,98.6541998386,99.9958639145,
unit.000179,Euclidean_dist_32769_286721,99.0796380043,99.2195498943,99.2593648434,100.66698885,100.214709997,
unit.000180,Euclidean_dist_40961_1,100.905575991,100.910920858,100.914058924,102.881251812,103.586833,
unit.000181,Euclidean_dist_40961_8193,9.08468484879,9.08926987648,23.2635109425,26.778908968,32.0318858624,
unit.000182,Euclidean_dist_40961_16385,6.60990285873,6.61830091476,7.22696995735,11.1059629917,20.0155239105,
unit.000183,Euclidean_dist_40961_24577,8.24660181999,8.25165700912,17.8387589455,20.6874887943,27.3752048016,
unit.000184,Euclidean_dist_40961_32769,9.66932702065,9.67497897148,27.8969638348,30.6297159195,35.123541832,
unit.000185,Euclidean_dist_40961_40961,10.7719109058,10.7843708992,38.0580148697,40.6445059776,41.9181609154,
unit.000186,Euclidean_dist_40961_49153,41.1800198555,41.1999709606,47.3247928619,49.8147158623,51.2499368191,
unit.000187,Euclidean_dist_40961_57345,114.231112003,114.23661685,114.239842892,116.167671919,116.019742966,
unit.000188,Euclidean_dist_40961_65537,175.401237011,175.406679869,175.40941596,177.3793118,178.206214905,
unit.000189,Euclidean_dist_40961_73729,179.110949993,179.116145849,179.118950844,181.1036098,182.542768002,
unit.000190,Euclidean_dist_40961_81921,264.483975887,264.488804817,264.521127939,266.666966915,267.224420786,
unit.000191,Euclidean_dist_40961_90113,265.461547852,265.466318846,265.497257948,267.472719908,268.364992857,
unit.000192,Euclidean_dist_40961_98305,10.1489408016,10.1548478603,33.3076379299,35.8507349491,38.2331559658,
unit.000193,Euclidean_dist_40961_106497,10.330783844,10.3372468948,35.1697218418,38.0563910007,39.0471348763,
unit.000194,Euclidean_dist_40961_114689,273.233809948,273.238663912,273.261036873,275.120453835,276.319171906,
unit.000195,Euclidean_dist_40961_122881,10.8813560009,10.8933939934,39.0034768581,42.8781650066,44.6159408092,
unit.000196,Euclidean_dist_40961_131073,277.554136992,277.558930874,277.580812931,279.559099913,280.714948893,
unit.000197,Euclidean_dist_40961_139265,11.4363470078,11.6666247845,42.8174679279,45.5190069675,47.0175859928,
unit.000198,Euclidean_dist_40961_147457,282.759150982,282.764482975,282.767303944,284.79203701,285.395038843,
unit.000199,Euclidean_dist_40961_155649,33.0806348324,33.095004797,46.4806950092,49.3889188766,50.8651847839,
unit.000200,Euclidean_dist_40961_163841,287.933363914,287.939960957,287.942691803,290.016450882,291.118270874,
unit.000201,Euclidean_dist_40961_172033,58.2873868942,58.2928647995,58.2956569195,60.2105109692,60.8742439747,
unit.000202,Euclidean_dist_40961_180225,292.98762989,292.993021011,292.996186972,295.148746967,296.548946857,
unit.000203,Euclidean_dist_40961_188417,294.683076859,294.688327789,294.69106102,296.659681797,297.690010786,
unit.000204,Euclidean_dist_40961_196609,99.8670117855,99.8722288609,99.8750510216,101.874290943,102.394520998,
unit.000205,Euclidean_dist_40961_204801,298.960476875,298.965348005,298.988999844,300.989077806,301.071346998,
unit.000206,Euclidean_dist_40961_212993,123.126107931,123.131807804,123.134917974,125.130649805,125.890853882,
unit.000207,Euclidean_dist_40961_221185,136.158670902,136.16403079,136.167226791,138.119452953,138.190799952,
unit.000208,Euclidean_dist_40961_229377,151.578750849,151.584242821,151.58711791,154.27264595,154.118513823,
unit.000209,Euclidean_dist_40961_237569,166.590821981,166.596503973,166.599284887,168.520540953,168.948664904,
unit.000210,Euclidean_dist_40961_245761,181.666762829,181.672114849,181.67491293,183.619004011,183.791085958,
unit.000211,Euclidean_dist_40961_253953,313.503675938,313.509573936,313.512525797,315.487582922,316.525645018,
unit.000212,Euclidean_dist_40961_262145,207.568110943,207.573134899,207.575881958,209.690646887,210.206198931,
unit.000213,Euclidean_dist_40961_270337,7.27808499336,7.28328680992,12.1453440189,15.0470228195,23.8388409615,
unit.000214,Euclidean_dist_40961_278529,320.324157,320.500188828,320.502990961,322.535417795,323.682182789,
unit.000215,Euclidean_dist_40961_286721,241.020430803,241.025494814,241.02814579,242.519297838,243.110321999,
unit.000216,Euclidean_dist_49153_1,325.74425602,325.749964952,325.752811909,327.769398928,329.237506866,
unit.000217,Euclidean_dist_49153_8193,327.628062963,327.633260012,327.636081934,329.782758951,330.482645988,
unit.000218,Euclidean_dist_49153_16385,284.763190985,284.769718885,284.790664911,286.826536894,287.617940903,
unit.000219,Euclidean_dist_49153_24577,332.397252798,332.403352022,332.406263828,334.314684868,334.91464901,
unit.000220,Euclidean_dist_49153_32769,312.64646697,312.651601791,312.654308796,314.984315872,315.434997797,
unit.000221,Euclidean_dist_49153_40961,327.203579903,327.208885908,327.212035894,329.179336786,330.446218967,
unit.000222,Euclidean_dist_49153_49153,7.03443384171,7.0391368866,8.34387779236,10.9380269051,20.3791339397,
unit.000223,Euclidean_dist_49153_57345,7.10316300392,7.10819292068,10.8800289631,13.3377017975,21.9435768127,
unit.000224,Euclidean_dist_49153_65537,10.6425437927,10.6496338844,37.4653878212,40.0524199009,41.2559118271,
unit.000225,Euclidean_dist_49153_73729,35.7972519398,35.8027880192,46.6864898205,49.805079937,50.9800109863,
unit.000226,Euclidean_dist_49153_81921,129.357595921,129.411273956,129.414176941,131.37292099,132.516124964,
unit.000227,Euclidean_dist_49153_90113,168.519713879,168.533776999,168.536594868,170.533115864,171.233016014,
unit.000228,Euclidean_dist_49153_98305,227.088325977,227.101227999,227.122726917,229.125733852,229.557104826,
unit.000229,Euclidean_dist_49153_106497,9.26417398453,9.26904582977,24.5890369415,27.432986021,32.7706949711,
unit.000230,Euclidean_dist_49153_114689,9.4501760006,9.45783782005,27.2310438156,29.945417881,33.4070839882,
unit.000231,Euclidean_dist_49153_122881,9.72950196266,9.73721694946,29.2364599705,31.7389688492,35.3897647858,
unit.000232,Euclidean_dist_49153_131073,9.90727090836,9.92145991325,31.0173478127,34.2353289127,36.0701198578,
unit.000233,Euclidean_dist_49153_139265,81.7002458572,81.7051069736,81.7297589779,83.661498785,83.4594190121,
unit.000234,Euclidean_dist_49153_147457,83.6653327942,83.6833498478,83.6862089634,85.567786932,85.6050019264,
unit.000235,Euclidean_dist_49153_155649,9.53440690041,9.54629683495,27.5099179745,29.9637849331,33.4965980053,
unit.000236,Euclidean_dist_49153_163841,87.7807548046,87.7863538265,87.789151907,89.7967028618,90.0016880035,
unit.000237,Euclidean_dist_49153_172033,88.5977218151,88.6024580002,88.6240749359,90.6033499241,91.1391758919,
unit.000238,Euclidean_dist_49153_180225,11.0883319378,11.1875128746,11.386122942,14.1803708076,23.7052598,
unit.000239,Euclidean_dist_49153_188417,333.672009945,333.717023849,333.720292807,335.824148893,337.079084873,
unit.000240,Euclidean_dist_49153_196609,15.0659308434,15.0780229568,44.067456007,46.3078608513,47.7016189098,
unit.000241,Euclidean_dist_49153_204801,9.4575419426,9.46240282059,27.2647509575,30.5780220032,34.7502958775,
unit.000242,Euclidean_dist_49153_212993,10.5892000198,10.5950779915,37.0432639122,39.8349030018,40.9862418175,
unit.000243,Euclidean_dist_49153_221185,31.3277180195,31.3330879211,46.0391569138,48.9008920193,50.7551679611,
unit.000244,Euclidean_dist_49153_229377,69.9624328613,69.9673979282,69.9904799461,71.887762785,73.1756968498,
unit.000245,Euclidean_dist_49153_237569,104.40019083,104.405471802,104.408321857,106.50460887,107.123054981,
unit.000246,Euclidean_dist_49153_245761,106.164733887,106.169785976,106.190670967,108.516741991,109.391274929,
unit.000247,Euclidean_dist_49153_253953,298.164407015,298.169951916,298.172873974,300.384291887,301.012579918,
unit.000248,Euclidean_dist_49153_262145,111.252919912,111.259806871,111.262598991,113.248173952,113.783041954,
unit.000249,Euclidean_dist_49153_270337,8.88213586807,8.89823889732,21.56919384,24.1113409996,30.3158679008,
unit.000250,Euclidean_dist_49153_278529,163.85291791,163.858282804,163.86113596,165.902647018,166.656485796,
unit.000251,Euclidean_dist_49153_286721,118.510951996,118.516949892,118.51983285,120.096266985,120.468614817,
unit.000252,Euclidean_dist_57345_1,9.8664188385,9.87822389603,30.7854449749,34.8874340057,37.5801618099,
unit.000253,Euclidean_dist_57345_8193,267.038795948,267.044353008,267.047256947,268.981541872,269.560599804,
unit.000254,Euclidean_dist_57345_16385,268.010061979,268.016459942,268.019307852,269.987596989,270.7090168,
unit.000255,Euclidean_dist_57345_24577,270.654090881,270.659600973,270.662447929,272.604986906,273.048774004,
unit.000256,Euclidean_dist_57345_32769,10.6241037846,10.6448328495,37.2646179199,39.9460229874,41.0936048031,
unit.000257,Euclidean_dist_57345_40961,275.079191923,275.135274887,275.200828791,277.13735795,278.490258932,
unit.000258,Euclidean_dist_57345_49153,11.1085979939,11.2842009068,40.7202079296,43.1336419582,45.0423069,
