Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,5000,0,5000,0.0,0.0
5000,10000,1,5000,311.0,2337.51799871
0,5000,2,5000,620.0,3513.52460578
5000,10000,3,5000,933.0,3627.8096619
10000,15000,4,5000,1242.0,3206.14525164
15000,20000,5,5000,1550.0,3314.67821802
20000,25000,6,5000,1864.0,3822.64788016
25000,30000,7,5000,2174.0,4184.45494023
30000,35000,8,5000,2490.0,4514.28719133
35000,40000,9,5000,2800.0,4838.41447036
40000,45000,10,5000,3109.0,5160.67888415
45000,50000,11,5000,3425.0,5469.98624268
50000,55000,12,5000,3736.0,5747.21504157
55000,60000,13,5000,4043.0,6000.95514917
60000,65000,14,5000,4356.0,6244.48901342
65000,70000,15,5000,4668.0,6473.8021198
70000,75000,16,5000,4977.0,6682.16958489
75000,80000,17,5000,5289.0,6880.57231918
80000,85000,18,5000,5601.0,6999.57741583
85000,90000,19,5000,5913.0,7172.28003592
90000,95000,20,5000,6223.0,7336.30608077
95000,100000,21,5000,6530.0,7489.03805275
0,5000,22,5000,6843.0,6389.60549466
5000,10000,23,5000,7143.0,5945.77097324
10000,15000,24,5000,7443.0,5588.34990667
15000,20000,25,5000,7751.0,5488.00461863
20000,25000,26,5000,8059.0,5619.09773257
25000,30000,27,5000,8359.0,5735.06827263
30000,35000,28,5000,8658.0,5778.42184027
35000,40000,29,5000,8957.0,5855.55330163
40000,45000,30,5000,9256.0,5929.20592412
45000,50000,31,5000,9555.0,5998.99420242
50000,55000,32,5000,9854.0,6007.94664367
55000,60000,33,5000,10169.0,6080.09742781
60000,65000,34,5000,10484.0,6192.35237352
65000,70000,35,5000,10786.0,6297.97468992
70000,75000,36,5000,11089.0,6386.66125495
75000,80000,37,5000,11399.0,6446.3189299
80000,85000,38,5000,11709.0,6546.62945965
85000,90000,39,5000,12021.0,6634.63310084
90000,95000,40,5000,12334.0,6720.92146484
95000,100000,41,5000,12631.0,6797.49305941
100000,105000,42,5000,12928.0,6870.82439585
105000,110000,43,5000,13235.0,6944.51684218
110000,115000,44,5000,13542.0,6988.64364765
115000,120000,45,5000,13857.0,7063.02195583
120000,125000,46,5000,14171.0,7106.48922456
125000,130000,47,5000,14476.0,7119.88785622
130000,135000,48,5000,14782.0,7158.22521019
135000,140000,49,5000,15096.0,7227.39586493
140000,145000,50,5000,15411.0,7296.12140754
145000,150000,51,5000,15724.0,7361.92640377
150000,155000,52,5000,16038.0,7398.23939443
155000,160000,53,5000,16349.0,7472.55070974
160000,165000,54,5000,16659.0,7530.90731916
165000,170000,55,5000,16973.0,7564.26490193
170000,175000,56,5000,17287.0,7598.36407124
175000,180000,57,5000,17601.0,7654.47190896
180000,185000,58,5000,17916.0,7710.48551736
185000,190000,59,5000,18226.0,7737.43801999
190000,195000,60,5000,18537.0,7764.35735463
195000,200000,61,5000,18839.0,7812.36336715
200000,205000,62,5000,19142.0,7873.20625123
205000,210000,63,5000,19448.0,7921.45017029
210000,215000,64,5000,19754.0,7967.57755038
215000,220000,65,5000,20075.0,8020.47785484
220000,225000,66,5000,20395.0,8025.2052983
225000,230000,67,5000,20704.0,8070.403947
230000,235000,68,5000,21014.0,8090.17397869
235000,240000,69,5000,21326.0,8134.16494323
240000,245000,70,5000,21638.0,8153.76905093
245000,250000,71,5000,21948.0,8208.79031166
250000,255000,72,5000,22258.0,8226.06903613
255000,260000,73,5000,22573.0,8269.56697345
260000,265000,74,5000,22888.0,8312.45360592
265000,270000,75,5000,23189.0,8327.07904096
270000,275000,76,5000,23490.0,8364.52358462
275000,280000,77,5000,23811.0,8382.94754766
280000,285000,78,5000,24132.0,8425.29497147
285000,290000,79,5000,24435.0,8461.34963588
290000,295000,80,5000,24738.0,8496.78834812
295000,300000,81,5000,25047.0,8532.0896309
300000,305000,82,5000,25356.0,8568.07739008
305000,310000,83,5000,25658.0,8601.51442286
310000,315000,84,5000,25960.0,8612.02979611
315000,320000,85,5000,26271.0,8626.62279816
320000,325000,86,5000,26581.0,8672.05409292
325000,330000,87,5000,26893.0,8705.51825739
330000,335000,88,5000,27206.0,8738.57565293
335000,340000,89,5000,27519.0,8750.62218417
340000,345000,90,5000,27832.0,8784.39366674
345000,350000,91,5000,28139.0,8815.4619469
350000,355000,92,5000,28446.0,8823.63302212
355000,360000,93,5000,28756.0,8856.2159561
360000,365000,94,5000,29066.0,8866.48616331
365000,370000,95,5000,29381.0,8899.02642465
370000,375000,96,5000,29697.0,8910.91030909
375000,380000,97,5000,30006.0,8939.23267728
380000,385000,98,5000,30315.0,8967.53919647
385000,390000,99,5000,30621.0,8994.62374923
390000,395000,100,5000,30926.0,9020.43702397
395000,400000,101,5000,31242.0,9025.35018196
400000,405000,102,5000,31559.0,9032.54034566
405000,410000,103,5000,31861.0,9037.19684778
410000,415000,104,5000,32163.0,9018.57041111
415000,420000,105,5000,32477.0,9045.08685151
420000,425000,106,5000,32790.0,9079.93587522
425000,430000,107,5000,33092.0,9083.73972782
430000,435000,108,5000,33394.0,9087.77446136
435000,440000,109,5000,33709.0,9114.99956425
440000,445000,110,5000,34023.0,9142.16088196
445000,450000,111,5000,34327.0,9165.23883878
450000,455000,112,5000,34632.0,9188.5005052
455000,460000,113,5000,34947.0,9222.09751601
460000,465000,114,5000,35262.0,9246.33786372
465000,470000,115,5000,35562.0,9268.23150484
470000,475000,116,5000,35861.0,9299.52817567
475000,480000,117,5000,36174.0,9323.56570456
480000,485000,118,5000,36488.0,9328.147345
485000,490000,119,5000,36791.0,9348.58474528
490000,495000,120,5000,37093.0,9350.14569608
495000,500000,121,5000,37403.0,9370.81066058
500000,505000,122,5000,37713.0,9373.07543724
505000,510000,123,5000,38041.0,9382.93742082
510000,515000,124,5000,38369.0,9408.7115454
515000,520000,125,5000,38677.0,9410.10716296
520000,525000,126,5000,38986.0,9430.05999434
525000,530000,127,5000,39285.0,9431.28053694
530000,535000,128,5000,39585.0,9450.45743426
535000,540000,129,5000,39899.0,9471.28248037
540000,545000,130,5000,40214.0,9473.86737801
545000,550000,131,5000,40530.0,9494.52714898
550000,555000,132,5000,40847.0,9497.74049544
555000,560000,133,5000,41157.0,9516.61485353
560000,565000,134,5000,41466.0,9544.1472231
565000,570000,135,5000,41765.0,9561.34985491
570000,575000,136,5000,42064.0,9578.54761873
575000,580000,137,5000,42373.0,9596.36071468
580000,585000,138,5000,42682.0,9613.9095835
585000,590000,139,5000,42996.0,9634.57995228
590000,595000,140,5000,43309.0,9637.09934985
595000,600000,141,5000,43612.0,9653.83910879
600000,605000,142,5000,43914.0,9655.8062492
605000,610000,143,5000,44216.0,9672.27024999
610000,615000,144,5000,44519.0,9671.66835156
615000,620000,145,5000,44834.0,9697.98526361
620000,625000,146,5000,45150.0,9716.81953954
625000,630000,147,5000,45458.0,9715.82846974
630000,635000,148,5000,45766.0,9731.87463074
635000,640000,149,5000,46071.0,9758.95646902
640000,645000,150,5000,46375.0,9774.65908443
645000,650000,151,5000,46686.0,9741.49960249
650000,655000,152,5000,46996.0,9768.06321556
655000,660000,153,5000,47313.0,9792.42049202
660000,665000,154,5000,47630.0,9819.68516796
665000,670000,155,5000,47944.0,9837.56445013
670000,675000,156,5000,48258.0,9806.87787329
675000,680000,157,5000,48565.0,9805.17222463
680000,685000,158,5000,48873.0,9830.82052993
685000,690000,159,5000,49184.0,9846.528435
690000,695000,160,5000,49495.0,9846.17116235
695000,700000,161,5000,49802.0,9830.44132863
700000,705000,162,5000,50110.0,9828.99171644
705000,710000,163,5000,50418.0,9827.21177337
710000,715000,164,5000,50726.0,9825.69003284
715000,720000,165,5000,51029.0,9823.98299578
720000,725000,166,5000,51332.0,9792.02902307
725000,730000,167,5000,51641.0,9790.62797336
730000,735000,168,5000,51950.0,9789.33062525
735000,740000,169,5000,52257.0,9787.86492711
740000,745000,170,5000,52563.0,9808.45670258
745000,750000,171,5000,52866.0,9821.77530929
750000,755000,172,5000,53169.0,9835.62142788
755000,760000,173,5000,53480.0,9849.03974626
760000,765000,174,5000,53792.0,9860.57313819
765000,770000,175,5000,54106.0,9875.64642945
770000,775000,176,5000,54420.0,9876.11668159
775000,780000,177,5000,54735.0,9891.08846198
780000,785000,178,5000,55050.0,9905.57576265
785000,790000,179,5000,55359.0,9918.29974227
790000,795000,180,5000,55667.0,9900.27320517
795000,800000,181,5000,55981.0,9913.45460628
800000,805000,182,5000,56294.0,9933.64919306
805000,810000,183,5000,56610.0,9954.35674941
810000,815000,184,5000,56926.0,9954.14250063
815000,820000,185,5000,57244.0,9967.83656482
820000,825000,186,5000,57561.0,9981.3866316
825000,830000,187,5000,57876.0,9980.16413646
830000,835000,188,5000,58191.0,9979.076755
835000,840000,189,5000,58504.0,9999.06690378
840000,845000,190,5000,58817.0,10011.9271671
845000,850000,191,5000,59131.0,10031.1003877
850000,855000,192,5000,59446.0,10043.3623567
855000,860000,193,5000,59764.0,10057.0025228
860000,865000,194,5000,60081.0,10070.104016
865000,870000,195,5000,60410.0,10084.6096368
870000,875000,196,5000,60739.0,10106.2033383
875000,880000,197,5000,61048.0,10117.0686015
880000,885000,198,5000,61357.0,10115.2144563
885000,890000,199,5000,61683.0,10103.7714911
890000,895000,200,5000,62009.0,10117.1376699
895000,900000,201,5000,62312.0,10127.3096825
900000,905000,202,5000,62616.0,10137.1779442
905000,910000,203,5000,62939.0,10149.843855
910000,915000,204,5000,63263.0,10162.332519
915000,920000,205,5000,63569.0,10159.2114077
920000,925000,206,5000,63875.0,10169.1588608
925000,930000,207,5000,64174.0,10165.8672123
930000,935000,208,5000,64472.0,10175.4936188
935000,940000,209,5000,64778.0,10185.2264028
940000,945000,210,5000,65084.0,10182.4179256
945000,950000,211,5000,65385.0,10191.4483206
950000,955000,212,5000,65687.0,10188.242067
955000,960000,213,5000,66002.0,10205.6876918
960000,965000,214,5000,66318.0,10204.1065489
965000,970000,215,5000,66624.0,10213.9416615
970000,975000,216,5000,66930.0,10210.8983456
975000,980000,217,5000,67244.0,10222.4450836
980000,985000,218,5000,67558.0,10223.1485033
985000,990000,219,5000,67868.0,10240.1690073
990000,995000,220,5000,68177.0,10238.1409128
995000,1000000,221,5000,68481.0,10234.2773781
0,5000,222,5000,68784.0,8211.79019208
5000,10000,223,5000,69090.0,8227.7826561
10000,15000,224,5000,69396.0,8245.71156291
15000,20000,225,5000,69702.0,8258.08168641
20000,25000,226,5000,70008.0,8262.41242015
25000,30000,227,5000,70315.0,8279.2714572
30000,35000,228,5000,70621.0,8295.73839452
35000,40000,229,5000,70927.0,8308.46430057
40000,45000,230,5000,71233.0,8320.93268506
45000,50000,231,5000,71539.0,8333.03424806
50000,55000,232,5000,71845.0,8344.91269211
55000,60000,233,5000,72151.0,8356.66178765
60000,65000,234,5000,72457.0,8366.24658869
65000,70000,235,5000,72764.0,8377.65156443
70000,75000,236,5000,73070.0,8393.34374348
75000,80000,237,5000,73376.0,8399.19513419
80000,85000,238,5000,73682.0,8411.02881063
85000,90000,239,5000,73988.0,8422.82707261
90000,95000,240,5000,74294.0,8434.50928661
95000,100000,241,5000,74600.0,8438.75547408
100000,105000,242,5000,74906.0,8454.39030328
105000,110000,243,5000,75207.0,8471.28591223
110000,115000,244,5000,75507.0,8475.18878753
115000,120000,245,5000,75808.0,8463.78527725
120000,125000,246,5000,76108.0,8452.42565728
125000,130000,247,5000,76409.0,8441.10104534
130000,135000,248,5000,76710.0,8430.14175118
135000,140000,249,5000,77010.0,8419.00277556
140000,145000,250,5000,77311.0,8407.61629684
145000,150000,251,5000,77612.0,8396.36759726
150000,155000,252,5000,77912.0,8412.14217484
155000,160000,253,5000,78213.0,8416.24420285
160000,165000,254,5000,78513.0,8405.36305649
165000,170000,255,5000,78814.0,8394.79625174
170000,175000,256,5000,79115.0,8349.72444721
175000,180000,257,5000,79415.0,8364.15851618
