CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-153.146750927,7.12901997566,7.14229393005,7.14684796333,9.32353305817,14.2397899628
unit.000001,-153.146560907,8.41546607018,8.43443489075,8.84735798836,11.1904730797,19.3934240341
unit.000002,-153.146399975,8.84307789803,8.86190199852,9.12557601929,11.3025579453,19.7181921005
unit.000003,-153.14625597,10.4478609562,10.4741780758,10.8657150269,12.8936829567,21.8325560093
unit.000004,-153.146114111,10.4823310375,10.5087809563,10.9318730831,12.8954339027,21.8866119385
unit.000005,-153.145972013,10.5169069767,10.5408790112,11.0031630993,12.8971040249,21.9407880306
unit.000006,-153.145813942,10.6100420952,10.6525568962,11.1318290234,13.0056550503,22.0630869865
unit.000007,-153.145669937,10.7136919498,10.7473909855,11.2106509209,13.1055259705,22.2229681015
unit.000008,-153.145528078,10.7852289677,10.81498909,11.2494459152,13.1071250439,22.2908260822
unit.000009,-153.145365953,7.47939109802,7.49965310097,7.54138898849,9.76635694504,14.7637660503
unit.000010,-153.145224094,7.91142702103,7.93079400063,8.16794991493,10.3348219395,16.4404211044
unit.000011,-153.145082951,11.0423901081,11.0731298923,11.4064469337,13.2184998989,22.6251180172
unit.000012,-153.144942045,11.1746439934,11.1975610256,11.4726700783,13.3320789337,22.7674949169
unit.000013,-153.144803047,9.14142608643,9.16120696068,9.33069992065,11.1870911121,20.1622540951
unit.000014,-153.144661903,9.76034903526,9.79489707947,9.85754990578,11.8591029644,20.957570076
unit.000015,-153.144243956,10.2566559315,10.2748599052,10.5958800316,12.5844159126,21.5643970966
unit.000016,-153.144081116,10.6964249611,10.7318139076,11.1964519024,13.2121489048,22.176995039
unit.000017,-153.143938065,6.24595403671,6.26753592491,6.26934504509,8.76160311699,12.2673940659
unit.000018,-153.143799067,10.4059679508,10.429598093,10.7998158932,12.7940759659,21.778678894
unit.000019,-153.143660069,9.06789398193,9.11624908447,9.27947807312,11.5287439823,20.0482370853
unit.000020,-153.143520117,9.12198591232,9.14141798019,9.31678891182,11.3079400063,20.1174170971
unit.000021,-153.143369913,8.27067804337,8.29106807709,8.71472191811,11.158370018,17.8985800743
unit.000022,-153.143229008,8.6980650425,8.72146391869,9.03954100609,11.2067239285,19.5763130188
unit.000023,-153.14309001,9.39518499374,9.47295999527,9.52631402016,11.4205040932,20.5263381004
unit.000024,-153.142947912,9.52872896194,9.58241701126,9.6508769989,11.9605081081,20.7105379105
unit.000025,-153.142808914,9.64260911942,9.67535495758,9.73214197159,11.6465499401,20.7731359005
unit.000026,-153.142669916,9.74084997177,9.77250909805,9.83303904533,11.8558220863,20.8944671154
unit.000027,-153.14253211,9.83143591881,9.85304403305,9.94471502304,11.962428093,21.0152170658
unit.000028,-153.14238596,9.94335508347,9.97726392746,10.1103079319,12.0718169212,21.1746358871
unit.000029,-153.142244101,10.0066869259,10.0383760929,10.2007939816,12.0701920986,21.2353498936
unit.000030,-153.142106056,10.0865519047,10.1170630455,10.3312408924,12.2753388882,21.3435020447
unit.000031,-153.141966105,10.1690061092,10.1925840378,10.479362011,12.3796479702,21.4514629841
unit.000032,-153.141813993,10.2309150696,10.2588560581,10.5709769726,12.5862030983,21.5611379147
unit.000033,-153.141674995,10.2927229404,10.3238019943,10.6448431015,12.6867060661,21.6230859756
unit.000034,-153.141531944,7.43358898163,7.45249009132,7.46258592606,9.65152907372,14.7058639526
unit.000035,-153.141387939,10.4651489258,10.4864580631,10.8936479092,12.9002850056,21.8396189213
unit.000036,-153.141249895,7.63690495491,7.65786194801,7.73920893669,9.76987195015,15.0128860474
unit.000037,-153.141112089,10.5745360851,10.6022610664,11.0712299347,13.0040559769,22.0026040077
unit.000038,-153.140973091,10.6550409794,10.6825559139,11.1616768837,13.0024290085,22.122713089
unit.000039,-153.14082408,10.7379899025,10.7594399452,11.2235319614,13.1152279377,22.2338569164
unit.000040,-153.140686989,10.8383560181,10.8565149307,11.2754108906,13.2248160839,22.3457610607
unit.000041,-153.140445948,10.9387040138,10.9629540443,11.3429338932,13.1086809635,22.4914810658
