CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-117.50059104,6.66413998604,6.69732284546,6.70095491409,9.5561978817,12.3969399929
unit.000001,-117.500415087,12.1978509426,12.2291908264,14.5273108482,17.0986537933,33.8359138966
unit.000002,-117.500272989,19.1793568134,19.372633934,22.5784409046,25.395154953,52.2132458687
unit.000003,-117.500120163,19.2235097885,19.4404327869,22.6314918995,25.3965029716,52.3212800026
unit.000004,-117.499983072,19.2790188789,19.5246548653,22.700086832,25.3978078365,52.4435939789
unit.000005,-117.499847174,19.3118638992,19.5673558712,22.7390220165,25.401693821,52.5394279957
unit.000006,-117.499710083,19.3444759846,19.6148059368,22.7882788181,25.5057969093,52.6117329597
unit.000007,-117.499572992,19.3785648346,19.6647047997,23.1570899487,25.7103350163,52.7057509422
unit.000008,-117.49942708,19.4223928452,19.7339408398,23.2786538601,25.8162109852,52.814073801
unit.000009,-117.499289989,19.4666748047,19.8004198074,23.4088008404,26.0271058083,52.9237439632
unit.000010,-117.499153137,19.5107779503,19.8590037823,23.5436029434,26.1315889359,53.0354378223
unit.000011,-117.499018192,19.5543580055,19.9191858768,23.7073810101,26.2389249802,53.1440899372
unit.000012,-117.498879194,19.6095328331,19.9942378998,23.8761188984,25.9299199581,53.2633149624
unit.000013,-117.498744011,19.6544709206,20.049943924,24.0117428303,26.1357560158,53.3716909885
unit.000014,-117.498608112,19.6987068653,20.0623869896,24.1343479156,26.5431849957,53.4799149036
unit.000015,-117.498464108,19.7338349819,20.0672659874,24.2195358276,26.6502377987,53.58177495
unit.000016,-117.498327017,19.7696568966,20.071988821,24.2791979313,26.7520318031,53.642362833
unit.000017,-117.498190165,19.8045649529,20.076584816,24.3374838829,26.8534948826,53.7449698448
unit.000018,-117.498057127,19.8499968052,20.0827817917,24.4175679684,26.9649088383,53.8536930084
unit.000019,-117.497922182,19.9070489407,20.1434128284,24.4965188503,26.4408159256,53.9670097828
unit.000020,-117.497731209,19.9541499615,20.1496019363,24.5545067787,26.9610509872,54.0791327953
unit.000021,-117.49753499,19.9993619919,20.1560378075,24.6186850071,26.9676868916,54.188300848
unit.000022,-117.497353077,16.9010448456,16.9202878475,20.4578289986,23.073431015,47.7839448452
unit.000023,-117.497164011,20.108850956,20.1720459461,24.773804903,27.1752719879,54.460089922
unit.000024,-117.49693799,20.1646049023,20.1796720028,24.835313797,27.1862080097,54.619232893
