CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-128.586392164,6.58062386513,6.61204099655,6.61548185349,7.82259392738,8.71610999107
unit.000001,-128.586198092,20.3666169643,20.400744915,20.7304108143,21.4404399395,41.0234429836
unit.000002,-128.585998058,11.73721385,11.7554988861,12.2178888321,12.9784698486,21.0259439945
unit.000003,-128.58584404,11.8532779217,11.873103857,12.2949099541,12.9636149406,21.1649270058
unit.000004,-128.585702181,17.0231688023,17.0352048874,17.4683468342,18.1911108494,33.5214409828
unit.000005,-128.585551023,12.057986021,12.0949058533,12.4277098179,13.106345892,21.3791558743
unit.000006,-128.585407972,12.1338868141,12.1696050167,12.4816718102,13.1945419312,21.488724947
unit.000007,-128.585263968,12.175565958,12.1951320171,12.5217638016,13.1882779598,21.5594329834
unit.000008,-128.585121155,12.2139828205,12.2369098663,12.565557003,13.2969830036,21.648859024
unit.000009,-128.584980011,12.256649971,12.2723448277,12.6092448235,13.3014769554,21.7200779915
unit.000010,-128.584835052,12.2962768078,12.3094558716,12.6517739296,13.3036668301,21.8121449947
unit.000011,-128.584695101,12.3513829708,12.3948669434,12.7162330151,13.3977639675,21.883024931
unit.000012,-128.584553003,12.4018268585,12.4163880348,12.7686798573,13.3992140293,22.0252788067
unit.000013,-128.584412098,12.4445328712,12.4875450134,12.8088588715,13.6071169376,22.0967960358
unit.000014,-128.584271193,12.5062959194,12.554199934,12.8635029793,13.7196140289,22.2396938801
unit.000015,-128.584131002,12.6062779427,12.6187958717,12.9692289829,13.7209880352,22.4198980331
unit.000016,-128.583990097,12.6717219353,12.6984958649,13.0521588326,13.8269109726,23.6979498863
unit.000017,-128.583842993,22.8191189766,22.8379249573,22.9884979725,23.7979648113,45.5705769062
unit.000018,-128.583701134,12.7658929825,12.7983109951,13.2241399288,14.0452029705,23.9057338238
unit.000019,-128.583561182,23.4871749878,23.5235338211,23.7059698105,24.4471478462,46.8617169857
unit.000020,-128.583420992,23.8965418339,23.9159288406,24.1174099445,24.8788728714,47.6253809929
unit.000021,-128.583281994,12.9159739017,12.9334609509,13.5118379593,14.4090399742,24.2869648933
unit.000022,-128.583141088,13.0025348663,13.0353248119,13.5702569485,14.2775928974,24.3931748867
unit.000023,-128.58300209,6.89896392822,6.91916203499,6.92112183571,7.93741393089,10.0362849236
unit.000024,-128.582858086,13.2009379864,13.2223479748,13.6878390312,14.4003288746,24.6067838669
unit.000025,-128.582714081,7.72526597977,7.73953199387,7.87231302261,8.70043897629,11.4096229076
unit.000026,-128.582571983,8.10768485069,8.12667298317,8.29412698746,9.01962089539,11.9883580208
unit.000027,-128.582432032,13.4055798054,13.4179029465,13.8443639278,14.6074328423,24.9751298428
unit.000028,-128.582293987,13.4601798058,13.482115984,13.9114658833,14.7177679539,25.1891958714
unit.000029,-128.582154036,13.5117619038,13.5395548344,13.9872460365,14.611604929,25.4634039402
unit.000030,-128.582015991,13.5639510155,13.5786969662,14.052989006,14.7276489735,25.6790850163
unit.000031,-128.581870079,13.6037638187,13.6322388649,14.0995578766,14.9448080063,26.011179924
unit.000032,-128.581727028,13.6922438145,13.7559509277,14.2081158161,15.048555851,26.2797219753
unit.000033,-128.581569195,10.181789875,10.2186429501,10.3582139015,11.2556548119,17.2314419746
