Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171027-153752
5000,10000,1,5000,312.0,3171.05066904,20171027-153752
0,5000,2,5000,623.0,2985.16061859,20171027-153752
5000,10000,3,5000,934.0,3231.44164362,20171027-153752
10000,15000,4,5000,1242.0,3682.97796219,20171027-153752
15000,20000,5,5000,1551.0,4023.10543036,20171027-153752
20000,25000,6,5000,1855.0,4277.53491384,20171027-153752
25000,30000,7,5000,2166.0,4649.46660266,20171027-153752
30000,35000,8,5000,2476.0,4950.61430616,20171027-153752
35000,40000,9,5000,2785.0,5145.5147591,20171027-153752
40000,45000,10,5000,3092.0,5440.6832358,20171027-153752
45000,50000,11,5000,3397.0,5663.51746113,20171027-153752
50000,55000,12,5000,3706.0,5795.99608183,20171027-153752
55000,60000,13,5000,4018.0,6017.30257303,20171027-153752
60000,65000,14,5000,4327.0,6142.85138186,20171027-153752
65000,70000,15,5000,4631.0,6285.65422307,20171027-153752
70000,75000,16,5000,4946.0,6399.78787223,20171027-153752
75000,80000,17,5000,5256.0,6524.0869935,20171027-153752
80000,85000,18,5000,5565.0,6643.75215006,20171027-153752
85000,90000,19,5000,5874.0,6814.36073929,20171027-153752
90000,95000,20,5000,6185.0,7016.09812563,20171027-153752
95000,100000,21,5000,6495.0,7178.23113363,20171027-153752
0,5000,22,5000,6803.0,6207.85842162,20171027-153753
5000,10000,23,5000,7117.0,5803.48124324,20171027-153753
10000,15000,24,5000,7432.0,5478.11479729,20171027-153753
15000,20000,25,5000,7737.0,5619.985416,20171027-153753
20000,25000,26,5000,8043.0,5741.68192464,20171027-153753
25000,30000,27,5000,8346.0,5873.41928794,20171027-153753
30000,35000,28,5000,8650.0,5972.8120036,20171027-153753
35000,40000,29,5000,8949.0,6098.57502054,20171027-153753
40000,45000,30,5000,9248.0,6204.525221,20171027-153753
45000,50000,31,5000,9562.0,6314.17302367,20171027-153753
50000,55000,32,5000,9875.0,6420.41698315,20171027-153753
55000,60000,33,5000,10186.0,6520.57522454,20171027-153753
60000,65000,34,5000,10497.0,6618.75822887,20171027-153753
65000,70000,35,5000,10805.0,6734.20988877,20171027-153753
70000,75000,36,5000,11114.0,6823.5914525,20171027-153753
75000,80000,37,5000,11422.0,6927.94970298,20171027-153753
80000,85000,38,5000,11730.0,6978.31692125,20171027-153753
85000,90000,39,5000,12040.0,6961.29985089,20171027-153753
90000,95000,40,5000,12350.0,7057.2918865,20171027-153753
95000,100000,41,5000,12672.0,7142.1726262,20171027-153753
100000,105000,42,5000,12995.0,7193.19288929,20171027-153753
105000,110000,43,5000,13297.0,7264.42545836,20171027-153753
110000,115000,44,5000,13598.0,7333.60915952,20171027-153753
115000,120000,45,5000,13897.0,7368.14182957,20171027-153753
120000,125000,46,5000,14197.0,7402.818691,20171027-153753
125000,130000,47,5000,14524.0,7354.91793562,20171027-153754
130000,135000,48,5000,14852.0,7400.05580981,20171027-153754
135000,140000,49,5000,15161.0,7435.99612705,20171027-153754
140000,145000,50,5000,15470.0,7412.2375914,20171027-153754
145000,150000,51,5000,15780.0,7488.82009597,20171027-153754
150000,155000,52,5000,16089.0,7549.0447996,20171027-153754
155000,160000,53,5000,16402.0,7622.67550504,20171027-153754
160000,165000,54,5000,16714.0,7693.95110388,20171027-153754
165000,170000,55,5000,17030.0,7755.35481708,20171027-153754
170000,175000,56,5000,17345.0,7814.70708519,20171027-153754
175000,180000,57,5000,17653.0,7867.66709,20171027-153754
180000,185000,58,5000,17960.0,7919.86655292,20171027-153754
185000,190000,59,5000,18267.0,7970.65374395,20171027-153754
190000,195000,60,5000,18574.0,7993.5344253,20171027-153754
195000,200000,61,5000,18884.0,8011.97799886,20171027-153754
200000,205000,62,5000,19194.0,8042.14707498,20171027-153754
205000,210000,63,5000,19504.0,8104.01593507,20171027-153754
210000,215000,64,5000,19814.0,8151.2396557,20171027-153754
215000,220000,65,5000,20141.0,8204.71181536,20171027-153754
220000,225000,66,5000,20468.0,8229.20159456,20171027-153754
225000,230000,67,5000,20779.0,8248.76446775,20171027-153754
230000,235000,68,5000,21091.0,8293.69861107,20171027-153754
235000,240000,69,5000,21407.0,8338.0724336,20171027-153754
240000,245000,70,5000,21723.0,8382.76325792,20171027-153754
245000,250000,71,5000,22023.0,8416.87598417,20171027-153754
250000,255000,72,5000,22322.0,8468.89136004,20171027-153754
255000,260000,73,5000,22627.0,8508.67786531,20171027-153754
260000,265000,74,5000,22932.0,8547.55024092,20171027-153754
265000,270000,75,5000,23247.0,8588.06523319,20171027-153754
270000,275000,76,5000,23561.0,8639.06120811,20171027-153754
275000,280000,77,5000,23871.0,8691.1628489,20171027-153754
280000,285000,78,5000,24182.0,8741.50420947,20171027-153754
285000,290000,79,5000,24493.0,8777.71076959,20171027-153754
290000,295000,80,5000,24805.0,8814.04588027,20171027-153754
295000,300000,81,5000,25113.0,8847.95768768,20171027-153754
300000,305000,82,5000,25422.0,8894.82582649,20171027-153754
