Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,192,0.21337
100,1000,3,5000,120,192,0.74113
100,10000,3,5000,120,192,8.95278
100,100000,3,5000,120,192,84.03787
100,1000000,3,5000,120,192,852.29314
