TIMESTAMP        scratch-RQ       scratch-RD       scratch-WR       
1483743504 13638411 7185237743191 632807069624
1483743505 13638632 7185237782983 632807084109
1483743507 13638850 7185237822775 632807098597
1483743508 13639091 7185237882395 632807118031
1483743509 13639343 7185237945935 632807138464
1483743510 13639703 7185589606105 632807160879
1483743511 13639981 7185795222345 632807189232
1483743512 13640414 7186620878431 632807221646
1483743513 13640769 7187597549249 632807258883
1483743514 13641053 7188688199237 632807296132
1483743515 13641388 7190147215051 632807335254
1483743517 13641673 7191514689075 632807372491
1483743518 13641956 7192903134655 632807409744
1483743519 13642241 7194312551731 632807446987
1483743520 13642526 7195625499827 632807484229
1483743521 13642809 7196829396031 632807521476
1483743522 13643094 7198263978895 632807558709
1483743523 13643377 7199493040935 632807595959
1483743524 13643660 7200730491559 632807633199
1483743526 13643943 7202014079503 632807670436
1483743527 13644230 7203087952295 632807707687
1483743528 13644513 7204287654183 632807744932
1483743529 13644798 7205378304167 632807782179
1483743530 13645090 7206284404787 632807819428
1483743531 13645374 7207240837067 632807856678
1483743532 13645659 7208281155403 632807893924
1483743533 13645942 7209086592739 632807931177
1483743535 13646225 7209942361711 632807968436
1483743536 13646510 7210768770543 632808005691
1483743537 13646811 7212773778811 632808042945
1483743538 13647104 7213642130707 632808080200
1483743539 13647397 7214531454087 632808117446
1483743540 13647700 7215374640147 632808154698
1483743541 13647985 7216033276843 632808191952
1483743542 13648274 7216687719235 632808229210
1483743543 13648565 7217304412891 632808266469
1483743545 13648860 7218034352755 632808303731
1483743546 13649161 7218701378035 632808340975
1483743547 13649444 7219376791959 632808378235
1483743548 13649739 7220039622947 632808415483
1483743549 13650030 7220773757115 632808452738
1483743550 13650331 7221541445691 632808489986
1483743551 13650616 7222577569723 632808527229
1483743552 13650907 7223454310203 632808564479
1483743554 13651200 7224414936763 632808601722
1483743555 13651503 7225442672175 632808638968
1483743556 13651794 7226491379131 632808676212
1483743557 13652077 7227548474699 632808713460
1483743558 13652372 7228731399363 632808750699
1483743559 13652663 7229872380963 632808787935
1483743560 13652968 7232745610139 632808825175
1483743561 13653253 7234012420919 632808862426
1483743563 13653546 7235358923451 632808899670
1483743564 13653841 7236634122827 632808936917
1483743565 13654128 7238056122807 632808974150
1483743566 13654419 7239205493043 632809011386
1483743567 13654708 7240409389247 632809048632
1483743568 13654999 7241516816447 632809085873
1483743569 13655300 7242682963927 632809123116
1483743571 13655595 7243987523455 632809160365
1483743572 13655880 7245396940535 632809197600
1483743573 13656173 7246617613959 632809234849
1483743574 13656474 7247863453215 632809272092
1483743575 13656765 7249209955759 632809309335
1483743576 13657048 7250451600739 632809346590
1483743577 13657343 7251856823563 632809383842
1483743579 13657626 7253182354623 632809421098
1483743580 13657935 7254344307823 632809458346
1483743581 13658218 7255564981279 632809495594
1483743582 13658503 7256609493979 632809532850
1483743583 13658796 7257825973167 632809570108
1483743584 13659109 7259038258051 632809607369
1483743585 13659392 7260523172623 632809644608
1483743586 13659675 7261806760663 632809681868
1483743588 13659970 7263098737299 632809719121
1483743589 13660261 7264394908227 632809756372
1483743590 13660556 7265464586763 632809793628
1483743591 13660839 7266681065915 632809830877
1483743592 13661132 7267624915319 632809868139
1483743593 13661415 7268627485003 632809905402
1483743594 13661722 7270015930607 632809942650
1483743596 13662009 7271333073067 632809979903
1483743597 13662294 7272557940875 632810017170
1483743598 13662589 7273933803567 632810054415
1483743599 13662898 7276832198599 632810091662
1483743600 13663189 7277935431543 632810128914
1483743601 13663476 7278925418303 632810166172
1483743602 13663781 7279907016407 632810203420
1483743603 13664064 7280792145543 632810240677
1483743605 13664365 7281727606303 632810277924
1483743606 13664656 7282331717071 632810315187
1483743607 13664943 7283216846207 632810352448
1483743608 13665242 7284139724055 632810389703
1483743609 13665535 7285033241775 632810426961
1483743610 13665830 7285687684167 632810464214
1483743612 13666123 7286392458207 632810501472
1483743613 13666428 7286874934163 632810538741
1483743614 13666719 7287520987927 632810575993
1483743615 13667012 7288343202459 632810613245
1483743616 13667299 7289152834103 632810650509
1483743617 13667594 7289991825851 632810687760
1483743618 13667885 7290759514431 632810725011
1483743619 13668180 7291720140995 632810762266
1483743621 13668461 7292773022419 632810794553
1483743622 13668729 7293863652579 632810826842
1483743623 13669015 7294962671347 632810859135
1483743624 13669291 7295688183251 632810891440
1483743625 12167570 6922914389551 392026281150
1483743626 12167781 6923291964207 392026306371
1483743627 12167997 6923598235695 392026331594
1483743628 12168203 6923896118575 392026356820
1483743629 12168417 6924194001455 392026382043
1483743631 1396033 6879657453304 293982957167
1483743632 1396181 6879959506664 293982975299
1483743633 1396323 6880261560024 293982993432
1483743634 1396478 6880492310216 293986533026
1483743635 1396628 6880492334108 293986541300
