TIMESTAMP        home1-RQ         home1-RD         home1-WR         
1483743504 13075614 102717252811 23893501
1483743505 13075647 102742184809 23893905
1483743507 13075676 102742190268 23893905
1483743508 13075713 102763052321 23893905
1483743509 13075765 102763059863 23893905
1483743510 13076072 102763061959 23893905
1483743511 13076123 102763337499 23893905
1483743512 13076297 102901478368 23910602
1483743513 13076318 102901493612 23910602
1483743514 13076318 102901493612 23910602
1483743515 13076318 102901493612 23910602
1483743517 13076318 102901493612 23910602
1483743518 13076318 102901493612 23910602
1483743519 13076322 102901493612 23910602
1483743520 13076323 102901493612 23910602
1483743521 13076327 102901493612 23910602
1483743522 13076336 102901493612 23910602
1483743523 13076340 102901493612 23910602
1483743524 13076340 102901493612 23910602
1483743526 13076340 102901493612 23910602
1483743527 13076340 102901493612 23910602
1483743528 13076345 102901493612 23910602
1483743529 13076345 102901493612 23910602
1483743530 13076345 102901493612 23910602
1483743531 13076349 102901493612 23910602
1483743532 13076353 102901493612 23910602
1483743533 13076370 102901493612 23910602
1483743535 13076377 102901493612 23910602
1483743536 13076384 102901493612 23910602
1483743537 13076402 102901493612 23910602
1483743538 13076402 102901493612 23910602
1483743539 13076406 102901493612 23910602
1483743540 13076406 102901493612 23910602
1483743541 13076406 102901493612 23910602
1483743542 13076408 102901493612 23910602
1483743543 13076429 102901493612 23910602
1483743545 13076433 102901493612 23910602
1483743546 13076433 102901493612 23910602
1483743547 13076433 102901493612 23910602
1483743548 13076437 102901493612 23910602
1483743549 13076437 102901493612 23910602
1483743550 13076437 102901493612 23910602
1483743551 13076437 102901493612 23910602
1483743552 13076441 102901493612 23910602
1483743554 13076445 102901493612 23910602
1483743555 13076449 102901493612 23910602
1483743556 13076449 102901493612 23910602
1483743557 13076449 102901493612 23910602
1483743558 13076453 102901493612 23910602
1483743559 13076453 102901493612 23910602
1483743560 13076464 102901493612 23910602
1483743561 13076464 102901493612 23910602
1483743563 13076468 102901493612 23910602
1483743564 13076472 102901493612 23910602
1483743565 13076472 102901493612 23910602
1483743566 13076472 102901493612 23910602
1483743567 13076472 102901493612 23910602
1483743568 13076476 102901493612 23910602
1483743569 13076480 102901493612 23910602
1483743571 13076481 102901493612 23910602
1483743572 13076485 102901493612 23910602
1483743573 13076489 102901493612 23910602
1483743574 13076489 102901493612 23910602
1483743575 13076489 102901493612 23910602
1483743576 13076489 102901493612 23910602
1483743577 13076489 102901493612 23910602
1483743579 13076493 102901493612 23910602
1483743580 13076497 102901493612 23910602
1483743581 13076497 102901493612 23910602
1483743582 13076501 102901493612 23910602
1483743583 13076505 102901493612 23910602
1483743584 13076505 102901493612 23910602
1483743585 13076505 102901493612 23910602
1483743586 13076505 102901493612 23910602
1483743588 13076509 102901493612 23910602
1483743589 13076509 102901493612 23910602
1483743590 13076513 102901493612 23910602
1483743591 13076513 102901493612 23910602
1483743592 13076521 102901493612 23910602
1483743593 13076521 102901493612 23910602
1483743594 13076521 102901493612 23910602
1483743596 13076521 102901493612 23910602
1483743597 13076521 102901493612 23910602
1483743598 13076525 102901493612 23910602
1483743599 13076536 102901493612 23910602
1483743600 13076540 102901493612 23910602
1483743601 13076540 102901493612 23910602
1483743602 13076544 102901493612 23910602
1483743603 13076544 102901493612 23910602
1483743605 13076544 102901493612 23910602
1483743606 13076548 102901493612 23910602
1483743607 13076548 102901493612 23910602
1483743608 13076552 102901493612 23910602
1483743609 13076552 102901493612 23910602
1483743610 13076556 102901493612 23910602
1483743612 13076556 102901493612 23910602
1483743613 13076560 102901493612 23910602
1483743614 13076560 102901493612 23910602
1483743615 13076560 102901493612 23910602
1483743616 13076564 102901493612 23910602
1483743617 13076568 102901493612 23910602
1483743618 13076568 102901493612 23910602
1483743619 13076568 102901493612 23910602
1483743621 13076574 102901493612 23910602
1483743622 13076574 102901493612 23910602
1483743623 13076578 102901493612 23910602
1483743624 13076578 102901493612 23910602
1483743625 12169141 100271585143 21109412
1483743626 12169146 100271585143 21109412
1483743627 12169150 100271585143 21109412
1483743628 12169150 100271585143 21109412
1483743629 12169158 100271588481 21109412
1483743631 10767512 5327530609 10348304
1483743632 10767512 5327530609 10348304
1483743633 10767514 5327530609 10348304
1483743634 10767514 5327530609 10348304
1483743635 10767878 5352229082 10349516
