t,value
1505360217,-1
1505360227,1505360225647
1505360237,1505360225647
1505360247,1505360225647
1505360257,1505360225647
1505360267,1505360225647
1505360277,1505360225647
1505360287,1505360225647
1505360297,1505360293206
1505360307,1505360293206
1505360317,1505360293206
1505360327,1505360293206
1505360337,1505360293206
1505360347,1505360293206
1505360357,1505360350982
1505360367,1505360350982
1505360377,1505360350982
1505360387,1505360350982
1505360397,1505360350982
1505360407,1505360350982
1505360417,1505360412469
1505360427,1505360412469
1505360437,1505360412469
1505360447,1505360412469
1505360457,1505360412469
1505360467,1505360412469
1505360477,1505360473966
1505360487,1505360473966
1505360497,1505360473966
1505360507,1505360473966
1505360517,1505360473966
1505360527,1505360473966
1505360537,1505360532613
1505360547,1505360532613
1505360557,1505360532613
1505360567,1505360532613
1505360577,1505360532613
1505360587,1505360532613
1505360597,1505360593546
1505360607,1505360593546
1505360617,1505360593546
1505360627,1505360593546
1505360637,1505360593546
1505360647,1505360593546
1505360657,1505360652626
1505360667,1505360652626
1505360677,1505360652626
1505360687,1505360652626
1505360697,1505360652626
1505360707,1505360652626
1505360717,1505360712099
1505360727,1505360712099
1505360737,1505360712099
1505360747,1505360712099
1505360757,1505360712099
1505360767,1505360712099
1505360777,1505360773205
1505360787,1505360773205
1505360797,1505360773205
1505360807,1505360773205
1505360817,1505360773205
1505360827,1505360773205
1505360837,1505360831816
1505360847,1505360831816
1505360857,1505360831816
1505360867,1505360831816
1505360877,1505360831816
1505360887,1505360831816
1505360897,1505360891340
1505360907,1505360891340
1505360917,1505360891340
1505360927,1505360891340
1505360937,1505360891340
1505360947,1505360891340
1505360957,1505360948693
1505360967,1505360948693
1505360977,1505360948693
1505360987,1505360948693
1505360997,1505360948693
1505361007,1505361005051
1505361017,1505361005051
1505361027,1505361005051
1505361037,1505361005051
1505361047,1505361005051
1505361057,1505361005051
1505361067,1505361062515
1505361077,1505361062515
1505361087,1505361062515
1505361097,1505361062515
1505361107,1505361062515
1505361117,1505361062515
1505361127,1505361120235
1505361137,1505361120235
1505361147,1505361120235
1505361157,1505361120235
1505361167,1505361120235
1505361177,1505361120235
1505361187,1505361180155
1505361197,1505361180155
1505361207,1505361180155
1505361217,1505361180155
1505361227,1505361180155
1505361237,1505361180155
1505361247,1505361240143
1505361257,1505361240143
1505361267,1505361240143
1505361277,1505361240143
1505361287,1505361240143
1505361297,1505361240143
1505361307,1505361300155
1505361317,1505361300155
1505361327,1505361300155
1505361337,1505361300155
1505361347,1505361300155
1505361357,1505361300155
1505361367,1505361360149
1505361377,1505361360149
1505361387,1505361360149
1505361397,1505361360149
1505361407,1505361360149
1505361417,1505361360149
1505361427,1505361420145
1505361437,1505361420145
1505361447,1505361420145
1505361457,1505361420145
1505361467,1505361420145
1505361477,1505361420145
1505361487,1505361480153
1505361497,1505361480153
1505361507,1505361480153
1505361517,1505361480153
1505361527,1505361480153
1505361537,1505361480153
1505361547,1505361540148
1505361557,1505361540148
1505361567,1505361540148
1505361577,1505361540148
1505361587,1505361540148
1505361597,1505361540148
1505361607,1505361600145
1505361617,1505361600145
1505361627,1505361600145
1505361637,1505361600145
1505361647,1505361600145
1505361657,1505361600145
1505361667,1505361660137
1505361677,1505361660137
1505361687,1505361660137
1505361697,1505361660137
1505361707,1505361660137
1505361717,1505361660137
1505361727,1505361720210
1505361737,1505361720210
1505361747,1505361720210
1505361757,1505361720210
1505361767,1505361720210
1505361777,1505361720210
1505361787,1505361780152
1505361797,1505361780152
1505361807,1505361780152
1505361817,1505361780152
1505361827,1505361780152
1505361837,1505361780152
1505361847,1505361840141
1505361857,1505361840141
1505361867,1505361840141
1505361877,1505361840141
