t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1505360217,4,11.503742,2.879254,0.004221,4.979351,0.004566,11.503742,11.503742,11.503742,11.503742,11.503742,0.385560,0.736036,0.786777,0.795568,calls/second,milliseconds
1505360227,253,103.109977,0.799442,0.002776,6.530499,0.013706,0.330057,0.839841,4.591941,13.161508,103.109977,12.448250,4.526187,1.578122,1.061268,calls/second,milliseconds
1505360237,493,103.109977,0.518020,0.002655,4.602291,0.173840,0.322918,0.495586,1.494827,8.411826,103.109977,16.258100,7.529207,2.316395,1.315828,calls/second,milliseconds
1505360247,493,103.109977,0.518020,0.002655,4.602291,0.173840,0.322918,0.495586,1.494827,8.411826,103.109977,12.226194,6.373336,2.240455,1.301288,calls/second,milliseconds
1505360257,493,103.109977,0.518020,0.002655,4.602291,0.173840,0.322918,0.495586,1.494827,8.411826,103.109977,9.796847,5.394913,2.167004,1.286910,calls/second,milliseconds
1505360267,493,103.109977,0.518020,0.002655,4.602291,0.173840,0.322918,0.495586,1.494827,8.411826,103.109977,8.172652,4.566695,2.095961,1.272690,calls/second,milliseconds
1505360277,493,103.109977,0.518020,0.002655,4.602291,0.173840,0.322918,0.495586,1.494827,8.411826,103.109977,7.010763,3.865624,2.027247,1.258627,calls/second,milliseconds
1505360287,551,103.109977,0.445064,0.002334,4.114770,0.013420,0.309548,0.469239,1.494827,7.059316,103.109977,6.859938,4.057059,2.133311,1.303145,calls/second,milliseconds
1505360297,741,103.109977,0.356222,0.001198,3.105191,0.013312,0.280680,0.439726,1.494827,6.266212,23.066271,8.203941,6.498794,2.705692,1.504553,calls/second,milliseconds
1505360307,783,103.109977,0.348740,0.001198,2.936654,0.194747,0.281394,0.431065,0.977405,5.211213,23.066271,7.804978,6.155467,2.752468,1.533352,calls/second,milliseconds
1505360317,838,103.109977,0.322701,0.001198,2.754302,0.012822,0.275123,0.431065,0.924701,6.266212,23.066271,7.596094,6.034393,2.844291,1.578115,calls/second,milliseconds
1505360327,879,103.109977,0.317244,0.001198,2.602486,0.206223,0.277063,0.421634,0.817581,5.211213,23.066271,7.305520,5.741255,2.883000,1.604968,calls/second,milliseconds
1505360337,982,103.109977,0.287059,0.001198,2.338157,0.092698,0.266016,0.402128,0.695393,5.211213,13.161508,7.535212,6.389971,3.126595,1.701830,calls/second,milliseconds
1505360347,1037,103.109977,0.269485,0.001198,2.208588,0.013225,0.262970,0.394664,0.689098,5.848753,13.161508,7.390249,6.209864,3.199924,1.742558,calls/second,milliseconds
1505360357,1230,103.109977,0.251988,0.001198,1.892943,0.011213,0.245962,0.379824,0.817581,4.946649,10.313939,8.182597,8.110769,3.725726,1.937071,calls/second,milliseconds
1505360367,1327,103.109977,0.239892,0.001123,1.759013,0.011112,0.236254,0.355388,0.695393,4.946649,10.313939,8.277242,8.400134,3.923525,2.023066,calls/second,milliseconds
1505360377,1349,103.109977,0.240892,0.001123,1.721858,0.085914,0.234412,0.356981,0.716307,4.946649,10.313939,7.920367,7.350427,3.844483,2.017333,calls/second,milliseconds
1505360387,1471,23.066271,0.210641,0.001123,0.877751,0.088075,0.227806,0.323272,0.559772,4.023322,10.535174,8.157729,8.119919,4.137834,2.137186,calls/second,milliseconds
1505360397,1471,23.066271,0.210641,0.001123,0.877751,0.088075,0.227806,0.323272,0.559772,4.023322,10.535174,7.729130,6.873363,4.002179,2.113571,calls/second,milliseconds
1505360407,1520,23.066271,0.198672,0.000689,0.870458,0.009546,0.224184,0.308755,0.559772,4.946649,10.535174,7.587783,6.539091,4.030275,2.144209,calls/second,milliseconds
1505360417,1719,23.066271,0.195083,0.000689,0.803265,0.011777,0.215882,0.289198,0.714307,4.887951,10.535174,8.173230,8.659917,4.553524,2.340738,calls/second,milliseconds
1505360427,1750,23.066271,0.199146,0.000689,0.781383,0.090893,0.223460,0.298202,0.577250,4.887951,10.535174,7.943023,7.778213,4.496801,2.345899,calls/second,milliseconds
1505360437,1816,23.066271,0.197428,0.000689,0.807806,0.011112,0.223128,0.298202,0.714307,4.887951,10.535174,7.884719,7.599280,4.573703,2.396008,calls/second,milliseconds
1505360447,1839,23.066271,0.200110,0.000689,0.783382,0.089025,0.227817,0.298202,0.577250,4.887951,10.535174,7.652321,6.736483,4.486567,2.390586,calls/second,milliseconds
1505360457,1960,23.066271,0.181863,0.000689,0.716968,0.079678,0.223060,0.271945,0.434818,3.769985,10.313939,7.830071,7.541377,4.745864,2.501907,calls/second,milliseconds
1505360467,2009,23.066271,0.173423,0.000689,0.719147,0.008804,0.215256,0.268563,0.472590,4.664608,10.313939,7.717462,7.104552,4.749579,2.528255,calls/second,milliseconds
1505360477,2208,23.066271,0.184182,0.000689,0.673922,0.010068,0.228402,0.269126,0.699341,3.700919,9.053680,8.168167,9.144963,5.249519,2.720571,calls/second,milliseconds
1505360487,2214,23.066271,0.185227,0.000689,0.670051,0.011857,0.228656,0.279698,0.699341,3.700919,9.053680,7.898177,7.805008,5.090643,2.694942,calls/second,milliseconds
1505360497,2305,23.066271,0.188374,0.000720,0.688489,0.010068,0.230186,0.268563,0.572543,3.700919,7.437574,7.939567,8.041549,5.228942,2.767959,calls/second,milliseconds
1505360507,2322,10.535174,0.191352,0.000720,0.661237,0.076760,0.232331,0.279698,0.559772,3.700919,7.437574,7.731819,7.014909,5.100491,2.751779,calls/second,milliseconds
1505360517,2449,10.535174,0.182860,0.000720,0.671314,0.091886,0.228800,0.269126,0.432890,3.700919,7.604182,7.891913,7.994471,5.364686,2.866340,calls/second,milliseconds
1505360527,2498,10.535174,0.172460,0.000720,0.659738,0.010302,0.226631,0.261892,0.432890,3.580965,7.604182,7.798514,7.488088,5.348113,2.888661,calls/second,milliseconds
1505360537,2697,10.535174,0.176379,0.000720,0.614747,0.012243,0.220621,0.263997,0.483739,3.651655,7.604182,8.164866,9.463226,5.828159,3.076964,calls/second,milliseconds
1505360547,2724,10.535174,0.175592,0.000734,0.590116,0.092722,0.219526,0.261892,0.432890,3.580965,7.604182,8.004277,8.330270,5.703203,3.065126,calls/second,milliseconds
1505360557,2794,9.053680,0.169504,0.000792,0.586752,0.011154,0.215110,0.260054,0.432890,3.651655,7.604182,7.975632,8.184287,5.766562,3.116103,calls/second,milliseconds
1505360567,2938,9.590348,0.162245,0.000792,0.609718,0.077409,0.215466,0.253845,0.388866,2.807010,9.590348,8.153921,7.674317,5.732662,3.133724,calls/second,milliseconds
1505360577,2938,9.590348,0.162245,0.000792,0.609718,0.077409,0.215466,0.253845,0.388866,2.807010,9.590348,7.933715,7.923286,5.860076,3.205981,calls/second,milliseconds
1505360587,2987,9.590348,0.157019,0.000792,0.626364,0.008380,0.209271,0.253039,0.388866,3.580965,9.590348,7.853955,7.427831,5.827263,3.224549,calls/second,milliseconds
1505360597,3186,11.335809,0.183728,0.000730,0.743514,0.013025,0.219763,0.263678,0.400695,3.580965,11.335809,8.162603,9.414776,6.291709,3.409153,calls/second,milliseconds
1505360607,3201,11.335809,0.185235,0.000730,0.733443,0.069423,0.219763,0.263678,0.398551,3.580965,11.335809,7.996165,8.113356,6.115194,3.381456,calls/second,milliseconds
1505360617,3283,11.335809,0.181249,0.000730,0.721159,0.013025,0.215314,0.257007,0.400695,3.651655,11.335809,8.001109,8.162511,6.200808,3.441058,calls/second,milliseconds
1505360627,3322,11.335809,0.183761,0.000730,0.681329,0.124607,0.223991,0.263678,0.395925,3.450273,11.335809,7.903548,7.469106,6.113221,3.441817,calls/second,milliseconds
1505360637,3427,11.335809,0.174873,0.000730,0.662180,0.090040,0.218297,0.260332,0.395925,3.450273,11.335809,7.963898,7.926128,6.267173,3.523892,calls/second,milliseconds
1505360647,3476,11.335809,0.165068,0.000730,0.663213,0.009839,0.213835,0.257007,0.395925,3.988518,11.335809,7.894312,7.430237,6.221013,3.538947,calls/second,milliseconds
1505360657,3675,11.335809,0.176248,0.000730,0.645716,0.013025,0.202433,0.263449,0.535347,3.988518,9.590348,8.160919,9.411699,6.672332,3.720053,calls/second,milliseconds
1505360667,3717,11.335809,0.171301,0.000730,0.578371,0.110381,0.200773,0.252921,0.418413,3.670392,5.342843,8.074869,8.606476,6.585815,3.723269,calls/second,milliseconds
1505360677,3772,11.335809,0.161554,0.000730,0.567217,0.012740,0.197012,0.250784,0.451325,3.670392,5.243022,8.020120,8.123839,6.555217,3.744936,calls/second,milliseconds
1505360687,3916,5.243022,0.150237,0.000730,0.471572,0.080233,0.195815,0.247149,0.414374,3.670392,5.137686,8.152947,9.148716,6.815023,3.862965,calls/second,milliseconds
1505360697,3916,5.243022,0.150237,0.000730,0.471572,0.080233,0.195815,0.247149,0.414374,3.670392,5.137686,7.986660,7.744221,6.591600,3.820281,calls/second,milliseconds
1505360707,3965,14.213109,0.167177,0.000730,0.811916,0.006626,0.193852,0.241810,0.418413,3.988518,14.213109,7.924979,7.276256,6.534804,3.832061,calls/second,milliseconds
1505360717,4164,14.213109,0.172259,0.000730,0.752901,0.010480,0.196424,0.240374,0.453426,3.622140,14.213109,8.159614,9.281357,6.975836,4.009928,calls/second,milliseconds
