TIMESTAMP        home1-RQ         home1-RD         home1-WR         work-RQ          work-RD          work-WR          scratch-RQ       scratch-RD       scratch-WR       
1483747915        210981           3437912978        1030516          257941            240838085212     2679198099        241537           117472239816      17894055277      
1483747916        210981           3437912978        1030516          257941            240838085212     2679198099        241586           117472243804      17894057389      
1483747918        210981           3437912978        1030516          257941            240838085212     2679198099        241635           117472247792      17894059502      
1483747919        210981           3437912978        1030516          257941            240838085212     2679198099        241684           117472251780      17894061615      
1483747920        210981           3437912978        1030516          257941            240838085212     2679198099        241733           117472255768      17894063727      
1483747921        210981           3437912978        1030516          257941            240838085212     2679198099        241782           117472259756      17894065839      
1483747922        210981           3437912978        1030516          257941            240838085212     2679198099        241831           117472263748      17894067953      
1483747923        210981           3437912978        1030516          257941            240838085212     2679198099        241880           117472267740      17894070068      
1483747924        210981           3437912978        1030516          257941            240838085212     2679198099        241929           117472271732      17894072183      
1483747925        210983           3437912978        1030516          257941            240838085212     2679198099        241978           117472275724      17894074299      
1483747926        210994           3437920298        1030516          257941            240838085212     2679198099        242033           117472287616      17894078384      
1483747928        211000           3437921506        1030516          257941            240838085212     2679198099        242111           117472311460      17894085457      
1483747929        211004           3437921506        1030516          257941            240838085212     2679198099        242176           117472335292      17894092527      
1483747930        211004           3437921506        1030516          257941            240838085212     2679198099        242269           117714895796      17894099588      
1483747931        211004           3437921506        1030516          257941            240838085212     2679198099        242380           117974966496      17894106654      
1483747932        211004           3437921506        1030516          257941            240838085212     2679198099        242444           118243425784      17894113722      
1483747933        211004           3437921506        1030516          257941            240838085212     2679198099        242508           118516079364      17894120787      
1483747934        211004           3437921506        1030516          257941            240838085212     2679198099        242572           118746789916      17894127856      
1483747935        211008           3437921506        1030516          257941            240838085212     2679198099        242636           119044609320      17894134921      
1483747936        211008           3437921506        1030516          257941            240838085212     2679198099        242700           119342428736      17894141988      
1483747938        211008           3437921506        1030516          257941            240838085212     2679198099        242764           119682191180      17894149054      
1483747939        211008           3437921506        1030516          257941            240838085212     2679198099        242828           119942261860      17894156122      
1483747940        211008           3437921506        1030516          257941            240838085212     2679198099        242892           120214915428      17894163185      
1483747941        211008           3437921506        1030516          257941            240838085212     2679198099        242956           120584038000      17894170248      
1483747942        211008           3437921506        1030516          257941            240838085212     2679198099        243020           120902828936      17894177316      
1483747943        211008           3437921506        1030516          257941            240838085212     2679198099        243084           121230008468      17894184379      
1483747944        211008           3437921506        1030516          257941            240838085212     2679198099        243148           121527827872      17894191442      
1483747945        211012           3437921506        1030516          257941            240838085212     2679198099        243212           121834035884      17894198506      
1483747947        211018           3437921506        1030516          257942            240838085212     2679198099        243278           122194769836      17894205565      
1483747948        211018           3437921506        1030516          257942            240838085212     2679198099        243342           122500977848      17894212628      
1483747949        211018           3437921506        1030516          257942            240838085212     2679198099        243406           122865906116      17894219690      
1483747950        211018           3437921506        1030516          257942            240838085212     2679198099        243470           123125976784      17894226752      
1483747951        211018           3437921506        1030516          257942            240838085212     2679198099        243534           123545431004      17894233818      
1483747952        211018           3437921506        1030516          257942            240838085212     2679198099        243608           123935525100      17894240884      
1483747953        211018           3437921506        1030516          257942            240838085212     2679198099        243672           124313036272      17894247947      
1483747954        211018           3437921506        1030516          257942            240838085212     2679198099        243736           124631827212      17894255017      
1483747955        211022           3437921506        1030516          257942            240838085212     2679198099        243800           124841566224      17894262081      
1483747957        211022           3437921506        1030516          257942            240838085212     2679198099        243872           125202300180      17894269145      
1483747958        211022           3437921506        1030516          257942            240838085212     2679198099        243936           125491730992      17894276215      
1483747959        211022           3437921506        1030516          257942            240838085212     2679198099        244000           125781161792      17894283279      
1483747960        211022           3437921506        1030516          257942            240838085212     2679198099        244064           126049621060      17894290346      
1483747961        211022           3437921506        1030516          257942            240838085212     2679198099        244130           126217417044      17894297412      
1483747962        211032           3437921506        1030516          257942            240838085212     2679198099        244204           126523625072      17894304481      
1483747963        211032           3437921506        1030516          257942            240838085212     2679198099        244268           126854998924      17894311550      
1483747964        211032           3437921506        1030516          257942            240838085212     2679198099        244332           127207344296      17894318620      
1483747966        211036           3437921506        1030516          257942            240838085212     2679198099        244396           127467414980      17894325688      
1483747967        211036           3437921506        1030516          257942            240838085212     2679198099        244468           127794594516      17894332755      
1483747968        211036           3437921506        1030516          257942            240838085212     2679198099        244532           128130162660      17894339819      
1483747969        211036           3437921506        1030516          257942            240838085212     2679198099        244596           128528645352      17894346879      
1483747970        211036           3437921506        1030516          257942            240838085212     2679198099        244662           128797104620      17894353942      
1483747971        211036           3437921506        1030516          257942            240838085212     2679198099        244728           129086535420      17894361004      
1483747972        211036           3437921506        1030516          257943            240838085212     2679198099        244802           129493406736      17894368065      
1483747974        211036           3437921506        1030516          257943            240838085212     2679198099        244866           129828974876      17894375129      
1483747975        211036           3437921506        1030516          257943            240838085212     2679198099        244930           130093239872      17894382198      
1483747976        211040           3437921506        1030516          257943            240838085212     2679198099        244996           130470751052      17894389262      
1483747977        211040           3437921506        1030516          257943            240838085212     2679198099        245068           130760181848      17894396323      
1483747978        211040           3437921506        1030516          257943            240838085212     2679198099        245132           131078972772      17894403387      
1483747979        211040           3437921506        1030516          257943            240838085212     2679198099        245198           131422929532      17894410453      
1483747980        211040           3437921506        1030516          257943            240838085212     2679198099        245262           131729137544      17894417518      
1483747981        211040           3437921506        1030516          257943            240838085212     2679198099        245336           131825630356      17894424585      
1483747982        211040           3437921506        1030516          257943            240838085212     2679198099        245400           131825654176      17894431655      
1483747984        211049           3437921506        1030516          257943            240838085212     2679198099        245464           131825677996      17894438725      
1483747985        211049           3437921506        1030516          257943            240838085212     2679198099        245528           131825701816      17894445795      
