BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, NumberRecords, Scenario
1507850280000 ms, 2017-10-12T18:18:02, 5, 2397, 0,1_Producer_Count
1507850340000 ms, 2017-10-12T18:19:40, 1, 171807, 11775,1_Producer_Count
1507850400000 ms, 2017-10-12T18:21:23, 68611, 325615, 9858,1_Producer_Count
1507850460000 ms, 2017-10-12T18:23:30, 199096, 568542, 18385,1_Producer_Count
1507850520000 ms, 2017-10-12T18:25:33, 445009, 781324, 27851,1_Producer_Count
1507850580000 ms, 2017-10-12T18:27:46, 648514, 933417, 28612,1_Producer_Count
