Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171108-153140
5000,10000,1,5000,311.0,3159.2258177,20171108-153140
0,5000,2,5000,619.0,3785.35702091,20171108-153141
5000,10000,3,5000,927.0,3795.85398518,20171108-153141
10000,15000,4,5000,1239.0,3822.03360791,20171108-153141
15000,20000,5,5000,1548.0,3825.98159602,20171108-153141
20000,25000,6,5000,1854.0,3824.2020942,20171108-153141
25000,30000,7,5000,2163.0,3515.89002021,20171108-153141
30000,35000,8,5000,2475.0,3556.91856461,20171108-153141
35000,40000,9,5000,2787.0,3557.61477593,20171108-153141
40000,45000,10,5000,3097.0,3584.84355497,20171108-153141
45000,50000,11,5000,3407.0,3855.30739763,20171108-153141
50000,55000,12,5000,3713.0,4091.36533629,20171108-153141
55000,60000,13,5000,4026.0,4322.03373058,20171108-153141
60000,65000,14,5000,4335.0,4557.14755765,20171108-153141
65000,70000,15,5000,4647.0,4764.29260795,20171108-153141
70000,75000,16,5000,4959.0,4960.1116278,20171108-153141
75000,80000,17,5000,5274.0,5171.53120603,20171108-153141
80000,85000,18,5000,5581.0,5366.86309604,20171108-153141
85000,90000,19,5000,5893.0,5495.61242567,20171108-153141
90000,95000,20,5000,6200.0,5655.09786993,20171108-153141
95000,100000,21,5000,6507.0,5809.04420519,20171108-153141
0,5000,22,5000,6814.0,5194.85295924,20171108-153142
5000,10000,23,5000,7129.0,4938.70766875,20171108-153142
10000,15000,24,5000,7443.0,4882.46145762,20171108-153142
15000,20000,25,5000,7758.0,5008.39628553,20171108-153142
20000,25000,26,5000,8074.0,5106.44205373,20171108-153142
25000,30000,27,5000,8387.0,5209.20988342,20171108-153142
30000,35000,28,5000,8700.0,5291.8002604,20171108-153142
35000,40000,29,5000,9000.0,5356.5694671,20171108-153142
40000,45000,30,5000,9301.0,5442.78122351,20171108-153142
45000,50000,31,5000,9615.0,5554.99763837,20171108-153142
50000,55000,32,5000,9929.0,5612.84273633,20171108-153142
55000,60000,33,5000,10243.0,5672.6176121,20171108-153142
60000,65000,34,5000,10558.0,5745.52500782,20171108-153142
65000,70000,35,5000,10866.0,5810.75407002,20171108-153142
70000,75000,36,5000,11173.0,5873.2651202,20171108-153142
75000,80000,37,5000,11487.0,5938.29714084,20171108-153142
80000,85000,38,5000,11801.0,6000.40071835,20171108-153142
85000,90000,39,5000,12103.0,6092.47232026,20171108-153142
90000,95000,40,5000,12406.0,6182.96137489,20171108-153142
95000,100000,41,5000,12706.0,6269.43526243,20171108-153142
100000,105000,42,5000,13005.0,6344.19993673,20171108-153142
105000,110000,43,5000,13307.0,6417.26491866,20171108-153142
110000,115000,44,5000,13610.0,6489.41953353,20171108-153142
115000,120000,45,5000,13910.0,6557.92116795,20171108-153142
120000,125000,46,5000,14210.0,6637.48229182,20171108-153142
125000,130000,47,5000,14513.0,6683.05086917,20171108-153143
130000,135000,48,5000,14815.0,6723.02569305,20171108-153143
