Number_Clusters,Number_Points_per_Cluster,        Number_Dim,Number_Points_per_Message,Interval,        Number_Partitions, Time
100,100,3,5000,120,192,0.16329
100,1000,3,5000,120,192,0.65785
100,10000,3,5000,120,192,5.71251
100,100000,3,5000,120,192,60.63443
100,1000000,3,5000,120,192,587.15264
