Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,5000,0,5000,0.0,0.0
5000,10000,1,5000,308.0,6017.26038474
0,5000,2,5000,619.0,4116.32001801
5000,10000,3,5000,931.0,3313.63797317
10000,15000,4,5000,1240.0,4124.58847591
15000,20000,5,5000,1549.0,4661.78570347
20000,25000,6,5000,1861.0,5117.59717869
25000,30000,7,5000,2171.0,5505.2045167
30000,35000,8,5000,2477.0,5820.78436808
35000,40000,9,5000,2782.0,6086.66023046
40000,45000,10,5000,3095.0,6438.56525427
45000,50000,11,5000,3408.0,6775.14531344
50000,55000,12,5000,3719.0,7067.81425043
55000,60000,13,5000,4030.0,7232.29193685
60000,65000,14,5000,4340.0,7489.57587836
65000,70000,15,5000,4654.0,7724.01722683
70000,75000,16,5000,4965.0,7832.09247748
75000,80000,17,5000,5276.0,7923.82377138
80000,85000,18,5000,5590.0,8014.02474193
85000,90000,19,5000,5900.0,8085.75666919
90000,95000,20,5000,6210.0,8157.03490191
95000,100000,21,5000,6522.0,8218.17351468
0,5000,22,5000,6835.0,6984.80947386
5000,10000,23,5000,7140.0,6435.54459875
10000,15000,24,5000,7444.0,6005.94758107
15000,20000,25,5000,7756.0,5877.44897891
20000,25000,26,5000,8068.0,6021.54194945
25000,30000,27,5000,8373.0,6140.38621853
30000,35000,28,5000,8677.0,6183.91243898
35000,40000,29,5000,8990.0,6299.79709954
40000,45000,30,5000,9303.0,6378.02415468
45000,50000,31,5000,9615.0,6484.89610043
50000,55000,32,5000,9927.0,6552.79034886
55000,60000,33,5000,10231.0,6648.03424289
60000,65000,34,5000,10536.0,6741.21418592
65000,70000,35,5000,10843.0,6798.82633115
70000,75000,36,5000,11151.0,6853.91194882
75000,80000,37,5000,11476.0,6949.61199102
80000,85000,38,5000,11801.0,7044.18216882
85000,90000,39,5000,12104.0,7125.89714245
90000,95000,40,5000,12406.0,7217.313527
95000,100000,41,5000,12717.0,7296.9285091
100000,105000,42,5000,13028.0,7342.67179421
105000,110000,43,5000,13332.0,7380.83697827
110000,115000,44,5000,13635.0,7462.83351385
115000,120000,45,5000,13951.0,7537.26303744
120000,125000,46,5000,14267.0,7609.71594332
125000,130000,47,5000,14586.0,7654.94842248
130000,135000,48,5000,14905.0,7692.41857242
135000,140000,49,5000,15207.0,7753.87055758
140000,145000,50,5000,15508.0,7782.00688599
145000,150000,51,5000,15812.0,7859.70996347
150000,155000,52,5000,16116.0,7887.07130841
155000,160000,53,5000,16420.0,7731.71890191
160000,165000,54,5000,16724.0,7590.11550434
165000,170000,55,5000,17035.0,7564.1850913
170000,175000,56,5000,17346.0,7437.79107828
175000,180000,57,5000,17661.0,7422.78665667
180000,185000,58,5000,17977.0,7406.33303852
185000,190000,59,5000,18282.0,7388.31743486
