Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,384,0.13170
100,1000,3,5000,120,384,0.68132
100,10000,3,5000,120,384,8.06435
100,100000,3,5000,120,384,77.25296
100,1000000,3,5000,120,384,614.99279
