Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,8000,0,8000,0.0,0.0
0,8000,1,8000,498.0,6265.01837727
8000,16000,2,8000,988.0,5857.87539209
16000,24000,3,8000,1489.0,7543.90358791
24000,32000,4,8000,1988.0,8602.97261337
32000,40000,5,8000,2492.0,9467.33739362
40000,48000,6,8000,2990.0,9833.39328574
48000,56000,7,8000,3486.0,10340.4420833
56000,64000,8,8000,3987.0,10535.8893758
64000,72000,9,8000,4487.0,10294.3328992
72000,80000,10,8000,4986.0,10443.9663301
80000,88000,11,8000,5479.0,10588.3826666
88000,96000,12,8000,5977.0,10707.1171522
0,8000,13,8000,6469.0,8263.13455627
8000,16000,14,8000,6959.0,7973.01665507
16000,24000,15,8000,7453.0,8011.96296573
24000,32000,16,8000,7954.0,7800.82368333
32000,40000,17,8000,8453.0,7621.46798171
40000,48000,18,8000,8938.0,7618.77270104
48000,56000,19,8000,9444.0,7478.78568754
56000,64000,20,8000,9934.0,7672.40512358
64000,72000,21,8000,10430.0,7856.88590194
72000,80000,22,8000,10936.0,7996.57823802
80000,88000,23,8000,11437.0,8128.09395396
88000,96000,24,8000,11919.0,8148.9698974
96000,104000,25,8000,12409.0,8259.79801748
104000,112000,26,8000,12907.0,8288.55835143
112000,120000,27,8000,13413.0,8321.09133614
120000,128000,28,8000,13930.0,8351.92070439
128000,136000,29,8000,14423.0,8445.51259083
136000,144000,30,8000,14910.0,8379.10269196
144000,152000,31,8000,15391.0,8464.59299758
152000,160000,32,8000,15875.0,8550.16656141
160000,168000,33,8000,16382.0,8568.70457455
168000,176000,34,8000,16885.0,8584.78859567
176000,184000,35,8000,17375.0,8589.3410233
184000,192000,36,8000,17874.0,8601.93344696
192000,200000,37,8000,18384.0,8619.73640413
200000,208000,38,8000,18895.0,8703.46762981
208000,216000,39,8000,19392.0,8820.12650345
216000,224000,40,8000,19893.0,8889.35204192
224000,232000,41,8000,20395.0,8955.25452956
232000,240000,42,8000,20893.0,8938.01735594
240000,248000,43,8000,21382.0,8930.55956255
248000,256000,44,8000,21884.0,8938.15940081
256000,264000,45,8000,22371.0,8935.79364668
264000,272000,46,8000,22872.0,8940.46267088
272000,280000,47,8000,23388.0,9004.18172486
280000,288000,48,8000,23889.0,9100.88057612
288000,296000,49,8000,24386.0,9154.72883699
296000,304000,50,8000,24887.0,9210.29901439
304000,312000,51,8000,25390.0,9209.21866033
312000,320000,52,8000,25893.0,9206.35473492
320000,328000,53,8000,26396.0,9204.04082695
328000,336000,54,8000,26892.0,9183.64860337
336000,344000,55,8000,27374.0,9177.75109775
344000,352000,56,8000,27859.0,9169.11532441
352000,360000,57,8000,28353.0,9163.8744268
360000,368000,58,8000,28854.0,9162.95277154
368000,376000,59,8000,29354.0,9207.87623114
376000,384000,60,8000,29844.0,9203.64024112
384000,392000,61,8000,30332.0,9198.83250566
392000,400000,62,8000,30825.0,9236.15207136
400000,408000,63,8000,31329.0,9233.02500097
408000,416000,64,8000,31857.0,9312.21666563
416000,424000,65,8000,32350.0,9351.50613674
424000,432000,66,8000,32843.0,9390.17223978
432000,440000,67,8000,33340.0,9370.78863189
440000,448000,68,8000,33817.0,9362.28695023
448000,456000,69,8000,34311.0,9357.03174137
456000,464000,70,8000,34810.0,9353.28022642
464000,472000,71,8000,35308.0,9349.0883439
472000,480000,72,8000,35801.0,9385.23965686
480000,488000,73,8000,36282.0,9416.24814713
488000,496000,74,8000,36787.0,9452.90018211
496000,504000,75,8000,37272.0,9445.48852612
504000,512000,76,8000,37756.0,9437.13419735
512000,520000,77,8000,38251.0,9430.14565889
520000,528000,78,8000,38769.0,9429.22209707
528000,536000,79,8000,39263.0,9449.03072558
536000,544000,80,8000,39745.0,9474.47402318
544000,552000,81,8000,40227.0,9502.61484306
552000,560000,82,8000,40715.0,9494.53592909
560000,568000,83,8000,41208.0,9523.27076949
568000,576000,84,8000,41717.0,9519.40890127
576000,584000,85,8000,42219.0,9514.7456059
584000,592000,86,8000,42716.0,9508.85917418
592000,600000,87,8000,43208.0,9535.54808442
600000,608000,88,8000,43700.0,9527.61397449
608000,616000,89,8000,44183.0,9575.32501626
616000,624000,90,8000,44676.0,9602.04063091
624000,632000,91,8000,45179.0,9620.73108402
632000,640000,92,8000,45684.0,9649.36062761
640000,648000,93,8000,46180.0,9644.05178223
648000,656000,94,8000,46669.0,9635.68807311
656000,664000,95,8000,47159.0,9658.35608416
664000,672000,96,8000,47655.0,9650.08827523
672000,680000,97,8000,48156.0,9644.4303532
680000,688000,98,8000,48661.0,9639.33083664
688000,696000,99,8000,49174.0,9635.31248886
696000,704000,100,8000,49680.0,9631.7149797
704000,712000,101,8000,50173.0,9625.17949797
712000,720000,102,8000,50660.0,9647.03232752
720000,728000,103,8000,51155.0,9631.44274428
728000,736000,104,8000,51648.0,9649.43112942
736000,744000,105,8000,52146.0,9642.48879597
744000,752000,106,8000,52646.0,9665.81111239
752000,760000,107,8000,53148.0,9659.89554728
760000,768000,108,8000,53653.0,9656.63362232
768000,776000,109,8000,54142.0,9646.66110696
776000,784000,110,8000,54623.0,9638.90346109
784000,792000,111,8000,55108.0,9632.07681668
792000,800000,112,8000,55601.0,9625.78871883
800000,808000,113,8000,56102.0,9621.13661824
808000,816000,114,8000,56601.0,9615.43223466
816000,824000,115,8000,57102.0,9627.39600963
824000,832000,116,8000,57603.0,9648.85041086
832000,840000,117,8000,58097.0,9640.81737208
840000,848000,118,8000,58574.0,9657.35804589
848000,856000,119,8000,59054.0,9649.64130995
856000,864000,120,8000,59551.0,9643.93512032
864000,872000,121,8000,60055.0,9639.57896264
872000,880000,122,8000,60562.0,9634.85361253
880000,888000,123,8000,61074.0,9631.69498737
888000,896000,124,8000,61573.0,9650.00590541
896000,904000,125,8000,62074.0,9643.64923397
904000,912000,126,8000,62577.0,9661.8202793
912000,920000,127,8000,63076.0,9649.56026405
920000,928000,128,8000,63566.0,9666.57600315
928000,936000,129,8000,64076.0,9662.65037873
936000,944000,130,8000,64567.0,9679.51779726
944000,952000,131,8000,65061.0,9695.14989012
952000,960000,132,8000,65558.0,9686.50307613
960000,968000,133,8000,66033.0,9679.12891247
968000,976000,134,8000,66525.0,9673.02220521
976000,984000,135,8000,67024.0,9689.691366
984000,992000,136,8000,67525.0,9723.29258633
992000,1000000,137,8000,68030.0,9741.52396486
0,8000,138,8000,68548.0,8005.08046999
8000,16000,139,8000,69028.0,7971.81493479
16000,24000,140,8000,69507.0,7975.37923846
24000,32000,141,8000,69987.0,7950.9250653
32000,40000,142,8000,70466.0,7927.30640143
40000,48000,143,8000,70946.0,7904.21905971
48000,56000,144,8000,71425.0,7881.51076949
56000,64000,145,8000,71905.0,7859.58763304
64000,72000,146,8000,72385.0,7838.13881883
