Number_Clusters,Number_Points_per_Cluster,        Number_Dim,Number_Points_per_Message,Interval,        Number_Partitions, Time
100,100,3,5000,120,384,0.10279
100,1000,3,5000,120,384,0.80015
100,10000,3,5000,120,384,6.86867
100,100000,3,5000,120,384,67.20702
100,1000000,3,5000,120,384,686.62980
