#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1483743868 161694866 165797051 94299 191135 161685158 165784688 104007 203498 14735.44 13530.92 1598.79 2853.08
1483743869 161694896 165797080 94299 191135 161685189 165784717 104007 203498 14735.12 13529.39 1598.34 2853.80
1483743870 161694927 165797111 94299 191135 161685220 165784748 104007 203498 14735.59 13530.03 1599.09 2853.96
1483743871 161694955 165797145 94299 191135 161685248 165784782 104007 203498 14736.32 13530.08 1598.30 2853.88
1483743872 161694987 165797175 94299 191135 161685280 165784812 104007 203498 14736.06 13530.04 1598.18 2853.94
1483743873 161695019 165797205 94299 191135 161685311 165784842 104007 203498 14735.78 13529.89 1598.40 2853.74
1483743874 161695050 165797236 94299 191135 161685343 165784873 104007 203498 14735.55 13530.41 1598.69 2853.57
1483743876 161695080 165797267 94299 191135 161685373 165784904 104007 203498 14736.09 13530.23 1598.11 2853.39
1483743877 161695108 165797302 94299 191135 161685400 165784939 104007 203498 14735.88 13529.98 1598.36 2853.63
1483743878 161695139 165797333 94299 191135 161685431 165784970 104007 203498 14736.29 13530.21 1598.34 2853.79
1483743879 161695166 165797366 94299 191135 161685458 165785003 104007 203498 14736.13 13529.82 1598.12 2853.79
1483743880 161695198 165797397 94299 191135 161685491 165785034 104007 203498 14735.91 13529.66 1598.34 2854.31
1483743881 161695250 165797442 94299 191135 161685543 165785079 104007 203498 14729.68 13527.65 1604.96 2856.71
1483743882 161695301 165797497 94299 191135 161685594 165785134 104007 203498 14712.09 13520.19 1622.49 2864.18
1483743883 161695338 165797578 94299 191135 161685631 165785215 104007 203498 14711.21 13505.21 1623.07 2879.16
1483743885 161695379 165797857 94299 191135 161685672 165785494 104007 203498 14709.84 13399.86 1625.08 2983.75
1483743886 161695409 165797957 94299 191135 161685702 165785594 104007 203498 14709.30 13334.23 1624.97 3053.05
