Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,5000,0,5000,0.0,0.0
5000,10000,1,5000,309.0,3790.33300676
0,5000,2,5000,619.0,3507.14211071
5000,10000,3,5000,931.0,3643.99091824
10000,15000,4,5000,1240.0,4531.1354548
15000,20000,5,5000,1548.0,5233.84839952
20000,25000,6,5000,1855.0,5684.33943696
25000,30000,7,5000,2164.0,6285.78165875
30000,35000,8,5000,2475.0,6621.04352097
35000,40000,9,5000,2784.0,6770.3291114
40000,45000,10,5000,3102.0,7216.08492428
45000,50000,11,5000,3413.0,7541.49067083
50000,55000,12,5000,3724.0,7897.64348531
55000,60000,13,5000,4033.0,8227.53758043
60000,65000,14,5000,4343.0,8457.60868871
65000,70000,15,5000,4656.0,8740.04959922
70000,75000,16,5000,4967.0,9019.0206571
75000,80000,17,5000,5279.0,9206.83948003
80000,85000,18,5000,5592.0,9255.18237776
85000,90000,19,5000,5908.0,9305.06561324
90000,95000,20,5000,6216.0,9510.66444
95000,100000,21,5000,6523.0,9636.20645287
0,5000,22,5000,6836.0,7969.85485112
5000,10000,23,5000,7151.0,7631.02859257
10000,15000,24,5000,7467.0,7590.8445018
15000,20000,25,5000,7778.0,7553.13494319
20000,25000,26,5000,8090.0,7517.9228753
25000,30000,27,5000,8403.0,7279.66612882
30000,35000,28,5000,8716.0,7392.4357267
35000,40000,29,5000,9026.0,7502.85246025
40000,45000,30,5000,9336.0,7613.98900894
45000,50000,31,5000,9664.0,7688.31135062
50000,55000,32,5000,9993.0,7831.65089487
55000,60000,33,5000,10304.0,7887.83029289
60000,65000,34,5000,10615.0,7848.22568462
65000,70000,35,5000,10926.0,7971.16718173
70000,75000,36,5000,11236.0,8015.43104576
75000,80000,37,5000,11536.0,8121.50101205
80000,85000,38,5000,11836.0,8203.33299359
85000,90000,39,5000,12140.0,8283.22814383
90000,95000,40,5000,12444.0,8380.06765782
95000,100000,41,5000,12754.0,8480.93811267
100000,105000,42,5000,13063.0,8577.35310485
105000,110000,43,5000,13368.0,8604.62476167
110000,115000,44,5000,13672.0,8675.38558668
115000,120000,45,5000,13971.0,8766.12813808
120000,125000,46,5000,14270.0,8834.15133417
125000,130000,47,5000,14576.0,8880.07275085
130000,135000,48,5000,14881.0,8963.31805217
135000,140000,49,5000,15184.0,8978.27691348
140000,145000,50,5000,15487.0,8910.60599382
145000,150000,51,5000,15794.0,8987.91175829
150000,155000,52,5000,16101.0,9044.40820291
155000,160000,53,5000,16418.0,9111.00202537
160000,165000,54,5000,16734.0,9129.60407081
165000,170000,55,5000,17051.0,9208.56863278
170000,175000,56,5000,17368.0,9285.34169158
175000,180000,57,5000,17667.0,9333.28758281
180000,185000,58,5000,17965.0,9384.19451201
185000,190000,59,5000,18284.0,9443.32701748
