#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1481737850        0.105038          0.105038          0.003006          0.003006          0.000000          27.602900         0.003006         
1481737852        0.105038          0.105038          0.003044          0.003044          0.000000          27.601100         0.003044         
1481737853        0.105038          0.105038          0.003044          0.003044          0.000000          27.600600         0.003044         
1481737854        0.105038          0.105038          0.003044          0.003044          0.000000          27.601000         0.003044         
1481737855        0.105038          0.105038          0.003044          0.003044          0.000000          27.601100         0.003044         
1481737856        0.105038          0.105038          0.003044          0.003044          0.000000          27.600300         0.003044         
1481737857        0.105038          0.105038          0.003044          0.003044          0.000000          27.600400         0.003044         
1481737858        0.105038          0.105038          0.003044          0.003044          0.000000          27.600800         0.003044         
1481737859        0.105038          0.105038          0.003044          0.003044          0.000000          27.600100         0.003044         
1481737860        0.105038          0.105038          0.003044          0.003044          0.000000          27.599700         0.003044         
1481737862        0.105038          0.105038          0.003044          0.003044          0.000000          27.601600         0.003044         
1481737863        0.105038          0.105038          0.003044          0.003044          0.000000          27.601000         0.003044         
1481737864        0.343719          0.341778          0.009480          0.009480          0.000000          27.594700         0.009480         
1481737865        0.586300          0.586170          0.033451          0.033451          0.000000          27.567200         0.033451         
1481737866        0.586300          0.586170          0.033508          0.033508          0.000000          27.565500         0.033508         
1481737867        0.693535          0.693405          0.121128          0.121128          0.000000          27.070700         0.121128         
1481737868        0.693535          0.693405          0.121128          0.121128          0.000000          26.105100         0.121128         
1481737869        0.693535          0.693405          0.121128          0.121128          0.000000          25.149300         0.121128         
1481737871        0.693535          0.693405          0.121128          0.118099          0.000000          24.174000         0.121128         
1481737872        0.693535          0.693405          0.121128          0.118114          0.000000          23.216600         0.121128         
1481737873        0.693535          0.693405          0.121128          0.118114          0.000000          22.257900         0.121128         
1481737874        0.693535          0.693405          0.121128          0.118114          0.000000          21.283600         0.121128         
1481737875        0.693535          0.693405          0.121128          0.118114          0.000000          20.316600         0.121128         
1481737876        0.693535          0.693405          0.121128          0.118114          0.000000          19.349200         0.121128         
1481737877        0.693535          0.105038          0.121128          0.003044          0.000000          19.272900         0.121128         
1481737878        0.693535          0.105038          0.121128          0.003044          0.000000          19.273200         0.121128         
1481737879        0.693535          0.105038          0.121128          0.003044          0.000000          19.273000         0.121128         
