t,value
1507062838,0
1507062848,8
1507062858,8
1507062868,8
1507062878,8
1507062888,8
1507062898,8
1507062908,13
1507062918,13
1507062928,13
1507062938,13
1507062948,13
1507062958,13
1507062968,17
1507062978,18
1507062988,18
1507062998,18
1507063008,18
1507063018,18
1507063028,22
1507063038,23
1507063048,23
1507063058,23
1507063068,23
1507063078,23
1507063088,27
1507063098,28
1507063108,28
1507063118,28
1507063128,28
1507063138,28
1507063148,32
1507063158,33
1507063168,33
1507063178,33
1507063188,33
1507063198,33
1507063208,37
1507063218,38
1507063228,38
1507063238,38
1507063248,38
1507063258,38
1507063268,42
1507063278,43
1507063288,43
1507063298,43
1507063308,43
1507063318,43
1507063328,47
1507063338,48
1507063348,48
1507063358,48
1507063368,48
1507063378,48
1507063388,52
1507063398,53
1507063408,53
1507063418,53
1507063428,53
1507063438,53
1507063448,57
1507063458,58
1507063468,58
1507063478,58
1507063488,58
1507063498,58
1507063508,62
1507063518,63
1507063528,63
1507063538,63
1507063548,63
1507063558,63
1507063568,67
1507063578,68
1507063588,68
1507063598,68
1507063608,68
1507063618,68
1507063628,72
1507063638,73
1507063648,73
1507063658,73
1507063668,73
1507063678,73
1507063688,78
1507063698,78
1507063708,78
1507063718,78
1507063728,78
1507063738,78
1507063748,86
1507063758,86
1507063768,86
1507063778,86
1507063788,86
1507063798,86
1507063808,94
1507063818,94
1507063828,94
1507063838,94
1507063848,94
1507063858,94
1507063868,102
1507063878,102
1507063888,102
1507063898,102
1507063908,102
1507063918,102
1507063928,110
1507063938,110
1507063948,110
1507063958,110
1507063968,110
1507063978,110
1507063988,118
1507063998,118
1507064008,118
1507064018,118
1507064028,118
1507064038,118
1507064048,126
1507064058,126
1507064068,126
1507064078,126
1507064088,126
1507064098,126
1507064108,134
1507064118,134
1507064128,134
1507064138,134
1507064148,134
1507064158,134
1507064168,142
1507064178,142
1507064188,142
1507064198,142
1507064208,142
1507064218,142
1507064228,150
1507064238,150
1507064248,150
1507064258,150
1507064268,150
1507064278,150
1507064288,158
1507064298,158
1507064308,158
1507064318,158
1507064328,158
1507064338,158
1507064348,166
1507064358,166
1507064368,166
1507064378,166
1507064388,166
1507064398,166
1507064408,174
1507064418,174
1507064428,174
1507064438,174
1507064448,174
1507064458,174
1507064468,182
1507064478,182
1507064488,182
1507064498,182
1507064508,182
1507064518,182
1507064528,190
1507064538,190
1507064548,190
1507064558,190
1507064568,190
1507064578,190
1507064588,198
1507064598,198
1507064608,198
1507064618,198
1507064628,198
1507064638,198
1507064648,206
1507064658,206
1507064668,206
1507064678,206
1507064688,206
1507064698,206
1507064708,214
1507064718,214
1507064728,214
1507064738,214
1507064748,214
1507064758,214
1507064768,222
1507064778,222
1507064788,222
1507064798,222
1507064808,222
1507064818,222
1507064828,230
1507064838,230
1507064848,230
1507064858,230
1507064868,230
1507064878,230
1507064888,238
1507064898,238
1507064908,238
1507064918,238
1507064928,238
1507064938,238
1507064948,246
1507064958,246
1507064968,246
1507064978,246
1507064988,246
1507064998,246
1507065008,254
1507065018,254
1507065028,254
1507065038,254
1507065048,254
1507065058,254
1507065068,262
1507065078,262
1507065088,262
1507065098,262
1507065108,262
1507065118,262
1507065128,270
1507065138,270
1507065148,270
1507065158,270
1507065168,270
1507065178,270
1507065188,278
1507065198,278
1507065208,278
1507065218,278
1507065228,278
1507065238,278
1507065248,286
1507065258,286
1507065268,286
1507065278,286
1507065288,286
1507065298,286
1507065308,294
1507065318,294
1507065328,294
1507065338,294
1507065348,294
1507065358,294
1507065368,302
1507065378,302
1507065388,302
1507065398,302
1507065408,302
1507065418,302
1507065428,310
1507065438,310
1507065448,310
1507065458,310
1507065468,310
1507065478,310
1507065488,318
1507065498,318
1507065508,318
1507065518,318
1507065528,318
1507065538,318
1507065548,326
1507065558,326
1507065568,326
1507065578,326
1507065588,326
1507065598,326
1507065608,334
1507065618,334
1507065628,334
1507065638,334
1507065648,334
1507065658,334
1507065668,342
1507065678,342
1507065688,342
1507065698,342
1507065708,342
1507065718,342
1507065728,350
1507065738,350
1507065748,350
1507065758,350
1507065768,350
1507065778,350
1507065788,358
1507065798,358
1507065808,358
1507065818,358
1507065828,358
1507065838,358
1507065848,366
1507065858,366
1507065868,366
1507065878,366
1507065888,366
1507065898,366
1507065908,374
1507065918,374
1507065928,374
1507065938,374
1507065948,374
1507065958,374
1507065968,382
1507065978,382
1507065988,382
1507065998,382
1507066008,382
1507066018,382
1507066028,390
1507066038,390
1507066048,390
