t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1507062838,1,11.660008,11.660008,11.660008,0.000000,11.660008,11.660008,11.660008,11.660008,11.660008,11.660008,0.096347,0.184009,0.196694,0.198892,calls/second,milliseconds
1507062848,587,92.604080,0.481672,0.002435,4.006885,0.125751,0.240913,0.751233,4.817262,7.999928,92.604080,28.875577,9.339882,2.119414,0.845104,calls/second,milliseconds
1507062858,587,92.604080,0.481672,0.002435,4.006885,0.125751,0.240913,0.751233,4.817262,7.999928,92.604080,19.356844,7.906040,2.049932,0.835766,calls/second,milliseconds
1507062868,587,92.604080,0.481672,0.002435,4.006885,0.125751,0.240913,0.751233,4.817262,7.999928,92.604080,14.557070,6.692318,1.982727,0.826531,calls/second,milliseconds
1507062878,587,92.604080,0.481672,0.002435,4.006885,0.125751,0.240913,0.751233,4.817262,7.999928,92.604080,11.664132,5.664925,1.917725,0.817398,calls/second,milliseconds
1507062888,587,92.604080,0.481672,0.002435,4.006885,0.125751,0.240913,0.751233,4.817262,7.999928,92.604080,9.730860,4.795255,1.854855,0.808366,calls/second,milliseconds
1507062898,587,92.604080,0.481672,0.002435,4.006885,0.125751,0.240913,0.751233,4.817262,7.999928,92.604080,8.347270,4.059096,1.794045,0.799434,calls/second,milliseconds
1507062908,932,92.604080,0.365003,0.001237,2.885950,0.013651,0.255355,0.465328,1.936007,5.179787,30.024277,11.603272,8.703563,2.865045,1.171674,calls/second,milliseconds
1507062918,1076,92.604080,0.322934,0.001237,2.599153,0.095646,0.248827,0.375393,1.066925,5.179787,30.024277,11.912993,9.486013,3.239272,1.317400,calls/second,milliseconds
1507062928,1076,92.604080,0.322934,0.001237,2.599153,0.095646,0.248827,0.375393,1.066925,5.179787,30.024277,10.725522,8.029736,3.133076,1.302843,calls/second,milliseconds
1507062938,1076,92.604080,0.322934,0.001237,2.599153,0.095646,0.248827,0.375393,1.066925,5.179787,30.024277,9.753267,6.797025,3.030361,1.288447,calls/second,milliseconds
1507062948,1076,92.604080,0.322934,0.001237,2.599153,0.095646,0.248827,0.375393,1.066925,5.179787,30.024277,8.942689,5.753557,2.931014,1.274210,calls/second,milliseconds
1507062958,1076,92.604080,0.322934,0.001237,2.599153,0.095646,0.248827,0.375393,1.066925,5.179787,30.024277,8.256314,4.870281,2.834924,1.260131,calls/second,milliseconds
1507062968,1324,92.604080,0.248539,0.001237,1.969712,0.008184,0.217334,0.327150,0.980789,4.688643,30.024277,9.435476,8.019358,3.558850,1.520667,calls/second,milliseconds
1507062978,1421,92.604080,0.239195,0.001237,1.834469,0.007724,0.225122,0.319431,0.816423,4.688643,12.746698,9.453079,8.279285,3.760262,1.611055,calls/second,milliseconds
1507062988,1565,92.604080,0.221547,0.001237,1.665742,0.075665,0.226984,0.303413,0.560230,4.110194,11.660008,9.761661,9.126869,4.105141,1.751925,calls/second,milliseconds
1507062998,1565,92.604080,0.221547,0.001237,1.665742,0.075665,0.226984,0.303413,0.560230,4.110194,11.660008,9.188491,7.725728,3.970558,1.732567,calls/second,milliseconds
1507063008,1565,92.604080,0.221547,0.001237,1.665742,0.075665,0.226984,0.303413,0.560230,4.110194,11.660008,8.678933,6.539687,3.840388,1.713423,calls/second,milliseconds
1507063018,1565,92.604080,0.221547,0.001237,1.665742,0.075665,0.226984,0.303413,0.560230,4.110194,11.660008,8.222939,5.535726,3.714485,1.694491,calls/second,milliseconds
1507063028,1813,30.024277,0.201394,0.001237,0.856641,0.006381,0.226071,0.288628,0.759183,4.389300,7.535510,9.050481,8.585202,4.409684,1.950239,calls/second,milliseconds
1507063038,1912,11.660008,0.190724,0.001237,0.647468,0.006956,0.230996,0.291200,0.556773,4.389300,7.535510,9.090897,8.774253,4.586509,2.036988,calls/second,milliseconds
1507063048,2054,11.660008,0.180021,0.000914,0.613403,0.075928,0.223196,0.274566,0.556773,4.389300,6.912126,9.322797,9.531137,4.901048,2.172051,calls/second,milliseconds
1507063058,2054,11.660008,0.180021,0.000914,0.613403,0.075928,0.223196,0.274566,0.556773,4.389300,6.912126,8.918000,8.067934,4.740373,2.148051,calls/second,milliseconds
1507063068,2054,11.660008,0.180021,0.000914,0.613403,0.075928,0.223196,0.274566,0.556773,4.389300,6.912126,8.546927,6.829358,4.584965,2.124316,calls/second,milliseconds
1507063078,2054,11.660008,0.180021,0.000914,0.613403,0.075928,0.223196,0.274566,0.556773,4.389300,6.912126,8.205410,5.780927,4.434652,2.100843,calls/second,milliseconds
1507063088,2302,11.660008,0.173564,0.000914,0.600401,0.006133,0.209702,0.273318,0.606534,3.909961,5.480097,8.842931,8.796596,5.106405,2.352120,calls/second,milliseconds
1507063098,2399,11.660008,0.174865,0.000914,0.593689,0.006133,0.220893,0.264986,0.601140,3.909961,5.480097,8.874566,8.984510,5.259105,2.433548,calls/second,milliseconds
1507063108,2543,22.734198,0.200256,0.000914,1.095962,0.073534,0.223196,0.263490,0.411912,3.909961,22.734198,9.071757,9.892602,5.562057,2.566141,calls/second,milliseconds
