Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,384,0.19317
100,1000,3,5000,120,384,0.69378
100,10000,3,5000,120,384,5.71348
100,100000,3,5000,120,384,57.09366
100,1000000,3,5000,120,384,599.24475
