Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.21390
100,1000,3,5000,120,48,0.60635
100,10000,3,5000,120,48,6.51210
100,100000,3,5000,120,48,67.64001
100,1000000,3,5000,120,48,743.85716
