,Nodes,Framework,Duration
319,2,Dask,15705.7528496
320,2,Dask,15718.8789845
321,2,Dask,15762.4871731
322,2,Dask,15816.6480064
323,2,Dask,15815.4199123
324,2,Dask,15832.5359821
325,2,Dask,15975.5468369
326,2,Dask,16048.6469269
327,2,Dask,16077.1460533
328,2,Dask,16091.0019875
329,2,Dask,16238.8551235
330,2,Dask,16259.5858574
331,2,Dask,16372.4520206
332,2,Dask,16470.263958
333,2,Dask,16482.7008247
334,2,Dask,18776.9010067
335,2,Dask,21983.1581116
336,2,Dask,14942.620039
337,2,Dask,14940.3910637
338,2,Dask,15009.3519688
339,2,Dask,15094.2909718
340,2,Dask,15150.9361267
341,2,Dask,15163.6791229
342,2,Dask,15212.5658989
343,2,Dask,15216.1831856
344,2,Dask,15233.6130142
345,2,Dask,15257.6730251
346,2,Dask,15256.8788528
347,2,Dask,15281.0821533
348,2,Dask,15282.407999
349,2,Dask,15283.7150097
350,2,Dask,15294.2390442
351,2,Dask,15326.7149925
352,2,Dask,15344.6791172
353,2,Dask,15382.625103
354,2,Dask,15468.2219028
355,2,Dask,15496.5898991
356,2,Dask,15495.6851006
357,2,Dask,15549.9629974
358,2,Dask,15574.5670795
359,2,Dask,15590.3360844
360,2,Dask,15599.2820263
361,2,Dask,15626.3411045
362,2,Dask,15707.7431679
363,2,Dask,15744.1029549
364,2,Dask,15781.6529274
365,2,Dask,15790.9729481
366,2,Dask,15787.717104
367,2,Dask,15797.244072
368,2,Dask,15817.152977
369,2,Dask,15850.1420021
370,2,Dask,15901.7081261
371,2,Dask,15899.9660015
372,2,Dask,15930.5269718
373,2,Dask,15930.0730228
374,2,Dask,15985.4729176
375,2,Dask,16061.9089603
376,2,Dask,16081.5281868
377,2,Dask,16117.3279285
378,2,Dask,16114.784956
379,2,Dask,16282.0780277
380,2,Dask,16525.4311562
381,2,Dask,16957.1070671
382,2,Dask,18028.3551216
383,2,Dask,18298.9680767
384,2,Dask,14570.8489418
385,2,Dask,14784.0220928
386,2,Dask,14974.7850895
387,2,Dask,15024.5931149
388,2,Dask,15043.6270237
389,2,Dask,15084.1419697
390,2,Dask,15106.5180302
391,2,Dask,15113.4741306
392,2,Dask,15125.535965
393,2,Dask,15134.955883
394,2,Dask,15132.062912
395,2,Dask,15161.839962
396,2,Dask,15169.768095
397,2,Dask,15173.2718945
398,2,Dask,15198.9469528
399,2,Dask,15273.33498
400,2,Dask,15325.1190186
401,2,Dask,15353.0399799
402,2,Dask,15358.9110374
403,2,Dask,15384.6390247
404,2,Dask,15405.834198
405,2,Dask,15438.8198853
406,2,Dask,15446.9771385
407,2,Dask,15484.9200249
408,2,Dask,15580.5771351
409,2,Dask,15576.7700672
410,2,Dask,15609.6031666
411,2,Dask,15630.8500767
412,2,Dask,15667.5858498
413,2,Dask,15681.3881397
414,2,Dask,15683.9001179
415,2,Dask,15737.0581627
416,2,Dask,15742.125988
417,2,Dask,15770.7931995
418,2,Dask,15815.2980804
419,2,Dask,15814.3060207
420,2,Dask,15910.3899002
421,2,Dask,15919.9519157
422,2,Dask,15943.6199665
423,2,Dask,16049.7770309
424,2,Dask,16145.9050179
425,2,Dask,16213.2368088
426,2,Dask,16274.2028236
427,2,Dask,16307.6000214
428,2,Dask,16916.3181782
429,2,Dask,19315.2599335
430,2,Dask,20524.4100094
431,2,Dask,22088.6130333
432,2,Dask,14195.3148842
433,2,Dask,14415.9200191
434,2,Dask,14497.8530407
435,2,Dask,14511.6519928
436,2,Dask,14593.8920975
437,2,Dask,14810.1458549
438,2,Dask,14824.1178989
439,2,Dask,14961.5440369
440,2,Dask,14966.1772251
441,2,Dask,14993.3328629
442,2,Dask,14998.8200665
443,2,Dask,15123.4412193
444,2,Dask,15221.5070724
445,2,Dask,15238.353014
446,2,Dask,15246.3200092
447,2,Dask,15264.0109062
448,2,Dask,15282.7301025
449,2,Dask,15295.924902
450,2,Dask,15347.5999832
451,2,Dask,15369.5311546
452,2,Dask,15383.4860325
453,2,Dask,15386.5849972
454,2,Dask,15392.5528526
455,2,Dask,15405.9789181
456,2,Dask,15439.7161007
457,2,Dask,15444.3640709
458,2,Dask,15522.9570866
459,2,Dask,15575.6161213
460,2,Dask,15644.1400051
461,2,Dask,15654.2210579
462,2,Dask,15675.1730442
463,2,Dask,15682.6560497
464,2,Dask,15881.1049461
465,2,Dask,15949.7380257
466,2,Dask,15982.3570251
467,2,Dask,16018.4650421
468,2,Dask,16107.5041294
469,2,Dask,16143.2440281
470,2,Dask,16248.5330105
471,2,Dask,16284.0189934
472,2,Dask,16358.9339256
473,2,Dask,16392.9829597
474,2,Dask,16689.4779205
475,2,Dask,17197.6420879
476,2,Dask,17885.0979805
477,2,Dask,18102.0009518
478,2,Dask,18363.0070686
479,2,Dask,19953.1841278
480,2,Dask,14922.3411083
481,2,Dask,14941.5280819
482,2,Dask,14960.4001045
483,2,Dask,14957.3030472
484,2,Dask,14978.028059
485,2,Dask,15023.8399506
486,2,Dask,15035.6118679
487,2,Dask,15047.8858948
488,2,Dask,15064.0001297
489,2,Dask,15080.8589458
490,2,Dask,15084.4640732
491,2,Dask,15082.6830864
492,2,Dask,15200.0510693
493,2,Dask,15214.7641182
494,2,Dask,15212.2490406
495,2,Dask,15214.3499851
496,2,Dask,15224.7228622
497,2,Dask,15258.9790821
498,2,Dask,15282.4590206
499,2,Dask,15299.4098663
500,2,Dask,15307.7390194
501,2,Dask,15348.6449718
502,2,Dask,15383.6088181
503,2,Dask,15431.2829971
504,2,Dask,15498.7130165
505,2,Dask,15550.4570007
506,2,Dask,15560.5330467
507,2,Dask,15590.4150009
508,2,Dask,15593.3861732
509,2,Dask,15653.8698673
510,2,Dask,15690.5870438
511,2,Dask,15723.6092091
512,2,Dask,15754.8749447
513,2,Dask,15770.8311081
514,2,Dask,15873.237133
515,2,Dask,15872.0200062
516,2,Dask,15940.4649734
517,2,Dask,16046.4720726
518,2,Dask,16055.0780296
519,2,Dask,16150.6011486
520,2,Dask,16221.3459015
521,2,Dask,16219.2468643
522,2,Dask,16244.5361614
523,2,Dask,16294.8651314
524,2,Dask,16309.1609478
525,2,Dask,16463.6199474
526,2,Dask,17311.7330074
527,2,Dask,21481.2560081
528,2,Dask,14973.1490612
529,2,Dask,15001.1332035
530,2,Dask,15050.2750874
531,2,Dask,15071.7821121
532,2,Dask,15084.6560001
533,2,Dask,15104.5150757
534,2,Dask,15114.2449379
535,2,Dask,15150.6860256
536,2,Dask,15158.1368446
537,2,Dask,15159.1069698
538,2,Dask,15181.3030243
539,2,Dask,15201.969862
540,2,Dask,15199.5801926
541,2,Dask,15193.7069893
542,2,Dask,15208.2798481
543,2,Dask,15208.4510326
544,2,Dask,15204.1110992
545,2,Dask,15240.1630878
546,2,Dask,15280.4260254
547,2,Dask,15300.3978729
548,2,Dask,15311.152935
549,2,Dask,15320.4710484
550,2,Dask,15349.8132229
551,2,Dask,15360.3589535
552,2,Dask,15362.459898
553,2,Dask,15362.9479408
554,2,Dask,15383.6610317
555,2,Dask,15391.5200233
556,2,Dask,15414.3168926
557,2,Dask,15469.0380096
558,2,Dask,15480.0081253
559,2,Dask,15496.2151051
560,2,Dask,15517.1129704
561,2,Dask,15522.5789547
562,2,Dask,15545.6299782
563,2,Dask,15550.9181023
564,2,Dask,15595.249176
565,2,Dask,15629.7228336
566,2,Dask,15642.4970627
567,2,Dask,15680.6130409
568,2,Dask,16092.2620296
569,2,Dask,16152.9619694
570,2,Dask,16362.1530533
571,2,Dask,16485.9080315
572,2,Dask,18199.2888451
573,2,Dask,19973.7567902
574,2,Dask,21356.4538956
575,2,Dask,21382.0199966
576,2,Dask,14285.8979702
577,2,Dask,14644.6359158
578,2,Dask,14641.3609982
579,2,Dask,14694.6599483
580,2,Dask,14689.8620129
581,2,Dask,14853.5919189
582,2,Dask,14894.5600986
583,2,Dask,14919.8739529
584,2,Dask,14934.0150356
585,2,Dask,14927.2279739
586,2,Dask,15062.2758865
587,2,Dask,15174.3681431
588,2,Dask,15180.7618141
589,2,Dask,15195.7290173
590,2,Dask,15215.5709267
591,2,Dask,15272.1111774
592,2,Dask,15308.2900047
593,2,Dask,15345.6380367
594,2,Dask,15365.7119274
595,2,Dask,15389.125824
596,2,Dask,15387.3980045
597,2,Dask,15452.3470402
598,2,Dask,15458.3399296
599,2,Dask,15506.0861111
600,2,Dask,15570.0180531
601,2,Dask,15604.4440269
602,2,Dask,15659.4099998
603,2,Dask,15691.2961006
604,2,Dask,15736.4909649
605,2,Dask,15813.9710426
606,2,Dask,15838.6311531
607,2,Dask,15841.809988
608,2,Dask,15915.4210091
609,2,Dask,15911.3390446
610,2,Dask,15922.8930473
611,2,Dask,16027.9271603
612,2,Dask,16111.0291481
613,2,Dask,16225.3661156
614,2,Dask,16291.7020321
615,2,Dask,16319.1461563
616,2,Dask,16325.1700401
617,2,Dask,16571.6159344
618,2,Dask,16642.3931122
619,2,Dask,16938.7180805
620,2,Dask,18823.3561516
621,2,Dask,19996.6778755
622,2,Dask,20485.0749969
623,2,Dask,20716.5141106
624,2,Dask,14726.4750004
625,2,Dask,15131.0091019
626,2,Dask,15235.3770733
627,2,Dask,15293.4279442
628,2,Dask,15340.0671482
629,2,Dask,15353.331089
630,2,Dask,15378.3838749
631,2,Dask,15458.0991268
632,2,Dask,15484.7800732
633,2,Dask,15494.977951
634,2,Dask,14848.6111164
635,2,Dask,14962.3808861
636,2,Dask,15608.3920002
637,2,Dask,15626.0349751
638,2,Dask,14984.0211868
639,2,Dask,15662.6398563
640,2,Dask,14991.4989471
641,2,Dask,14947.6048946
642,2,Dask,15034.0380669
643,2,Dask,15742.0098782
644,2,Dask,15038.5730267
645,2,Dask,14950.6659508
646,2,Dask,15140.5348778
647,2,Dask,14991.3167953
648,2,Dask,14993.1211472
649,2,Dask,15797.9640961
650,2,Dask,15084.0740204
651,2,Dask,15101.7160416
652,2,Dask,15182.6300621
653,2,Dask,15928.6921024
654,2,Dask,15080.5180073
655,2,Dask,15310.600996
656,2,Dask,15911.7050171
657,2,Dask,16032.2248936
658,2,Dask,16032.2849751
659,2,Dask,15362.3189926
660,2,Dask,16059.9701405
661,2,Dask,15406.0130119
662,2,Dask,16173.3129025
663,2,Dask,15279.0038586
664,2,Dask,15519.4079876
665,2,Dask,15397.3641396
666,2,Dask,16253.6079884
667,2,Dask,16481.9731712
668,2,Dask,16489.6039963
669,2,Dask,15969.2568779
670,2,Dask,16581.8150043
671,2,Dask,21199.2120743
672,2,Dask,14403.149128
673,2,Dask,14494.1999912
674,2,Dask,14675.8821011
675,2,Dask,14692.8050518
676,2,Dask,14778.8109779
677,2,Dask,14798.1638908
678,2,Dask,14852.2748947
679,2,Dask,14995.000124
680,2,Dask,15028.0451775
681,2,Dask,15149.4841576
682,2,Dask,15149.9769688
683,2,Dask,15151.496172
684,2,Dask,15153.7809372
685,2,Dask,15169.6100235
686,2,Dask,15208.6429596
687,2,Dask,15231.2510014
688,2,Dask,15244.6839809
689,2,Dask,15247.5578785
690,2,Dask,15285.6118679
691,2,Dask,15289.596796
692,2,Dask,15301.6309738
693,2,Dask,15322.0541477
694,2,Dask,15331.2048912
695,2,Dask,15360.4450226
696,2,Dask,15396.6801167
697,2,Dask,15451.1320591
698,2,Dask,15464.7250175
699,2,Dask,15501.4331341
700,2,Dask,15527.0900726
701,2,Dask,15610.9380722
702,2,Dask,15656.3909054
703,2,Dask,15657.1848392
704,2,Dask,15700.3951073
705,2,Dask,15857.9859734
706,2,Dask,15903.8200378
707,2,Dask,16018.0168152
708,2,Dask,16292.1600342
709,2,Dask,16315.8969879
710,2,Dask,16425.3780842
711,2,Dask,16484.7309589
712,2,Dask,16651.8352032
713,2,Dask,16686.2761974
714,2,Dask,16732.4988842
715,2,Dask,16903.2459259
716,2,Dask,16928.1010628
717,2,Dask,17838.2568359
718,2,Dask,20691.090107
719,2,Dask,21568.0890083
720,4,Dask,14358.8788509
721,4,Dask,14444.9050426
722,4,Dask,14462.4199867
723,4,Dask,14685.8370304
724,4,Dask,14733.602047
725,4,Dask,14774.3649483
726,4,Dask,14774.4071484
727,4,Dask,14824.9571323
728,4,Dask,14844.5940018
729,4,Dask,14859.9629402
730,4,Dask,14875.5221367
731,4,Dask,14853.8148403
732,4,Dask,14886.0971928
733,4,Dask,14922.5819111
734,4,Dask,14908.8039398
735,4,Dask,14958.9800835
736,4,Dask,14976.4389992
737,4,Dask,14968.4062004
738,4,Dask,14973.5279083
739,4,Dask,15001.0421276
740,4,Dask,15012.6879215
741,4,Dask,15006.4370632
742,4,Dask,15000.2939701
743,4,Dask,15021.3251114
744,4,Dask,15014.467001
745,4,Dask,15013.5889053
746,4,Dask,15038.6879444
747,4,Dask,15066.2989616
748,4,Dask,15064.0809536
749,4,Dask,15074.3188858
750,4,Dask,15071.8398094
751,4,Dask,15114.9451733
752,4,Dask,15111.6709709
753,4,Dask,15171.9369888
754,4,Dask,15223.2530117
755,4,Dask,15221.1771011
756,4,Dask,15207.8378201
757,4,Dask,15228.4379005
758,4,Dask,15260.3480816
759,4,Dask,15247.9081154
760,4,Dask,15260.5009079
761,4,Dask,15271.1091042
762,4,Dask,15282.3469639
763,4,Dask,15291.0649776
764,4,Dask,15311.494112
765,4,Dask,15305.5081367
766,4,Dask,15329.5710087
767,4,Dask,15312.5309944
768,4,Dask,15313.8649464
769,4,Dask,15325.2470493
770,4,Dask,15353.8501263
771,4,Dask,15340.968132
772,4,Dask,15341.2120342
773,4,Dask,15390.2280331
774,4,Dask,15389.578104
775,4,Dask,15403.8479328
776,4,Dask,15406.4359665
777,4,Dask,15435.3489876
778,4,Dask,15417.9019928
779,4,Dask,15450.5841732
780,4,Dask,15453.7639618
781,4,Dask,15462.6419544
782,4,Dask,15479.96521
783,4,Dask,15483.8471413
784,4,Dask,15517.9159641
785,4,Dask,15550.8029461
786,4,Dask,15557.5721264
787,4,Dask,15574.8279095
788,4,Dask,15597.1131325
789,4,Dask,15579.7989368
790,4,Dask,15629.9860477
791,4,Dask,15701.4579773
792,4,Dask,15669.1329479
793,4,Dask,15700.6042004
794,4,Dask,15733.61516
795,4,Dask,15717.9389
796,4,Dask,15737.1020317
797,4,Dask,15751.9788742
798,4,Dask,15769.6938515
799,4,Dask,15761.8470192
800,4,Dask,15792.6089764
801,4,Dask,15816.9691563
802,4,Dask,15918.32304
803,4,Dask,16092.0240879
804,4,Dask,16100.6522179
805,4,Dask,16139.2710209
806,4,Dask,16233.9959145
807,4,Dask,16229.7821045
808,4,Dask,16225.8980274
809,4,Dask,16778.6169052
810,4,Dask,17965.9740925
811,4,Dask,19131.896019
812,4,Dask,19212.9309177
813,4,Dask,19922.9140282
814,4,Dask,20604.3698788
815,4,Dask,21557.6100349
816,4,Dask,14176.0201454
817,4,Dask,14197.6218224
818,4,Dask,14237.9779816
819,4,Dask,14408.7460041
820,4,Dask,14423.3608246
821,4,Dask,14528.6109447
822,4,Dask,14572.4580288
823,4,Dask,14578.5009861
824,4,Dask,14705.9259415
825,4,Dask,14693.7749386
826,4,Dask,14704.3120861
827,4,Dask,14748.6200333
828,4,Dask,14763.4088993
829,4,Dask,14806.3540459
830,4,Dask,14827.3038864
831,4,Dask,14814.7630692
832,4,Dask,14878.1301975
833,4,Dask,14868.2219982
834,4,Dask,14863.7011051
835,4,Dask,14900.1078606
836,4,Dask,14908.1251621
837,4,Dask,14952.3720741
838,4,Dask,15003.3679008
839,4,Dask,15013.9448643
840,4,Dask,14995.527029
841,4,Dask,15043.1499481
842,4,Dask,15050.7609844
843,4,Dask,15063.4949207
844,4,Dask,15096.7459679
845,4,Dask,15085.739851
846,4,Dask,15122.0929623
847,4,Dask,15109.030962
848,4,Dask,15122.1249104
849,4,Dask,15182.0650101
850,4,Dask,15197.6430416
851,4,Dask,15192.5928593
852,4,Dask,15219.1679478
853,4,Dask,15208.3661556
854,4,Dask,15269.5481777
855,4,Dask,15305.7079315
856,4,Dask,15301.7158508
857,4,Dask,15307.3470592
858,4,Dask,15374.3128777
859,4,Dask,15386.6739273
860,4,Dask,15376.2018681
861,4,Dask,15395.2519894
862,4,Dask,15394.7360516
863,4,Dask,15404.3040276
864,4,Dask,15421.6759205
865,4,Dask,15449.1457939
866,4,Dask,15452.2719383
867,4,Dask,15464.5769596
868,4,Dask,15505.4969788
869,4,Dask,15505.0411224
870,4,Dask,15525.829792
871,4,Dask,15582.0538998
872,4,Dask,15587.7070427
873,4,Dask,15584.239006
874,4,Dask,15622.6019859
875,4,Dask,15631.2510967
876,4,Dask,15618.2870865
877,4,Dask,15659.4860554
878,4,Dask,15672.896862
879,4,Dask,15680.2620888
880,4,Dask,15673.1719971
881,4,Dask,15702.8110027
882,4,Dask,15744.145155
883,4,Dask,15762.3929977
884,4,Dask,15856.9200039
885,4,Dask,15905.9259892
886,4,Dask,15907.8719616
887,4,Dask,15964.5440578
888,4,Dask,15970.7551003
889,4,Dask,15966.5660858
890,4,Dask,15962.9268646
891,4,Dask,16034.3079567
892,4,Dask,16060.3711605
893,4,Dask,16089.0781879
894,4,Dask,16155.0500393
895,4,Dask,16162.443161
896,4,Dask,16262.472868
897,4,Dask,16353.648901
898,4,Dask,16428.8368225
899,4,Dask,16515.6960487
900,4,Dask,16524.766922
901,4,Dask,16797.8010178
902,4,Dask,17346.8039036
903,4,Dask,17431.3218594
904,4,Dask,17464.3621445
905,4,Dask,18112.776041
906,4,Dask,19089.3540382
907,4,Dask,19902.3108482
908,4,Dask,19951.1649609
909,4,Dask,20416.3348675
910,4,Dask,20540.0509834
911,4,Dask,21345.607996
912,4,Dask,14394.6490288
913,4,Dask,14461.067915
914,4,Dask,14785.9339714
915,4,Dask,14801.8410206
916,4,Dask,14873.4779358
917,4,Dask,14899.7709751
918,4,Dask,14925.4288673
919,4,Dask,14993.4499264
920,4,Dask,15085.7260227
921,4,Dask,15128.6540031
922,4,Dask,15155.9090614
923,4,Dask,15183.7179661
924,4,Dask,15194.7748661
925,4,Dask,15242.5251007
926,4,Dask,15232.1639061
927,4,Dask,15245.0699806
928,4,Dask,15255.3648949
929,4,Dask,15274.0941048
930,4,Dask,15251.6238689
931,4,Dask,15263.0929947
932,4,Dask,15278.0220509
933,4,Dask,15293.7850952
934,4,Dask,15319.6499348
935,4,Dask,15297.6760864
