,Duration,Framework,Nodes,Optimization
0,33965500.0,MPIC++,1,2
1,33964500.0,MPIC++,1,2
2,33979900.0,MPIC++,1,2
3,33989000.0,MPIC++,1,2
4,34012400.0,MPIC++,1,2
5,33961400.0,MPIC++,1,2
6,33964700.0,MPIC++,1,2
7,33944800.0,MPIC++,1,2
8,33974600.0,MPIC++,1,2
9,34041700.0,MPIC++,1,2
10,33987600.0,MPIC++,1,2
11,33986300.0,MPIC++,1,2
12,33922200.0,MPIC++,1,2
13,33893100.0,MPIC++,1,2
14,33924400.0,MPIC++,1,2
15,33923300.0,MPIC++,1,2
16,33912500.0,MPIC++,1,2
17,33907200.0,MPIC++,1,2
18,33887300.0,MPIC++,1,2
19,33887100.0,MPIC++,1,2
20,33896000.0,MPIC++,1,2
21,33896100.0,MPIC++,1,2
22,33913600.0,MPIC++,1,2
23,33911700.0,MPIC++,1,2
24,34111200.0,MPIC++,1,2
25,34425600.0,MPIC++,1,2
26,34026500.0,MPIC++,1,2
27,34086500.0,MPIC++,1,2
28,33943200.0,MPIC++,1,2
29,34005700.0,MPIC++,1,2
30,33986900.0,MPIC++,1,2
31,33942700.0,MPIC++,1,2
32,33942100.0,MPIC++,1,2
33,33954700.0,MPIC++,1,2
34,33943000.0,MPIC++,1,2
35,34514900.0,MPIC++,1,2
36,34329600.0,MPIC++,1,2
37,33841300.0,MPIC++,1,2
38,34052900.0,MPIC++,1,2
39,33807800.0,MPIC++,1,2
40,33762800.0,MPIC++,1,2
41,33938600.0,MPIC++,1,2
42,33803800.0,MPIC++,1,2
43,33836600.0,MPIC++,1,2
44,33807800.0,MPIC++,1,2
45,33772800.0,MPIC++,1,2
46,33806800.0,MPIC++,1,2
47,33793600.0,MPIC++,1,2
48,33986800.0,MPIC++,1,2
49,34030300.0,MPIC++,1,2
50,33990900.0,MPIC++,1,2
51,33972100.0,MPIC++,1,2
52,33957800.0,MPIC++,1,2
53,33992900.0,MPIC++,1,2
54,33992600.0,MPIC++,1,2
55,33969900.0,MPIC++,1,2
56,33978000.0,MPIC++,1,2
57,34044200.0,MPIC++,1,2
58,33970500.0,MPIC++,1,2
59,34012900.0,MPIC++,1,2
60,33899000.0,MPIC++,1,2
61,33859900.0,MPIC++,1,2
62,33857600.0,MPIC++,1,2
63,33875300.0,MPIC++,1,2
64,33882800.0,MPIC++,1,2
65,33852300.0,MPIC++,1,2
66,33850100.0,MPIC++,1,2
67,33865200.0,MPIC++,1,2
68,33838700.0,MPIC++,1,2
69,33850100.0,MPIC++,1,2
70,33858500.0,MPIC++,1,2
71,33877200.0,MPIC++,1,2
72,34001400.0,MPIC++,1,2
73,34000600.0,MPIC++,1,2
74,33934900.0,MPIC++,1,2
75,33933900.0,MPIC++,1,2
76,33926900.0,MPIC++,1,2
77,33935700.0,MPIC++,1,2
78,33956500.0,MPIC++,1,2
79,33913500.0,MPIC++,1,2
80,33926200.0,MPIC++,1,2
81,33919900.0,MPIC++,1,2
82,33930500.0,MPIC++,1,2
83,33996800.0,MPIC++,1,2
84,33805300.0,MPIC++,1,2
85,33789500.0,MPIC++,1,2
86,33805200.0,MPIC++,1,2
87,33762900.0,MPIC++,1,2
88,33787000.0,MPIC++,1,2
89,33784000.0,MPIC++,1,2
90,33782500.0,MPIC++,1,2
91,33761500.0,MPIC++,1,2
92,33773200.0,MPIC++,1,2
93,33766900.0,MPIC++,1,2
94,33763900.0,MPIC++,1,2
95,33778700.0,MPIC++,1,2
96,33942500.0,MPIC++,1,2
97,33935800.0,MPIC++,1,2
98,33929100.0,MPIC++,1,2
99,33945600.0,MPIC++,1,2
100,33989400.0,MPIC++,1,2
101,33959600.0,MPIC++,1,2
102,33919600.0,MPIC++,1,2
103,33918300.0,MPIC++,1,2
104,33924400.0,MPIC++,1,2
105,33931600.0,MPIC++,1,2
106,34108200.0,MPIC++,1,2
107,33945700.0,MPIC++,1,2
108,33838500.0,MPIC++,1,2
109,33857600.0,MPIC++,1,2
110,33857600.0,MPIC++,1,2
111,33821300.0,MPIC++,1,2
112,33815100.0,MPIC++,1,2
113,33830800.0,MPIC++,1,2
114,33814600.0,MPIC++,1,2
115,33821000.0,MPIC++,1,2
116,33829000.0,MPIC++,1,2
117,33811400.0,MPIC++,1,2
118,33826100.0,MPIC++,1,2
119,33830100.0,MPIC++,1,2
120,35203000.0,MPIC++,1,2
121,33906100.0,MPIC++,1,2
122,35898000.0,MPIC++,1,2
123,41470400.0,MPIC++,1,2
124,36268500.0,MPIC++,1,2
125,37214500.0,MPIC++,1,2
126,33905300.0,MPIC++,1,2
127,33913500.0,MPIC++,1,2
128,33973800.0,MPIC++,1,2
129,33920800.0,MPIC++,1,2
130,33913800.0,MPIC++,1,2
131,34330100.0,MPIC++,1,2
132,33807200.0,MPIC++,1,2
133,41414200.0,MPIC++,1,2
134,37020100.0,MPIC++,1,2
135,34504500.0,MPIC++,1,2
136,33754900.0,MPIC++,1,2
137,33792300.0,MPIC++,1,2
138,33736300.0,MPIC++,1,2
139,33720300.0,MPIC++,1,2
140,33744500.0,MPIC++,1,2
141,33729800.0,MPIC++,1,2
142,33731700.0,MPIC++,1,2
143,33735800.0,MPIC++,1,2
144,34118200.0,MPIC++,1,2
145,34042200.0,MPIC++,1,2
146,34008000.0,MPIC++,1,2
147,33991300.0,MPIC++,1,2
148,34012000.0,MPIC++,1,2
149,34027900.0,MPIC++,1,2
150,33987700.0,MPIC++,1,2
151,33984600.0,MPIC++,1,2
152,34002200.0,MPIC++,1,2
153,34001600.0,MPIC++,1,2
154,33983600.0,MPIC++,1,2
155,34003800.0,MPIC++,1,2
156,33952800.0,MPIC++,1,2
157,33933300.0,MPIC++,1,2
158,33941100.0,MPIC++,1,2
159,33921300.0,MPIC++,1,2
160,33926800.0,MPIC++,1,2
161,33922300.0,MPIC++,1,2
162,33901500.0,MPIC++,1,2
163,33906000.0,MPIC++,1,2
164,33913300.0,MPIC++,1,2
165,33927200.0,MPIC++,1,2
166,33921300.0,MPIC++,1,2
167,33927200.0,MPIC++,1,2
168,33943800.0,MPIC++,1,2
169,33914000.0,MPIC++,1,2
170,33924800.0,MPIC++,1,2
171,33925200.0,MPIC++,1,2
172,33912300.0,MPIC++,1,2
173,33915300.0,MPIC++,1,2
174,33909300.0,MPIC++,1,2
175,33983000.0,MPIC++,1,2
176,33918500.0,MPIC++,1,2
177,33914100.0,MPIC++,1,2
178,33934800.0,MPIC++,1,2
179,33925700.0,MPIC++,1,2
180,33840300.0,MPIC++,1,2
181,33792000.0,MPIC++,1,2
182,33786700.0,MPIC++,1,2
183,33781900.0,MPIC++,1,2
184,33806100.0,MPIC++,1,2
185,33815200.0,MPIC++,1,2
186,33782100.0,MPIC++,1,2
187,33782000.0,MPIC++,1,2
188,33823700.0,MPIC++,1,2
189,33797700.0,MPIC++,1,2
190,33800500.0,MPIC++,1,2
191,33789000.0,MPIC++,1,2
192,33994500.0,MPIC++,1,2
193,33929300.0,MPIC++,1,2
194,33912200.0,MPIC++,1,2
195,33905700.0,MPIC++,1,2
