,Duration,Framework,Nodes,Optimization
0,4058820.0,MPIC++,1,0
1,4044570.0,MPIC++,1,0
2,4058680.0,MPIC++,1,0
3,4049760.0,MPIC++,1,0
4,4104340.0,MPIC++,1,0
5,4058460.0,MPIC++,1,0
6,4038570.0,MPIC++,1,0
7,4063500.0,MPIC++,1,0
8,4061840.0,MPIC++,1,0
9,4062510.0,MPIC++,1,0
10,4060150.0,MPIC++,1,0
11,4074940.0,MPIC++,1,0
12,4112300.0,MPIC++,1,0
13,4084560.0,MPIC++,1,0
14,4082720.0,MPIC++,1,0
15,4094370.0,MPIC++,1,0
16,4078180.0,MPIC++,1,0
17,4084800.0,MPIC++,1,0
18,4081000.0,MPIC++,1,0
19,4055710.0,MPIC++,1,0
20,4077360.0,MPIC++,1,0
21,4072570.0,MPIC++,1,0
22,4092080.0,MPIC++,1,0
23,4078520.0,MPIC++,1,0
24,4075820.0,MPIC++,1,0
25,4055510.0,MPIC++,1,0
26,4042250.0,MPIC++,1,0
27,4068590.0,MPIC++,1,0
28,4054890.0,MPIC++,1,0
29,4048370.0,MPIC++,1,0
30,4040840.0,MPIC++,1,0
31,4047540.0,MPIC++,1,0
32,4057220.0,MPIC++,1,0
33,4039850.0,MPIC++,1,0
34,4068800.0,MPIC++,1,0
35,4056980.0,MPIC++,1,0
36,4106440.0,MPIC++,1,0
37,4090360.0,MPIC++,1,0
38,4135720.0,MPIC++,1,0
39,4076800.0,MPIC++,1,0
40,4106050.0,MPIC++,1,0
41,4077000.0,MPIC++,1,0
42,4077420.0,MPIC++,1,0
43,4083220.0,MPIC++,1,0
44,4100870.0,MPIC++,1,0
45,4076320.0,MPIC++,1,0
46,4120550.0,MPIC++,1,0
47,4085610.0,MPIC++,1,0
48,4055200.0,MPIC++,1,0
49,4047820.0,MPIC++,1,0
50,4075280.0,MPIC++,1,0
51,4049420.0,MPIC++,1,0
52,4048600.0,MPIC++,1,0
53,4043490.0,MPIC++,1,0
54,4050920.0,MPIC++,1,0
55,4038320.0,MPIC++,1,0
56,4052670.0,MPIC++,1,0
57,4061060.0,MPIC++,1,0
58,4051100.0,MPIC++,1,0
59,4084750.0,MPIC++,1,0
60,4107000.0,MPIC++,1,0
61,4077380.0,MPIC++,1,0
62,4063860.0,MPIC++,1,0
63,4084540.0,MPIC++,1,0
64,4082810.0,MPIC++,1,0
65,4054430.0,MPIC++,1,0
66,4071660.0,MPIC++,1,0
67,4066770.0,MPIC++,1,0
68,4089100.0,MPIC++,1,0
69,4079900.0,MPIC++,1,0
70,4073750.0,MPIC++,1,0
71,4103820.0,MPIC++,1,0
72,4056920.0,MPIC++,1,0
73,4047770.0,MPIC++,1,0
74,4100760.0,MPIC++,1,0
75,4053610.0,MPIC++,1,0
76,4074150.0,MPIC++,1,0
77,4045300.0,MPIC++,1,0
78,4047450.0,MPIC++,1,0
79,4060810.0,MPIC++,1,0
80,4064080.0,MPIC++,1,0
81,4041330.0,MPIC++,1,0
82,4068720.0,MPIC++,1,0
83,4055000.0,MPIC++,1,0
84,4094710.0,MPIC++,1,0
85,4083360.0,MPIC++,1,0
86,4076370.0,MPIC++,1,0
87,4074670.0,MPIC++,1,0
88,4063880.0,MPIC++,1,0
89,4080530.0,MPIC++,1,0
90,4076440.0,MPIC++,1,0
91,4069810.0,MPIC++,1,0
92,4059020.0,MPIC++,1,0
93,4062050.0,MPIC++,1,0
94,4074780.0,MPIC++,1,0
95,4075210.0,MPIC++,1,0
96,4046720.0,MPIC++,1,0
97,4074780.0,MPIC++,1,0
98,4039340.0,MPIC++,1,0
99,4045810.0,MPIC++,1,0
100,4052170.0,MPIC++,1,0
101,4043730.0,MPIC++,1,0
102,4066310.0,MPIC++,1,0
103,4069300.0,MPIC++,1,0
104,4039840.0,MPIC++,1,0
105,4053510.0,MPIC++,1,0
106,4074700.0,MPIC++,1,0
107,4053080.0,MPIC++,1,0
108,4114480.0,MPIC++,1,0
109,4089640.0,MPIC++,1,0
110,4082270.0,MPIC++,1,0
111,4070200.0,MPIC++,1,0
112,4056630.0,MPIC++,1,0
113,4075070.0,MPIC++,1,0
114,4070460.0,MPIC++,1,0
115,4062530.0,MPIC++,1,0
116,4066500.0,MPIC++,1,0
117,4099580.0,MPIC++,1,0
118,4111650.0,MPIC++,1,0
119,4050980.0,MPIC++,1,0
120,4058100.0,MPIC++,1,0
