,Duration,Framework,Nodes,Optimization
0,13586500.0,MPIC++,1,0
1,13570800.0,MPIC++,1,0
2,13569700.0,MPIC++,1,0
3,13563000.0,MPIC++,1,0
4,13568400.0,MPIC++,1,0
5,13622400.0,MPIC++,1,0
6,13609900.0,MPIC++,1,0
7,13589800.0,MPIC++,1,0
8,13565900.0,MPIC++,1,0
9,13572300.0,MPIC++,1,0
10,13570200.0,MPIC++,1,0
11,13561600.0,MPIC++,1,0
12,13578400.0,MPIC++,1,0
13,13567100.0,MPIC++,1,0
14,13568200.0,MPIC++,1,0
15,13572800.0,MPIC++,1,0
16,13579100.0,MPIC++,1,0
17,13570100.0,MPIC++,1,0
18,13562300.0,MPIC++,1,0
19,13554100.0,MPIC++,1,0
20,13566100.0,MPIC++,1,0
21,13567500.0,MPIC++,1,0
22,13562900.0,MPIC++,1,0
23,13554300.0,MPIC++,1,0
24,13579600.0,MPIC++,1,0
25,13569800.0,MPIC++,1,0
26,13562900.0,MPIC++,1,0
27,13564600.0,MPIC++,1,0
28,13568100.0,MPIC++,1,0
29,13584700.0,MPIC++,1,0
30,13568100.0,MPIC++,1,0
31,13570300.0,MPIC++,1,0
32,13598500.0,MPIC++,1,0
33,13561600.0,MPIC++,1,0
34,13562500.0,MPIC++,1,0
35,13562200.0,MPIC++,1,0
36,13623100.0,MPIC++,1,0
37,13588000.0,MPIC++,1,0
38,13613300.0,MPIC++,1,0
39,13569500.0,MPIC++,1,0
40,13565800.0,MPIC++,1,0
41,13556000.0,MPIC++,1,0
42,13562200.0,MPIC++,1,0
43,13561400.0,MPIC++,1,0
44,13571500.0,MPIC++,1,0
45,13569600.0,MPIC++,1,0
46,13561200.0,MPIC++,1,0
47,13561400.0,MPIC++,1,0
48,13618200.0,MPIC++,1,0
49,13572900.0,MPIC++,1,0
50,13561800.0,MPIC++,1,0
51,13567400.0,MPIC++,1,0
52,13670500.0,MPIC++,1,0
53,13571100.0,MPIC++,1,0
54,13562400.0,MPIC++,1,0
55,13568700.0,MPIC++,1,0
56,13572700.0,MPIC++,1,0
57,13567100.0,MPIC++,1,0
58,13566700.0,MPIC++,1,0
59,13574200.0,MPIC++,1,0
60,13592600.0,MPIC++,1,0
61,13584900.0,MPIC++,1,0
62,13569500.0,MPIC++,1,0
63,13570400.0,MPIC++,1,0
64,13563900.0,MPIC++,1,0
65,13568300.0,MPIC++,1,0
66,13568300.0,MPIC++,1,0
67,13563800.0,MPIC++,1,0
68,13564000.0,MPIC++,1,0
69,13628300.0,MPIC++,1,0
70,13564600.0,MPIC++,1,0
71,13564200.0,MPIC++,1,0
72,13591800.0,MPIC++,1,0
73,13561200.0,MPIC++,1,0
74,13567000.0,MPIC++,1,0
75,13593900.0,MPIC++,1,0
76,13561300.0,MPIC++,1,0
77,13562200.0,MPIC++,1,0
78,13560800.0,MPIC++,1,0
79,13607600.0,MPIC++,1,0
80,13564600.0,MPIC++,1,0
81,13594800.0,MPIC++,1,0
82,13568000.0,MPIC++,1,0
83,13629900.0,MPIC++,1,0
84,13579800.0,MPIC++,1,0
85,13563500.0,MPIC++,1,0
86,13571000.0,MPIC++,1,0
87,13578000.0,MPIC++,1,0
88,13561200.0,MPIC++,1,0
89,13571600.0,MPIC++,1,0
90,13575800.0,MPIC++,1,0
91,13571800.0,MPIC++,1,0
92,13564600.0,MPIC++,1,0
93,13568100.0,MPIC++,1,0
94,13562200.0,MPIC++,1,0
95,13610800.0,MPIC++,1,0
96,13569000.0,MPIC++,1,0
97,13559500.0,MPIC++,1,0
98,13566500.0,MPIC++,1,0
99,13565500.0,MPIC++,1,0
100,13569900.0,MPIC++,1,0
101,13581100.0,MPIC++,1,0
102,13565500.0,MPIC++,1,0
103,13565600.0,MPIC++,1,0
104,13565900.0,MPIC++,1,0
105,13562800.0,MPIC++,1,0
106,13565200.0,MPIC++,1,0
107,13565300.0,MPIC++,1,0
108,13613000.0,MPIC++,1,0
109,13578600.0,MPIC++,1,0
110,13571700.0,MPIC++,1,0
111,13582800.0,MPIC++,1,0
112,13568100.0,MPIC++,1,0
113,13565900.0,MPIC++,1,0
114,13559400.0,MPIC++,1,0
115,13562500.0,MPIC++,1,0
116,13563800.0,MPIC++,1,0
117,13580400.0,MPIC++,1,0
118,13578800.0,MPIC++,1,0
119,13562400.0,MPIC++,1,0
120,13581500.0,MPIC++,1,0
121,13673000.0,MPIC++,1,0
122,13558900.0,MPIC++,1,0
123,13570100.0,MPIC++,1,0
124,13563300.0,MPIC++,1,0
125,13552300.0,MPIC++,1,0
126,13633500.0,MPIC++,1,0
127,13864200.0,MPIC++,1,0
128,13570900.0,MPIC++,1,0
129,13553600.0,MPIC++,1,0
130,13566100.0,MPIC++,1,0
131,13566100.0,MPIC++,1,0
132,13584900.0,MPIC++,1,0
133,13575700.0,MPIC++,1,0
134,13567100.0,MPIC++,1,0
135,13565000.0,MPIC++,1,0
136,13559000.0,MPIC++,1,0
137,13571300.0,MPIC++,1,0
138,13581700.0,MPIC++,1,0
139,13770200.0,MPIC++,1,0
140,13562600.0,MPIC++,1,0
141,13560300.0,MPIC++,1,0
142,13566300.0,MPIC++,1,0
143,13571200.0,MPIC++,1,0
144,13584700.0,MPIC++,1,0
145,13563900.0,MPIC++,1,0
146,13567900.0,MPIC++,1,0
147,13566700.0,MPIC++,1,0
148,13562700.0,MPIC++,1,0
149,13572000.0,MPIC++,1,0
150,13567800.0,MPIC++,1,0
151,13567400.0,MPIC++,1,0
152,13568100.0,MPIC++,1,0
153,13593400.0,MPIC++,1,0
154,13557300.0,MPIC++,1,0
155,13570500.0,MPIC++,1,0
156,13590700.0,MPIC++,1,0
157,13566900.0,MPIC++,1,0
158,13582900.0,MPIC++,1,0
159,13575300.0,MPIC++,1,0
160,13565600.0,MPIC++,1,0
161,13558800.0,MPIC++,1,0
162,13569100.0,MPIC++,1,0
163,13563100.0,MPIC++,1,0
164,13561900.0,MPIC++,1,0
165,13603700.0,MPIC++,1,0
166,13570200.0,MPIC++,1,0
167,13563900.0,MPIC++,1,0
168,13564700.0,MPIC++,1,0
169,13566500.0,MPIC++,1,0
170,13559400.0,MPIC++,1,0
171,13561500.0,MPIC++,1,0
172,13573700.0,MPIC++,1,0
173,13562600.0,MPIC++,1,0
174,13563500.0,MPIC++,1,0
175,13583700.0,MPIC++,1,0
176,13561800.0,MPIC++,1,0
177,13564200.0,MPIC++,1,0
178,13578900.0,MPIC++,1,0
179,13564300.0,MPIC++,1,0
180,13601700.0,MPIC++,1,0
181,13576700.0,MPIC++,1,0
182,13567200.0,MPIC++,1,0
183,13640800.0,MPIC++,1,0
184,13561600.0,MPIC++,1,0
185,13568000.0,MPIC++,1,0
186,13563900.0,MPIC++,1,0
187,13585000.0,MPIC++,1,0
188,13562300.0,MPIC++,1,0
189,13573400.0,MPIC++,1,0
190,13579400.0,MPIC++,1,0
191,13562300.0,MPIC++,1,0
192,13536500.0,MPIC++,1,0
193,13570800.0,MPIC++,1,0
194,13562400.0,MPIC++,1,0
195,13561500.0,MPIC++,1,0
196,13562200.0,MPIC++,1,0
197,13588700.0,MPIC++,1,0
198,13562000.0,MPIC++,1,0
199,13563800.0,MPIC++,1,0
200,13590600.0,MPIC++,1,0
201,13560000.0,MPIC++,1,0
202,13558800.0,MPIC++,1,0
203,13605300.0,MPIC++,1,0
204,13631700.0,MPIC++,1,0
205,13619100.0,MPIC++,1,0
206,13871600.0,MPIC++,1,0
207,13573300.0,MPIC++,1,0
208,13671500.0,MPIC++,1,0
209,13558900.0,MPIC++,1,0
210,13574000.0,MPIC++,1,0
211,13559600.0,MPIC++,1,0
212,13562600.0,MPIC++,1,0
213,13556100.0,MPIC++,1,0
214,13563300.0,MPIC++,1,0
215,13563500.0,MPIC++,1,0
216,13570900.0,MPIC++,1,0
217,13578100.0,MPIC++,1,0
218,13562300.0,MPIC++,1,0
219,13560900.0,MPIC++,1,0
220,13564900.0,MPIC++,1,0
221,13565300.0,MPIC++,1,0
222,13571800.0,MPIC++,1,0
223,13467800.0,MPIC++,1,0
224,13843200.0,MPIC++,1,0
225,13581300.0,MPIC++,1,0
226,13615500.0,MPIC++,1,0
227,13578300.0,MPIC++,1,0
228,13569500.0,MPIC++,1,0
229,13605600.0,MPIC++,1,0
230,13570400.0,MPIC++,1,0
231,13578900.0,MPIC++,1,0
232,13607000.0,MPIC++,1,0
233,13564700.0,MPIC++,1,0
234,13561900.0,MPIC++,1,0
235,13565900.0,MPIC++,1,0
236,13569800.0,MPIC++,1,0
237,13608300.0,MPIC++,1,0
238,13582900.0,MPIC++,1,0
239,13559100.0,MPIC++,1,0
240,8348520.0,MPIC++,1,1
241,8332090.0,MPIC++,1,1
242,8334370.0,MPIC++,1,1
243,8332890.0,MPIC++,1,1
244,8332860.0,MPIC++,1,1
245,8335790.0,MPIC++,1,1
246,8334290.0,MPIC++,1,1
247,8337710.0,MPIC++,1,1
248,8332230.0,MPIC++,1,1
249,8333260.0,MPIC++,1,1
250,8345080.0,MPIC++,1,1
251,8343980.0,MPIC++,1,1
252,8336780.0,MPIC++,1,1
253,8340000.0,MPIC++,1,1
254,8334490.0,MPIC++,1,1
255,8335670.0,MPIC++,1,1
256,8333840.0,MPIC++,1,1
257,8335130.0,MPIC++,1,1
258,8333560.0,MPIC++,1,1
259,8339140.0,MPIC++,1,1
260,8336850.0,MPIC++,1,1
261,8334820.0,MPIC++,1,1
262,8334930.0,MPIC++,1,1
263,8331780.0,MPIC++,1,1
264,8350600.0,MPIC++,1,1
265,8350380.0,MPIC++,1,1
266,8348820.0,MPIC++,1,1
267,8346060.0,MPIC++,1,1
268,8354620.0,MPIC++,1,1
269,8348480.0,MPIC++,1,1
270,8348940.0,MPIC++,1,1
271,8350410.0,MPIC++,1,1
272,8342530.0,MPIC++,1,1
273,8344020.0,MPIC++,1,1
274,8345040.0,MPIC++,1,1
275,8346430.0,MPIC++,1,1
276,8363010.0,MPIC++,1,1
277,8334550.0,MPIC++,1,1
278,8334820.0,MPIC++,1,1
279,8338070.0,MPIC++,1,1
280,8335930.0,MPIC++,1,1
281,8330480.0,MPIC++,1,1
282,8336830.0,MPIC++,1,1
283,8335820.0,MPIC++,1,1
284,8336850.0,MPIC++,1,1
285,8352510.0,MPIC++,1,1
286,8335040.0,MPIC++,1,1
287,8335350.0,MPIC++,1,1
288,8362070.0,MPIC++,1,1
289,8347400.0,MPIC++,1,1
290,8343230.0,MPIC++,1,1
291,8344920.0,MPIC++,1,1
292,8343600.0,MPIC++,1,1
293,8348130.0,MPIC++,1,1
294,8344630.0,MPIC++,1,1
295,8342730.0,MPIC++,1,1
296,8346620.0,MPIC++,1,1
297,8344260.0,MPIC++,1,1
298,8346170.0,MPIC++,1,1
299,8347380.0,MPIC++,1,1
300,8345280.0,MPIC++,1,1
301,8335610.0,MPIC++,1,1
302,8347860.0,MPIC++,1,1
303,8356440.0,MPIC++,1,1
304,8338410.0,MPIC++,1,1
305,8335600.0,MPIC++,1,1
306,8331470.0,MPIC++,1,1
307,8332850.0,MPIC++,1,1
308,8330890.0,MPIC++,1,1
309,8331900.0,MPIC++,1,1
310,8342510.0,MPIC++,1,1
311,8337940.0,MPIC++,1,1
312,8334800.0,MPIC++,1,1
313,8348590.0,MPIC++,1,1
314,8333010.0,MPIC++,1,1
315,8332750.0,MPIC++,1,1
316,8335060.0,MPIC++,1,1
317,8338090.0,MPIC++,1,1
318,8330480.0,MPIC++,1,1
319,8331440.0,MPIC++,1,1
320,8328780.0,MPIC++,1,1
321,8336810.0,MPIC++,1,1
322,8334380.0,MPIC++,1,1
323,8332820.0,MPIC++,1,1
324,8337470.0,MPIC++,1,1
325,8342960.0,MPIC++,1,1
326,8344740.0,MPIC++,1,1
