,Nodes,Framework,Duration
0,1,Dask,3533.70022774
1,1,Dask,3547.04117775
2,1,Dask,3573.38905334
3,1,Dask,3578.48000526
4,1,Dask,3588.11402321
5,1,Dask,3646.83008194
6,1,Dask,3663.57803345
7,1,Dask,3721.20499611
8,1,Dask,3731.0090065
9,1,Dask,3762.69698143
10,1,Dask,3813.45009804
11,1,Dask,3829.32901382
12,1,Dask,3843.92809868
13,1,Dask,3903.91802788
14,1,Dask,4053.07102203
15,1,Dask,4086.50493622
16,1,Dask,4132.27200508
17,1,Dask,4127.58779526
18,1,Dask,4136.83199883
19,1,Dask,4141.42489433
20,1,Dask,4155.77101707
21,1,Dask,4181.43606186
22,1,Dask,4189.12506104
23,1,Dask,4222.04685211
24,1,Dask,3546.11897469
25,1,Dask,3687.97302246
26,1,Dask,3696.16103172
27,1,Dask,3693.14098358
28,1,Dask,3703.10902596
29,1,Dask,3712.4569416
30,1,Dask,3745.68605423
31,1,Dask,3780.46607971
32,1,Dask,3795.79806328
33,1,Dask,3795.40109634
34,1,Dask,3806.19001389
35,1,Dask,3836.44199371
36,1,Dask,3847.22900391
37,1,Dask,3855.30686378
38,1,Dask,3859.64202881
39,1,Dask,3877.12192535
40,1,Dask,3886.56806946
41,1,Dask,3890.39897919
42,1,Dask,3922.9888916
43,1,Dask,3931.7650795
44,1,Dask,3964.45393562
45,1,Dask,3974.0819931
46,1,Dask,4022.96996117
47,1,Dask,4165.23098946
48,1,Dask,3652.86588669
49,1,Dask,3672.15490341
50,1,Dask,3697.76988029
51,1,Dask,3706.87603951
52,1,Dask,3709.24115181
53,1,Dask,3717.16618538
54,1,Dask,3738.44194412
55,1,Dask,3735.46004295
56,1,Dask,3747.49112129
57,1,Dask,3767.28701591
58,1,Dask,3782.32717514
59,1,Dask,3800.91905594
60,1,Dask,3839.49589729
61,1,Dask,3852.85902023
62,1,Dask,3855.0491333
63,1,Dask,3876.89399719
64,1,Dask,3888.15999031
65,1,Dask,3950.99902153
66,1,Dask,3957.53884315
67,1,Dask,3987.59698868
68,1,Dask,4027.92596817
69,1,Dask,4025.0980854
70,1,Dask,4073.85396957
71,1,Dask,4151.06606483
72,1,Dask,3570.21808624
73,1,Dask,3586.80200577
74,1,Dask,3578.02391052
75,1,Dask,3613.11507225
76,1,Dask,3621.63901329
77,1,Dask,3650.55608749
78,1,Dask,3675.24194717
79,1,Dask,3704.99515533
80,1,Dask,3769.40989494
81,1,Dask,3768.6021328
82,1,Dask,3778.51104736
83,1,Dask,3798.63095284
84,1,Dask,3855.06820679
85,1,Dask,3864.82381821
