time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1483662217        0                 2592              0                 121796771         121965360         0                 112777            525036255244      652237283126      0                 24793824         
1483662218        0                 2592              0                 121796839         121965425         0                 112777            525036282484      652237309454      0                 24793824         
1483662219        0                 2592              0                 121796902         121965486         0                 112777            525036308316      652237334038      0                 24793824         
1483662220        0                 2592              0                 121796963         121965545         0                 112777            525036333228      652237357894      0                 24793824         
1483662221        0                 2592              0                 121797032         121965612         0                 112777            525036362422      652237383222      0                 24793824         
1483662222        0                 2592              0                 121797089         121965667         0                 112777            525036386566      652237405766      0                 24793824         
1483662223        0                 2592              0                 121797154         121965730         0                 112777            525036413619      652237430358      0                 24793824         
1483662225        0                 2592              0                 121797229         121965803         0                 112777            525036445338      652237457078      0                 24793824         
1483662226        0                 2592              0                 121797290         121965862         0                 112777            525036470250      652237480934      0                 24793824         
1483662227        0                 2592              0                 121797348         121965918         0                 112777            525036494586      652237503838      0                 24793824         
1483662228        0                 2592              0                 121797406         121965974         0                 112777            525036518922      652237526742      0                 24793824         
1483662229        0                 2592              0                 121797507         121966071         0                 112777            525036562978      652237563606      0                 24793824         
1483662230        0                 2592              0                 121797729         121966293         0                 112777            525036639880      652239753158      0                 24793824         
1483662231        0                 2592              0                 121797801         121966363         0                 112777            525036670704      652239781902      0                 24793824         
1483662232        0                 2592              0                 121797878         121966438         0                 112777            525036703008      652239812326      0                 24793824         
1483662234        0                 2592              0                 121798370         121966928         0                 112777            525036859207      652257956189      0                 24793824         
1483662235        0                 2592              0                 121798615         121967166         0                 112777            525036953993      652285586661      0                 24793824         
1483662236        0                 2592              0                 121798742         121967293         0                 112777            525036997697      652314987093      0                 24793824         
1483662237        0                 2592              0                 121798913         121967450         0                 112777            525037055209      652352782293      0                 24793824         
1483662238        0                 2592              0                 121799086         121967621         0                 112777            525037110625      652405260197      0                 24793824         
1483662239        0                 2592              0                 121799299         121967837         0                 112777            525037208001      652464040125      0                 24793824         
1483662240        0                 2592              0                 121799483         121968019         0                 112777            525037266049      652521763269      0                 24793824         
1483662241        0                 2592              0                 121799663         121968197         0                 112777            525037323121      652577388397      0                 24793824         
1483662242        0                 2592              0                 121799847         121968379         0                 112777            525037381169      652635111477      0                 24793824         
1483662246        0                 2592              0                 121800251         121968788         0                 112777            525037516494      652797737965      0                 24793824         
1483662247        0                 2592              0                 121800424         121968967         0                 112777            525037600557      652840781989      0                 24793824         
1483662249        0                 2592              0                 121800619         121969160         0                 112777            525037673777      652894313301      0                 24793824         
1483662250        0                 2592              0                 121800816         121969351         0                 112777            525037735729      652956232429      0                 24793824         
1483662251        0                 2592              0                 121800979         121969518         0                 112777            525037787137      653005564061      0                 24793824         
1483662252        0                 2592              0                 121801160         121969697         0                 112777            525037847756      653054898629      0                 24793824         
1483662253        0                 2592              0                 121801312         121969841         0                 112777            525037899164      653091642629      0                 24793824         
1483662254        0                 2592              0                 121801516         121970049         0                 112777            525037992687      653146225901      0                 24793824         
1483662255        0                 2592              0                 121801695         121970223         0                 112777            525038050247      653199753077      0                 24793824         
1483662256        0                 2592              0                 121801859         121970385         0                 112777            525038103119      653245937861      0                 24793824         
1483662258        0                 2592              0                 121802029         121970554         0                 112777            525038158967      653293172901      0                 24793824         
1483662259        0                 2592              0                 121802217         121970752         0                 112777            525038241871      653344609261      0                 24793824         
1483662260        0                 2592              0                 121802395         121970920         0                 112777            525038300511      653396037829      0                 24793824         
1483662261        0                 2592              0                 121802577         121971099         0                 112777            525038358367      653452711637      0                 24793824         
1483662262        0                 2592              0                 121803775         121972298         0                 112777            525038644935      653504339373      0                 24793824         
1483662263        0                 2592              0                 121803930         121972457         0                 112777            525038694391      653549475101      0                 24793824         
1483662264        0                 2592              0                 121804131         121972657         0                 112777            525038788789      653599862965      0                 24793824         
1483662265        0                 2592              0                 121804289         121972810         0                 112777            525038841277      653642900085      0                 24793824         
1483662267        0                 2592              0                 121804441         121972964         0                 112777            525038890541      653685937501      0                 24793824         
1483662268        0                 2592              0                 121804605         121973129         0                 112777            525038944437      653731074589      0                 24793824         
1483662269        0                 2592              0                 121804795         121973317         0                 112777            525039030653      653776217749      0                 24793824         
1483662270        0                 2592              0                 121804939         121973463         0                 112777            525039077861      653814010941      0                 24793824         
1483662271        0                 2592              0                 121805103         121973617         0                 112777            525039133085      653858096677      0                 24793824         
1483662272        0                 2592              0                 121805262         121973777         0                 112777            525039186061      653899038661      0                 24793824         
1483662273        0                 2592              0                 121805425         121973941         0                 112777            525039244987      653944175597      0                 24793824         
1483662274        0                 2592              0                 121805580         121974095         0                 112777            525039315541      653977776301      0                 24793824         
1483662276        0                 2592              0                 121805742         121974253         0                 112777            525039369021      654020815101      0                 24793824         
1483662277        0                 2592              0                 121805904         121974417         0                 112777            525039421325      654065952133      0                 24793824         
1483662278        0                 2592              0                 121806079         121974593         0                 112777            525039502485      654107946141      0                 24793824         
1483662279        0                 2592              0                 121806254         121974765         0                 112777            525039559349      654158327957      0                 24793824         
1483662280        0                 2592              0                 121806414         121974927         0                 112777            525039610461      654204512957      0                 24793824         
1483662281        0                 2592              0                 121806579         121975085         0                 112777            525039665197      654250696645      0                 24793824         
1483662282        0                 2592              0                 121806759         121975270         0                 112777            525039779831      654297935021      0                 24793824         
1483662283        0                 2592              0                 121806935         121975453         0                 112777            525039853502      654346221685      0                 24793824         
1483662285        0                 2592              0                 121807102         121975615         0                 112777            525039908134      654393455069      0                 24793824         
1483662286        0                 2592              0                 121807263         121975775         0                 112777            525039960430      654440687733      0                 24793824         
1483662287        0                 2592              0                 121808433         121976938         0                 112777            525040245266      654478676277      0                 24793824         
1483662288        0                 2592              0                 121808620         121977132         0                 112777            525040334504      654528013853      0                 24793824         
1483662289        0                 2592              0                 121808778         121977291         0                 112777            525040386296      654572101517      0                 24793824         
1483662290        0                 2592              0                 121808933         121977435         0                 112777            525040439464      654609894117      0                 24793824         
1483662291        0                 2592              0                 121809095         121977597         0                 112777            525040491760      654658175757      0                 24793824         
1483662292        0                 2592              0                 121809264         121977768         0                 112777            525040546632      654706459773      0                 24793824         
1483662294        0                 2592              0                 121809464         121977972         0                 112777            525040633154      654763139445      0                 24793824         
1483662295        0                 2592              0                 121809632         121978134         0                 112777            525040688170      654809324445      0                 24793824         
1483662296        0                 2592              0                 121809790         121978286         0                 112777            525040740850      654851312885      0                 24793824         
1483662297        0                 2592              0                 121809981         121978484         0                 112777            525040800170      654912185413      0                 24793824         
1483662298        0                 2592              0                 121810156         121978662         0                 112777            525040887665      654949986293      0                 24793824         
1483662299        0                 2592              0                 121810341         121978842         0                 112777            525040947457      655004564013      0                 24793824         
1483662300        0                 2592              0                 121810527         121979025         0                 112777            525041012800      655060190237      0                 24793824         
1483662301        0                 2592              0                 121810692         121979189         0                 112777            525041065968      655108472533      0                 24793824         
1483662303        0                 2592              0                 121810852         121979351         0                 112777            525041118696      655152560285      0                 24793824         
1483662304        0                 2592              0                 121811009         121979506         0                 112777            525041170208      655196646381      0                 24793824         
1483662305        0                 2592              0                 121811203         121979702         0                 112777            525041255764      655249130149      0                 24793824         
1483662306        0                 2592              0                 121811364         121979860         0                 112777            525041314955      655291119981      0                 24793824         
1483662307        0                 2592              0                 121811553         121980044         0                 112777            525041375931      655342552325      0                 24793824         
1483662308        0                 2592              0                 121811722         121980212         0                 112777            525041430595      655392932645      0                 24793824         
1483662309        0                 2592              0                 121811898         121980386         0                 112777            525041491866      655441216389      0                 24793824         
1483662310        0                 2592              0                 121812057         121980546         0                 112777            525041562751      655476915541      0                 24793824         
1483662312        0                 2592              0                 121812227         121980717         0                 112777            525041616599      655528345125      0                 24793824         
1483662313        0                 2592              0                 121813404         121981894         0                 112777            525041897599      655572628093      0                 24793824         
1483662314        0                 2592              0                 121813578         121982060         0                 112777            525041954479      655621959149      0                 24793824         
1483662315        0                 2592              0                 121813812         121982295         0                 112777            525042055708      655690179573      0                 24793824         
1483662316        0                 2592              0                 121813984         121982467         0                 112777            525042110636      655742657669      0                 24793824         
1483662317        0                 2592              0                 121814161         121982654         0                 112777            525042209205      655793042133      0                 24793824         
1483662318        0                 2592              0                 121814315         121982802         0                 112777            525042261485      655830836021      0                 24793824         
1483662319        0                 2592              0                 121814463         121982951         0                 112777            525042336113      655859193045      0                 24793824         
1483662321        0                 2592              0                 121814644         121983131         0                 112777            525042393185      655915867149      0                 24793824         
1483662322        0                 2592              0                 121814842         121983332         0                 112777            525042460734      655977788773      0                 24793824         
1483662323        0                 2592              0                 121815006         121983490         0                 112777            525042514982      656023972461      0                 24793824         
1483662324        0                 2592              0                 121815191         121983677         0                 112777            525042598287      656071211709      0                 24793824         
1483662325        0                 2592              0                 121815355         121983837         0                 112777            525042652047      656118444373      0                 24793824         
1483662326        0                 2592              0                 121815524         121984006         0                 112777            525042705895      656168824981      0                 24793824         
1483662327        0                 2592              0                 121815687         121984170         0                 112777            525042759495      656212913453      0                 24793824         
1483662328        0                 2592              0                 121815877         121984358         0                 112777            525042838716      656262250741      0                 24793824         
1483662330        0                 2592              0                 121816072         121984547         0                 112777            525042907371      656318926981      0                 24793824         
1483662331        0                 2592              0                 121816250         121984731         0                 112777            525042962003      656377699037      0                 24793824         
1483662332        0                 2592              0                 121816417         121984892         0                 112777            525043018587      656418641381      0                 24793824         
