#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1481763134        0.465073          0.465061          0.012779          0.012779          0.000000          27.566500         0.012779         
1481763135        0.643822          0.642838          0.022125          0.021347          0.000000          27.547100         0.021347         
1481763137        0.643822          0.518650          0.022125          0.008495          0.000000          27.502500         0.021347         
1481763138        1.229420          1.162900          0.045597          0.042259          0.000000          27.473600         0.042259         
1481763139        1.309760          1.243240          0.121788          0.118450          0.000000          27.192400         0.118450         
1481763140        1.309760          1.243240          0.121792          0.118454          0.000000          26.704100         0.118454         
1481763141        1.309760          1.243240          0.121796          0.118458          0.000000          26.257900         0.118458         
1481763142        1.309760          1.243240          0.121799          0.118462          0.000000          25.726000         0.118462         
1481763143        1.309760          1.243240          0.121803          0.118465          0.000000          25.313300         0.118465         
1481763144        1.309760          1.243240          0.121807          0.115429          0.000000          24.855800         0.118465         
1481763146        1.309760          1.243240          0.121807          0.115433          0.000000          24.390100         0.118465         
1481763147        1.309760          1.243240          0.121807          0.115437          0.000000          24.061700         0.118465         
1481763148        1.309760          1.243240          0.121807          0.115437          0.000000          24.038600         0.118465         
1481763149        1.309760          1.243240          0.121807          0.115437          0.000000          24.023800         0.118465         
1481763150        1.309760          1.243240          0.121807          0.115437          0.000000          23.948400         0.118465         
1481763151        1.309760          1.243240          0.121807          0.115440          0.000000          23.496100         0.118465         
1481763152        1.309760          1.243240          0.121807          0.115444          0.000000          23.021000         0.118465         
1481763153        1.309760          1.243240          0.121807          0.115448          0.000000          22.703900         0.118465         
1481763155        1.309760          1.243240          0.121807          0.115452          0.000000          22.428000         0.118465         
1481763156        1.309760          1.243240          0.121807          0.115456          0.000000          22.037300         0.118465         
1481763158        1.309760          1.243240          0.121807          0.115459          0.000000          21.315000         0.118465         
1481763159        1.309760          1.243240          0.121807          0.115467          0.000000          20.981100         0.118465         
1481763160        1.309760          1.243240          0.121807          0.115467          0.000000          20.373700         0.118465         
1481763161        1.309760          1.243240          0.121807          0.115475          0.000000          19.741800         0.118465         
1481763162        1.309760          1.243240          0.121807          0.115479          0.000000          19.331000         0.118465         
1481763163        1.309760          1.243240          0.121807          0.115482          0.000000          18.853700         0.118465         
1481763164        1.309760          1.243240          0.121811          0.115269          0.000000          18.473600         0.118465         
1481763165        1.309760          1.243240          0.121811          0.115494          0.000000          18.039900         0.118465         
1481763167        1.309760          1.243240          0.121811          0.115501          0.000000          17.526700         0.118465         
1481763168        1.309760          1.243240          0.121811          0.115501          0.000000          16.997800         0.118465         
1481763170        1.309760          1.243240          0.121811          0.115517          0.000000          15.535400         0.118465         
1481763172        1.309760          1.243240          0.121811          0.115520          0.000000          14.963900         0.118465         
1481763173        1.309760          1.243240          0.121811          0.115524          0.000000          14.490400         0.118465         
1481763174        1.309770          1.243240          0.121815          0.115547          0.000000          14.290900         0.118465         
1481763175        1.309770          1.243240          0.121815          0.115540          0.000000          14.290400         0.118465         
1481763176        1.309770          1.243240          0.121815          0.115543          0.000000          14.291200         0.118465         
1481763177        1.309770          1.243240          0.121815          0.115543          0.000000          14.290400         0.118465         
1481763178        1.309770          1.243240          0.121815          0.115551          0.000000          14.290600         0.118465         
1481763180        1.309770          1.243240          0.121815          0.115555          0.000000          14.289100         0.118465         
1481763181        1.309770          1.243240          0.121815          0.115559          0.000000          14.290100         0.118465         
1481763182        1.309770          1.243250          0.121819          0.115570          0.000000          14.287700         0.118465         
1481763183        1.309770          1.243250          0.121819          0.115570          0.000000          14.289700         0.118465         
1481763184        1.309770          1.243250          0.121819          0.115570          0.000000          14.288900         0.118465         
1481763185        1.309770          1.243250          0.121819          0.115459          0.000000          14.289500         0.118465         
1481763186        1.309770          1.243250          0.121819          0.115570          0.000000          14.287700         0.118465         
1481763188        1.309770          1.243250          0.121819          0.115578          0.000000          14.290000         0.118465         
1481763189        1.309770          1.243250          0.121819          0.115578          0.000000          14.291300         0.118465         
1481763191        1.309770          1.243250          0.121819          0.115578          0.000000          14.288300         0.118465         
1481763192        1.309780          1.243250          0.121822          0.115589          0.000000          14.287700         0.118465         
1481763194        1.309780          1.243250          0.121822          0.115589          0.000000          14.286600         0.118465         
1481763195        1.309780          1.243250          0.121822          0.115597          0.000000          14.288400         0.118465         
1481763196        1.309780          1.243250          0.121822          0.115601          0.000000          14.286300         0.118465         
1481763197        1.309780          1.243250          0.121822          0.115604          0.000000          14.287000         0.118465         
1481763198        1.309780          1.243250          0.121822          0.115612          0.000000          14.286600         0.118465         
1481763199        1.309780          1.243250          0.121822          0.115612          0.000000          14.285900         0.118465         
1481763200        1.309780          1.243260          0.121826          0.115623          0.000000          14.285500         0.118465         
1481763202        1.309780          1.243260          0.121826          0.115631          0.000000          14.286300         0.118465         
1481763205        1.309780          1.243260          0.121826          0.115639          0.000000          14.284600         0.118465         
1481763206        1.309780          1.243260          0.121826          0.115639          0.000000          14.283500         0.118465         
1481763207        1.309780          1.243260          0.121826          0.115646          0.000000          14.283900         0.118465         
1481763208        1.309780          1.243260          0.121826          0.115650          0.000000          14.283000         0.118465         
1481763210        1.309780          1.243260          0.121826          0.115654          0.000000          14.282700         0.118465         
1481763211        1.309780          1.243260          0.121830          0.115665          0.000000          14.282100         0.118465         
1481763212        1.309780          1.243260          0.121830          0.115681          0.000000          14.282300         0.118465         
1481763213        1.309780          1.243260          0.121830          0.115692          0.000000          14.281500         0.118465         
1481763214        1.309780          1.243260          0.121830          0.115700          0.000000          14.280600         0.118465         
1481763215        1.309780          1.243260          0.121830          0.115685          0.000000          14.280200         0.118465         
1481763216        1.309780          1.243260          0.121830          0.115688          0.000000          14.279900         0.118465         
1481763218        1.309780          1.243260          0.121830          0.115692          0.000000          14.280700         0.118465         
1481763219        1.309790          1.243260          0.121834          0.115696          0.000000          14.280900         0.118465         
1481763220        1.309790          1.243260          0.121834          0.115696          0.000000          14.279800         0.118465         
1481763221        1.309790          1.243260          0.121834          0.115700          0.000000          14.278700         0.118465         
1481763222        1.309790          1.243260          0.121834          0.115707          0.000000          14.279400         0.118465         
1481763223        1.309790          1.243260          0.121834          0.115707          0.000000          14.279700         0.118465         
1481763224        1.309790          1.243260          0.121834          0.115486          0.000000          14.281200         0.118465         
1481763225        1.309790          1.243260          0.121834          0.115707          0.000000          14.278800         0.118465         
1481763227        1.309790          1.243270          0.121838          0.115719          0.000000          14.278700         0.118465         
1481763228        1.309790          1.243270          0.121838          0.115723          0.000000          14.278000         0.118465         
1481763229        1.309790          1.243270          0.121838          0.115726          0.000000          14.276700         0.118465         
1481763230        1.309790          1.243270          0.121838          0.115734          0.000000          14.276400         0.118465         
1481763231        1.309790          1.243270          0.121838          0.115734          0.000000          14.275000         0.118465         
1481763232        1.309790          1.243270          0.121838          0.115742          0.000000          14.275300         0.118465         
1481763233        1.309790          1.243270          0.121838          0.115746          0.000000          14.275100         0.118465         
1481763235        1.309800          1.243270          0.121841          0.115753          0.000000          14.275700         0.118465         
1481763236        1.309800          1.243270          0.121841          0.115753          0.000000          14.275300         0.118465         
1481763237        1.309800          1.243270          0.121841          0.115761          0.000000          14.273800         0.118465         
1481763238        1.309800          1.243270          0.121841          0.115768          0.000000          14.273500         0.118465         
1481763240        1.309800          1.243270          0.121841          0.115772          0.000000          14.273800         0.118465         
1481763241        1.309800          1.243270          0.121841          0.115776          0.000000          14.273900         0.118465         
1481763243        1.309800          1.243270          0.121841          0.115784          0.000000          14.274500         0.118465         
1481763244        1.309800          1.243270          0.121845          0.115795          0.000000          14.272000         0.118465         
1481763246        1.309800          1.243270          0.121845          0.115795          0.000000          14.272300         0.118465         
1481763247        1.309800          1.243270          0.121845          0.115814          0.000000          14.271100         0.118465         
1481763248        1.309800          1.243270          0.121845          0.115829          0.000000          14.272000         0.118465         
1481763249        1.309800          1.243270          0.121845          0.115829          0.000000          14.270900         0.118465         
1481763250        1.309800          1.243270          0.121845          0.115837          0.000000          14.269500         0.118465         
1481763251        1.309800          1.243270          0.121845          0.115845          0.000000          14.270000         0.118465         
1481763253        1.309800          1.243280          0.121849          0.115849          0.000000          14.269100         0.118465         
1481763254        1.309800          1.243280          0.121849          0.115852          0.000000          14.270200         0.118465         
1481763255        1.309800          1.243280          0.121849          0.115612          0.000000          14.272100         0.118465         
1481763256        1.309800          1.243280          0.121849          0.115837          0.000000          14.269800         0.118465         
1481763257        1.309800          1.243280          0.121849          0.115841          0.000000          14.270800         0.118465         
1481763258        1.309800          1.243280          0.121849          0.115841          0.000000          14.268700         0.118465         
1481763259        1.309800          1.243280          0.121849          0.115841          0.000000          14.271900         0.118465         
1481763260        1.309810          1.243280          0.121853          0.115849          0.000000          14.270100         0.118465         
1481763262        1.309810          1.243280          0.121853          0.115852          0.000000          14.269400         0.118465         
1481763263        1.309810          1.243280          0.121853          0.115856          0.000000          14.267600         0.118465         
1481763264        1.309810          1.243280          0.121853          0.115864          0.000000          14.269100         0.118465         
1481763265        1.309810          1.243280          0.121853          0.115868          0.000000          14.267400         0.118465         
1481763266        1.309810          1.243280          0.121853          0.115871          0.000000          14.267700         0.118465         
1481763267        1.309810          1.243280          0.121853          0.115875          0.000000          14.266900         0.118465         
1481763268        1.309810          1.243280          0.121853          0.115883          0.000000          14.267300         0.118465         
1481763270        1.309810          1.243290          0.121857          0.115891          0.000000          14.265400         0.118465         
1481763271        1.309810          1.243290          0.121857          0.115894          0.000000          14.265200         0.118465         
1481763272        1.309810          1.243290          0.121857          0.115898          0.000000          14.264800         0.118465         
1481763273        1.309810          1.243290          0.121857          0.115898          0.000000          14.265700         0.118465         
1481763275        1.309810          1.243290          0.121857          0.115913          0.000000          14.265400         0.118465         
1481763277        1.309810          1.243290          0.121857          0.115917          0.000000          14.265400         0.118465         
1481763278        1.309810          1.243290          0.121857          0.115921          0.000000          14.265500         0.118465         
1481763279        1.309810          1.243290          0.121861          0.115929          0.000000          14.265300         0.118465         
1481763280        1.309810          1.243290          0.121861          0.115932          0.000000          14.262900         0.118465         
1481763281        1.309810          1.243290          0.121861          0.115959          0.000000          14.264000         0.118465         
1481763282        1.309810          1.243290          0.121861          0.115963          0.000000          14.264400         0.118465         
1481763284        1.309810          1.243290          0.121861          0.115963          0.000000          14.262300         0.118465         
1481763285        1.309810          1.243290          0.121861          0.115952          0.000000          14.262100         0.118465         
1481763286        1.309810          1.243290          0.121861          0.115959          0.000000          14.260800         0.118465         
1481763288        1.309820          1.243290          0.121864          0.115963          0.000000          14.261000         0.118465         
1481763289        1.309820          1.243290          0.121864          0.115967          0.000000          14.261400         0.118465         
1481763290        1.309820          1.243290          0.121864          0.115967          0.000000          14.263200         0.118465         
1481763291        1.309820          1.243290          0.121864          0.115971          0.000000          14.262900         0.118465         
1481763292        1.309820          1.243290          0.121864          0.115971          0.000000          14.260500         0.118465         
1481763293        1.309820          1.243290          0.121864          0.115978          0.000000          14.262300         0.118465         
1481763294        1.309820          1.243290          0.121864          0.115757          0.000000          14.261700         0.118465         
1481763295        1.309820          1.243300          0.121868          0.115982          0.000000          14.261000         0.118465         
1481763297        1.309820          1.243300          0.121868          0.115986          0.000000          14.262100         0.118465         
1481763298        1.309820          1.243300          0.121868          0.115990          0.000000          14.262300         0.118465         
1481763299        1.309820          1.243300          0.121868          0.115993          0.000000          14.260400         0.118465         
1481763300        1.309820          1.243300          0.121868          0.115997          0.000000          14.258600         0.118465         
1481763301        1.309820          1.243300          0.121868          0.116005          0.000000          14.258100         0.118465         
1481763302        1.309820          1.243300          0.121868          0.116009          0.000000          14.258800         0.118465         
1481763303        1.309830          1.243300          0.121872          0.116016          0.000000          14.258200         0.118465         
1481763305        1.309830          1.243300          0.121872          0.116024          0.000000          14.258000         0.118465         
1481763306        1.309830          1.243300          0.121872          0.116024          0.000000          14.258200         0.118465         
1481763307        1.309830          1.243300          0.121872          0.116032          0.000000          14.257100         0.118465         
1481763308        1.309830          1.243300          0.121872          0.116035          0.000000          14.258700         0.118465         
1481763309        1.309830          1.243300          0.121872          0.116039          0.000000          14.256400         0.118465         
1481763310        1.309830          1.243300          0.121872          0.116043          0.000000          14.255600         0.118465         
1481763311        1.309830          1.243310          0.121876          0.116051          0.000000          14.255900         0.118465         
1481763313        1.309830          1.243310          0.121876          0.116055          0.000000          14.255000         0.118465         
1481763314        1.309830          1.243310          0.121876          0.116062          0.000000          14.255500         0.118465         
1481763315        1.309830          1.243310          0.121876          0.116066          0.000000          14.254600         0.118465         
1481763316        1.309830          1.243310          0.121876          0.116081          0.000000          14.254500         0.118465         
1481763317        1.309830          1.243310          0.121876          0.116093          0.000000          14.254400         0.118465         
1481763318        1.309830          1.243310          0.121876          0.116096          0.000000          14.253400         0.118465         
