Cores,partitions,Atoms,AdjMatrix,ConnComp,Run
32,378,2356,54,1
32,378,2486,56,2
32,378,2370,54,3
64,378,1201,54,1
64,378,1291,55,2
64,378,1250,54,3
128,378,545,54,1
128,378,524,55,2
128,378,540,54,3
256,378,348,55,1
256,378,350,54,2
256,378,325,53,3
