Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,5000,0,5000,0.0,0.0
5000,10000,1,5000,310.0,3704.94104506
0,5000,2,5000,621.0,5124.31321182
5000,10000,3,5000,927.0,6597.21223433
10000,15000,4,5000,1234.0,7578.78364515
15000,20000,5,5000,1545.0,7936.99552333
20000,25000,6,5000,1854.0,8186.98904329
25000,30000,7,5000,2165.0,8379.87589837
30000,35000,8,5000,2479.0,8552.9037962
35000,40000,9,5000,2789.0,8803.41321485
40000,45000,10,5000,3099.0,9102.12151383
45000,50000,11,5000,3411.0,8777.77937953
50000,55000,12,5000,3720.0,9108.02440511
55000,60000,13,5000,4034.0,9161.29039971
60000,65000,14,5000,4346.0,8897.86217534
65000,70000,15,5000,4656.0,8678.55293631
70000,75000,16,5000,4969.0,8761.47404831
75000,80000,17,5000,5280.0,8830.95170913
80000,85000,18,5000,5589.0,8893.78923183
85000,90000,19,5000,5904.0,8956.23033516
90000,95000,20,5000,6215.0,9009.38740892
95000,100000,21,5000,6527.0,9050.92133704
0,5000,22,5000,6841.0,7656.4679093
5000,10000,23,5000,7143.0,7349.27286438
10000,15000,24,5000,7446.0,7524.29797492
15000,20000,25,5000,7760.0,7666.81853098
20000,25000,26,5000,8074.0,7742.29778144
25000,30000,27,5000,8385.0,7816.14896209
30000,35000,28,5000,8696.0,7725.91203174
35000,40000,29,5000,9002.0,7665.98073816
40000,45000,30,5000,9308.0,7715.58790995
45000,50000,31,5000,9607.0,7762.59252585
50000,55000,32,5000,9906.0,7708.49980826
55000,60000,33,5000,10206.0,7655.88586315
60000,65000,34,5000,10507.0,7609.10853009
65000,70000,35,5000,10820.0,7570.21336278
70000,75000,36,5000,11132.0,7534.50681222
75000,80000,37,5000,11445.0,7580.72584112
80000,85000,38,5000,11757.0,7625.22073593
85000,90000,39,5000,12066.0,7666.57497564
90000,95000,40,5000,12375.0,7704.86089927
95000,100000,41,5000,12686.0,7672.51211123
100000,105000,42,5000,12997.0,7641.38336067
105000,110000,43,5000,13308.0,7472.03900499
110000,115000,44,5000,13620.0,7446.0942873
115000,120000,45,5000,13932.0,7421.04386369
120000,125000,46,5000,14244.0,7397.68580512
125000,130000,47,5000,14553.0,7233.15937391
130000,135000,48,5000,14863.0,7214.64627275
135000,140000,49,5000,15169.0,7194.94446731
140000,145000,50,5000,15476.0,7177.2087007
145000,150000,51,5000,15790.0,7162.56704058
150000,155000,52,5000,16104.0,7048.10367301
155000,160000,53,5000,16418.0,7039.37885566
160000,165000,54,5000,16731.0,7030.71268374
165000,170000,55,5000,17045.0,7025.21301873
170000,175000,56,5000,17358.0,6926.91088328
175000,180000,57,5000,17657.0,6830.52680817
180000,185000,58,5000,17956.0,6740.88566878
185000,190000,59,5000,18263.0,6657.17235438
190000,195000,60,5000,18570.0,6655.56826979
195000,200000,61,5000,18885.0,6654.76773215
200000,205000,62,5000,19200.0,6653.61595513
205000,210000,63,5000,19517.0,6580.31609769
