#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1483662519 159036578 160700687 25193 24 159027178 160688320 34594 12392 14648.12 13528.82 1686.11 2854.80
1483662520 159036606 160700718 25193 24 159027205 160688350 34594 12392 14647.27 13527.85 1687.69 2856.12
1483662521 159036637 160700748 25193 24 159027236 160688381 34594 12392 14647.82 13527.90 1687.15 2856.47
1483662522 159036668 160700779 25193 24 159027267 160688411 34594 12392 14647.27 13527.51 1687.29 2856.11
1483662523 159036698 160700810 25193 24 159027298 160688443 34594 12392 14647.52 13528.16 1687.07 2855.87
1483662524 159036728 160700842 25193 24 159027327 160688474 34594 12392 14647.02 13527.75 1687.15 2856.62
1483662526 159036758 160700873 25193 24 159027358 160688505 34594 12392 14646.93 13527.89 1687.25 2856.14
1483662527 159036790 160700904 25193 24 159027390 160688536 34594 12392 14646.61 13527.95 1686.85 2856.07
1483662528 159036822 160700936 25193 24 159027421 160688568 34594 12392 14646.48 13527.62 1687.34 2856.41
1483662529 159036853 160700966 25193 24 159027452 160688599 34594 12392 14647.09 13527.13 1687.08 2856.48
1483662530 159036905 160701009 25193 24 159027504 160688642 34594 12392 14639.61 13524.67 1695.72 2858.98
1483662531 159036955 160701068 25193 24 159027554 160688700 34594 12392 14621.53 13517.25 1713.11 2866.37
1483662532 159036985 160701102 25193 24 159027584 160688734 34594 12392 14620.71 13517.25 1713.18 2866.39
1483662533 159037014 160701136 25193 24 159027613 160688768 34594 12392 14620.79 13511.51 1714.21 2872.43
1483662534 159037055 160701472 25193 24 159027654 160689104 34594 12392 14619.66 13395.16 1714.57 2989.20
1483662536 159037103 160701547 25193 24 159027703 160689179 34594 12392 14619.11 13333.56 1714.68 3050.09
1483662537 159037135 160701668 25193 24 159027734 160689300 34594 12392 14620.33 13242.74 1714.25 3141.31
1483662538 159037168 160701798 25193 24 159027767 160689431 34594 12392 14619.91 13147.45 1715.11 3236.19
1483662539 159037200 160701894 25193 24 159027799 160689527 34594 12392 14619.79 13084.30 1714.03 3299.34
1483662540 159037234 160702007 25193 24 159027833 160689640 34594 12392 14619.37 13000.42 1715.26 3383.61
1483662541 159037268 160702113 25193 24 159027867 160689746 34594 12392 14619.93 12925.81 1715.04 3458.17
1483662542 159037298 160702217 25193 24 159027897 160689850 34594 12392 14619.60 12843.67 1714.63 3544.65
1483662543 159037330 160702325 25193 24 159027929 160689958 34594 12392 14619.96 12778.98 1714.25 3605.02
1483662545 159037362 160702416 25193 24 159027962 160690048 34594 12392 14619.13 12719.55 1715.17 3666.61
1483662546 159037395 160702528 25193 24 159027994 160690160 34594 12392 14620.13 12641.04 1714.12 3742.55
1483662547 159037426 160702646 25193 24 159028025 160690279 34594 12392 14620.85 12557.85 1714.51 3829.05
1483662548 159037456 160702747 25193 24 159028055 160690380 34594 12392 14619.62 12489.34 1714.99 3893.91
1483662549 159037488 160702853 25193 24 159028087 160690486 34594 12392 14620.12 12417.51 1714.88 3966.49
1483662550 159037520 160702929 25193 24 159028119 160690562 34594 12392 14619.94 12373.61 1714.29 4010.00
1483662551 159037552 160703025 25193 24 159028151 160690658 34594 12392 14619.86 12311.05 1714.75 4073.31
1483662553 159037586 160703134 25193 24 159028185 160690767 34594 12392 14619.80 12232.79 1714.45 4150.85
1483662554 159037616 160703208 25193 24 159028215 160690841 34594 12392 14619.86 12190.85 1715.11 4192.76
1483662555 159037651 160703312 25193 24 159028250 160690945 34594 12392 14619.15 12118.78 1715.07 4264.88
1483662556 159037680 160703412 25193 24 159028279 160691044 34594 12392 14619.45 12052.78 1714.01 4330.84
1483662557 159037711 160703508 25193 24 159028310 160691141 34594 12392 14619.23 11989.57 1715.36 4393.67
1483662558 159037744 160703584 25193 24 159028343 160691216 34594 12392 14619.35 11947.55 1715.65 4436.09
1483662559 159037775 160703676 25193 24 159028374 160691309 34594 12392 14619.51 11888.78 1714.37 4494.44
1483662561 159037805 160703771 25193 24 159028404 160691404 34594 12392 14619.82 11824.38 1714.80 4560.66
1483662562 159037835 160703858 25193 24 159028434 160691491 34594 12392 14619.58 11775.09 1715.05 4611.42
1483662563 159037865 160703948 25193 24 159028464 160691580 34594 12392 14619.67 11718.90 1714.55 4665.09
1483662564 159037896 160704057 25193 24 159028495 160691689 34594 12392 14620.04 11644.92 1714.58 4738.71
