#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1483662509 50910774 50584842 12363 72177 50905127 50572371 18011 84648 15265.06 12926.58 1069.58 3457.42
1483662510 50910803 50584873 12363 72177 50905155 50572402 18011 84648 15264.57 12925.03 1070.07 3458.20
1483662511 50910832 50584905 12363 72177 50905184 50572434 18011 84648 15264.38 12926.15 1070.25 3458.61
1483662512 50910860 50584938 12363 72177 50905213 50572467 18011 84648 15264.43 12926.24 1069.81 3457.75
1483662513 50910890 50584971 12363 72177 50905242 50572500 18011 84648 15264.43 12924.74 1069.79 3459.29
1483662514 50910920 50585002 12363 72177 50905273 50572531 18011 84648 15264.02 12925.46 1070.30 3458.90
1483662515 50910950 50585032 12363 72177 50905303 50572562 18011 84648 15264.24 12925.32 1070.75 3458.70
1483662516 50910980 50585066 12363 72177 50905333 50572595 18011 84648 15265.09 12925.44 1069.53 3458.20
1483662518 50911010 50585098 12363 72177 50905362 50572627 18011 84648 15264.19 12924.57 1070.45 3459.03
1483662519 50911039 50585131 12363 72177 50905391 50572660 18011 84648 15264.29 12925.05 1069.96 3458.57
1483662520 50911069 50585163 12363 72177 50905422 50572692 18011 84648 15264.63 12925.32 1069.67 3458.68
1483662521 50911097 50585196 12363 72177 50905450 50572725 18011 84648 15264.75 12925.40 1069.88 3458.60
1483662522 50911127 50585228 12363 72177 50905480 50572757 18011 84648 15264.21 12925.40 1070.42 3458.11
1483662523 50911156 50585260 12363 72177 50905509 50572790 18011 84648 15263.82 12924.99 1070.00 3458.61
1483662524 50911187 50585292 12363 72177 50905539 50572821 18011 84648 15264.68 12924.91 1070.32 3458.73
1483662525 50911216 50585324 12363 72177 50905568 50572854 18011 84648 15264.64 12924.55 1070.32 3458.73
1483662527 50911246 50585357 12363 72177 50905599 50572886 18011 84648 15264.33 12925.02 1069.92 3458.99
1483662528 50911276 50585389 12363 72177 50905628 50572919 18011 84648 15264.43 12924.61 1069.82 3459.76
1483662529 50911304 50585423 12363 72177 50905657 50572952 18011 84648 15264.59 12925.16 1070.04 3458.47
1483662530 50911353 50585471 12363 72177 50905706 50573000 18011 84648 15257.20 12923.68 1077.38 3460.68
1483662531 50911404 50585527 12363 72177 50905756 50573057 18011 84648 15239.93 12915.68 1094.68 3467.96
1483662532 50911434 50585561 12363 72177 50905787 50573090 18011 84648 15238.35 12915.67 1096.28 3467.97
1483662533 50911465 50585596 12363 72177 50905817 50573125 18011 84648 15238.79 12915.75 1095.84 3467.53
1483662534 50911499 50585931 12363 72177 50905851 50573460 18011 84648 15238.68 12797.78 1095.57 3585.86
1483662536 50911529 50586026 12363 72177 50905881 50573555 18011 84648 15238.29 12736.36 1096.35 3647.64
1483662537 50911563 50586120 12363 72177 50905916 50573649 18011 84648 15238.41 12673.65 1096.18 3709.95
1483662538 50911592 50586208 12363 72177 50905945 50573737 18011 84648 15238.20 12621.14 1096.42 3763.23
1483662539 50911623 50586326 12363 72177 50905975 50573855 18011 84648 15238.32 12536.86 1096.34 3847.13
1483662540 50911654 50586440 12363 72177 50906007 50573970 18011 84648 15239.05 12454.96 1095.57 3928.80
1483662541 50911686 50586541 12363 72177 50906038 50574070 18011 84648 15238.43 12384.50 1095.44 4004.61
1483662542 50911720 50586616 12363 72177 50906072 50574145 18011 84648 15237.77 12342.70 1096.83 4040.55
1483662543 50911751 50586725 12363 72177 50906104 50574254 18011 84648 15237.84 12267.71 1096.79 4116.62
1483662545 50911782 50586819 12363 72177 50906135 50574348 18011 84648 15237.67 12207.15 1096.64 4176.48
1483662546 50911814 50586924 12363 72177 50906167 50574454 18011 84648 15238.12 12134.06 1096.56 4249.21
1483662547 50911845 50587028 12363 72177 50906197 50574558 18011 84648 15238.11 12065.73 1096.51 4318.26
1483662548 50911876 50587122 12363 72177 50906228 50574651 18011 84648 15237.20 12005.02 1096.63 4379.69
1483662549 50911910 50587211 12363 72177 50906262 50574741 18011 84648 15237.77 11948.04 1096.48 4436.37
1483662550 50911940 50587297 12363 72177 50906292 50574827 18011 84648 15238.52 11895.79 1096.50 4487.85
1483662551 50911969 50587382 12363 72177 50906321 50574911 18011 84648 15238.43 11846.91 1096.21 4536.71
1483662552 50912000 50587487 12363 72177 50906353 50575016 18011 84648 15237.80 11774.96 1097.22 4608.68
1483662554 50912031 50587570 12363 72177 50906384 50575099 18011 84648 15238.34 11724.65 1096.30 4658.62
1483662555 50912062 50587654 12363 72177 50906414 50575184 18011 84648 15237.94 11674.93 1096.33 4709.43
1483662556 50912092 50587738 12363 72177 50906445 50575267 18011 84648 15238.23 11624.44 1096.77 4758.83
1483662557 50912128 50587824 12363 72177 50906480 50575354 18011 84648 15236.84 11568.36 1097.81 4815.27
1483662558 50912159 50587919 12363 72177 50906511 50575449 18011 84648 15236.84 11506.75 1098.18 4876.88
1483662559 50912188 50588018 12363 72177 50906541 50575547 18011 84648 15237.01 11443.52 1097.60 4940.11
1483662560 50912222 50588102 12363 72177 50906575 50575632 18011 84648 15237.40 11390.21 1096.46 4993.45
1483662561 50912252 50588173 12363 72177 50906604 50575702 18011 84648 15237.51 11353.48 1097.85 5030.87
1483662563 50912285 50588261 12363 72177 50906637 50575790 18011 84648 15237.45 11296.15 1097.53 5087.88
1483662564 50912314 50588370 12363 72177 50906667 50575900 18011 84648 15237.85 11224.20 1097.52 5159.07
1483662565 50912348 50588455 12363 72177 50906700 50575985 18011 84648 15236.61 11172.12 1097.70 5211.89
1483662566 50912379 50588542 12363 72177 50906731 50576072 18011 84648 15236.27 11118.09 1097.54 5265.13
1483662567 50912410 50588649 12363 72177 50906762 50576179 18011 84648 15237.38 11044.48 1097.19 5339.55
1483662568 50912440 50588712 12363 72177 50906793 50576241 18011 84648 15236.63 11016.92 1097.99 5366.75
1483662569 50912474 50588813 12363 72177 50906826 50576342 18011 84648 15236.83 10947.62 1097.78 5436.40
1483662570 50912504 50588897 12363 72177 50906856 50576427 18011 84648 15237.04 10898.07 1097.63 5485.55
1483662572 50912534 50588991 12363 72177 50906887 50576520 18011 84648 15237.20 10838.34 1097.81 5552.20
1483662573 50912566 50589094 12363 72177 50906918 50576623 18011 84648 15236.66 10769.34 1098.39 5615.39
1483662574 50912600 50589179 12363 72177 50906952 50576708 18011 84648 15237.29 10714.51 1097.73 5669.12
1483662575 50912632 50589265 12363 72177 50906985 50576795 18011 84648 15237.13 10651.90 1097.56 5731.69
1483662576 50912662 50589354 12363 72177 50907015 50576884 18011 84648 15236.69 10605.61 1097.94 5777.60
1483662577 50912695 50589457 12363 72177 50907047 50576986 18011 84648 15236.46 10537.59 1097.46 5846.41
1483662578 50912725 50589568 12363 72177 50907077 50577098 18011 84648 15236.21 10461.08 1098.03 5925.86
1483662579 50912756 50589676 12363 72177 50907109 50577205 18011 84648 15236.86 10386.86 1097.76 5997.12
1483662581 50912788 50589768 12363 72177 50907140 50577297 18011 84648 15237.34 10327.12 1098.04 6056.10
1483662582 50912819 50589886 12363 72177 50907171 50577415 18011 84648 15236.25 10242.87 1098.38 6141.50
1483662583 50912847 50589981 12363 72177 50907199 50577510 18011 84648 15237.08 10183.95 1097.53 6199.68
1483662584 50912877 50590081 12363 72177 50907230 50577611 18011 84648 15236.82 10118.53 1097.37 6265.48
1483662585 50912907 50590166 12363 72177 50907259 50577696 18011 84648 15236.57 10068.28 1098.05 6315.76
1483662586 50912941 50590255 12363 72177 50907294 50577785 18011 84648 15236.63 10010.28 1098.00 6373.72
1483662587 50912975 50590339 12363 72177 50907327 50577868 18011 84648 15236.87 9956.86 1097.37 6427.89
1483662588 50913004 50590424 12363 72177 50907356 50577953 18011 84648 15236.96 9907.49 1097.34 6476.15
1483662590 50913036 50590519 12363 72177 50907388 50578048 18011 84648 15237.13 9846.24 1097.16 6537.76
1483662591 50913067 50590612 12363 72177 50907419 50578142 18011 84648 15237.50 9785.65 1096.68 6598.71
1483662592 50913096 50590699 12363 72177 50907448 50578228 18011 84648 15237.76 9733.71 1097.27 6650.26
1483662593 50913125 50590801 12363 72177 50907477 50578331 18011 84648 15237.27 9665.38 1097.75 6717.89
1483662594 50913156 50590872 12363 72177 50907508 50578401 18011 84648 15237.15 9623.36 1096.70 6762.80
1483662595 50913185 50590981 12363 72177 50907537 50578510 18011 84648 15237.02 9555.91 1097.59 6827.71
1483662596 50913217 50591072 12363 72177 50907569 50578601 18011 84648 15237.73 9498.18 1097.63 6885.45
1483662597 50913249 50591179 12363 72177 50907601 50578708 18011 84648 15237.20 9423.70 1097.42 6959.53
1483662599 50913279 50591267 12363 72177 50907631 50578796 18011 84648 15236.53 9369.55 1098.09 7014.44
1483662600 50913307 50591365 12363 72177 50907660 50578894 18011 84648 15236.83 9307.41 1097.00 7076.56
1483662601 50913342 50591459 12363 72177 50907694 50578988 18011 84648 15236.25 9246.54 1098.38 7137.08
1483662602 50913373 50591541 12363 72177 50907725 50579070 18011 84648 15237.02 9201.75 1097.23 7181.84
1483662603 50913404 50591625 12363 72177 50907757 50579155 18011 84648 15236.81 9150.97 1098.19 7233.02
1483662604 50913435 50591728 12363 72177 50907787 50579257 18011 84648 15237.27 9081.77 1097.38 7301.86
1483662605 50913465 50591820 12363 72177 50907817 50579349 18011 84648 15237.46 9023.50 1097.52 7359.74
1483662607 50913495 50591912 12363 72177 50907848 50579441 18011 84648 15237.02 8966.41 1097.62 7417.65
1483662608 50913528 50591993 12363 72177 50907880 50579522 18011 84648 15236.88 8918.05 1097.74 7465.88
1483662609 50913559 50592097 12363 72177 50907911 50579626 18011 84648 15237.05 8845.92 1097.55 7538.09
1483662610 50913588 50592178 12363 72177 50907940 50579707 18011 84648 15236.81 8800.76 1097.79 7582.86
1483662611 50913622 50592290 12363 72177 50907974 50579820 18011 84648 15236.83 8717.42 1097.80 7666.53
1483662612 50913654 50592389 12363 72177 50908007 50579919 18011 84648 15236.59 8650.75 1097.66 7733.62
1483662613 50913686 50592481 12363 72177 50908038 50580010 18011 84648 15236.70 8591.39 1097.50 7792.61
1483662614 50913717 50592555 12363 72177 50908069 50580085 18011 84648 15237.07 8551.94 1097.49 7832.07
1483662615 50913746 50592661 12363 72177 50908098 50580191 18011 84648 15237.08 8480.00 1097.15 7904.38
1483662617 50913775 50592755 12363 72177 50908127 50580284 18011 84648 15237.00 8421.39 1097.68 7962.24
1483662618 50913804 50592856 12363 72177 50908157 50580386 18011 84648 15237.74 8354.67 1097.24 8029.64
1483662619 50913836 50592939 12363 72177 50908188 50580469 18011 84648 15237.84 8304.51 1097.18 8078.76
1483662620 50913867 50593002 12363 72177 50908220 50580531 18011 84648 15237.30 8273.67 1096.95 8109.95
1483662621 50913894 50593113 12363 72177 50908247 50580642 18011 84648 15237.64 8197.29 1096.63 8186.34
1483662622 50913926 50593220 12363 72177 50908278 50580749 18011 84648 15236.82 8122.79 1097.40 8260.85
1483662623 50913957 50593313 12363 72177 50908309 50580842 18011 84648 15237.32 8063.51 1097.66 8320.88
1483662624 50913985 50593401 12363 72177 50908337 50580931 18011 84648 15237.04 8009.82 1097.19 8373.80
1483662626 50914014 50593503 12363 72177 50908366 50581032 18011 84648 15237.40 7934.30 1097.62 8449.31
1483662627 50914047 50593610 12363 72177 50908399 50581139 18011 84648 15236.92 7868.17 1097.29 8515.08
1483662628 50914079 50593710 12363 72177 50908431 50581239 18011 84648 15237.80 7798.65 1096.83 8584.60
1483662693 50914120 50597223 12363 72177 50908472 50584752 18011 84648 15240.23 4321.25 1094.03 12062.75
1483662694 50914174 50597233 12363 72177 50908526 50584762 18011 84648 15237.92 4319.14 1097.38 12064.86
1483662695 50914230 50597241 12363 72177 50908582 50584771 18011 84648 15237.08 4318.77 1097.18 12064.86
1483662696 50914285 50597250 12363 72177 50908637 50584779 18011 84648 15237.26 4318.20 1097.00 12065.44
1483662697 50914337 50597263 12363 72177 50908689 50584792 18011 84648 15236.68 4317.84 1097.59 12065.80
1483662699 50914391 50597272 12363 72177 50908743 50584802 18011 84648 15236.14 4318.59 1098.10 12065.78
1483662700 50914446 50597280 12363 72177 50908798 50584809 18011 84648 15236.68 4318.23 1097.98 12065.77
1483662701 50914498 50597292 12363 72177 50908850 50584821 18011 84648 15236.54 4317.98 1098.09 12066.02
1483662702 50914551 50597302 12363 72177 50908903 50584832 18011 84648 15236.62 4318.44 1097.66 12065.92
1483662703 50914603 50597314 12363 72177 50908955 50584844 18011 84648 15236.16 4317.59 1098.10 12066.78
1483662705 50914655 50597326 12363 72177 50909007 50584855 18011 84648 15236.26 4317.55 1099.09 12066.45
1483662706 50914710 50597335 12363 72177 50909062 50584864 18011 84648 15236.12 4317.78 1098.16 12066.23
1483662707 50914766 50597343 12363 72177 50909118 50584872 18011 84648 15235.68 4318.43 1098.57 12065.94
1483662708 50914823 50597350 12363 72177 50909175 50584879 18012 84648 15236.47 4317.55 1098.16 12066.08
1483662709 50914878 50597359 12363 72177 50909229 50584888 18012 84648 15236.62 4317.80 1098.00 12066.20
1483662710 50914930 50597370 12363 72177 50909282 50584900 18012 84648 15236.25 4318.08 1098.38 12066.29
1483662711 50914983 50597381 12363 72177 50909335 50584911 18012 84648 15235.88 4318.06 1098.75 12065.57
1483662712 50915039 50597389 12363 72177 50909391 50584918 18012 84648 15236.45 4318.03 1097.83 12065.61
1483662713 50915093 50597399 12363 72177 50909445 50584928 18012 84648 15236.39 4317.91 1097.52 12065.73
1483662714 50915149 50597406 12363 72177 50909501 50584936 18012 84648 15236.19 4317.79 1098.45 12066.21
1483662716 50915202 50597416 12363 72177 50909554 50584946 18012 84648 15235.82 4317.82 1098.45 12065.82
1483662717 50915245 50597437 12363 72177 50909597 50584966 18012 84648 15246.83 4414.02 1087.41 11969.61
1483662718 50915276 50597468 12363 72177 50909627 50584997 18012 84648 15247.40 4413.63 1087.22 11969.64
1483662719 50915306 50597499 12363 72177 50909658 50585028 18012 84648 15247.41 4413.94 1087.58 11969.30
1483662720 50915336 50597531 12363 72177 50909688 50585061 18012 84648 15248.43 4413.70 1086.94 11969.17
1483662721 50915372 50597563 12363 72177 50909724 50585093 18012 84648 15244.36 4413.08 1090.28 11971.67
