Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.16347
100,1000,3,5000,120,48,1.35132
100,10000,3,5000,120,48,7.53389
100,100000,3,5000,120,48,64.22604
100,1000000,3,5000,120,48,656.63227
