t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1510160106,587,98.083679,0.490921,0.002962,4.279997,0.143665,0.243552,0.485192,5.114445,7.637910,98.083679,56.839639,17.787674,11.609880,10.539611,calls/second,milliseconds
1510160116,587,98.083679,0.490921,0.002962,4.279997,0.143665,0.243552,0.485192,5.114445,7.637910,98.083679,28.913970,15.056941,11.229263,10.423152,calls/second,milliseconds
1510160126,587,98.083679,0.490921,0.002962,4.279997,0.143665,0.243552,0.485192,5.114445,7.637910,98.083679,19.371796,12.745425,10.861124,10.307980,calls/second,milliseconds
1510160136,587,98.083679,0.490921,0.002962,4.279997,0.143665,0.243552,0.485192,5.114445,7.637910,98.083679,14.565086,10.788770,10.505054,10.194081,calls/second,milliseconds
1510160146,587,98.083679,0.490921,0.002962,4.279997,0.143665,0.243552,0.485192,5.114445,7.637910,98.083679,11.669494,9.132496,10.160658,10.081441,calls/second,milliseconds
1510160156,587,98.083679,0.490921,0.002962,4.279997,0.143665,0.243552,0.485192,5.114445,7.637910,98.083679,9.734341,7.730491,9.827552,9.970045,calls/second,milliseconds
1510160166,643,98.083679,0.437259,0.002791,3.889782,0.013287,0.231580,0.479480,3.632887,7.958363,98.083679,9.146210,7.328598,9.677891,9.918304,calls/second,milliseconds
1510160176,835,98.083679,0.423964,0.001787,3.265538,0.013267,0.259342,0.571801,4.729504,7.958363,29.328680,10.397739,9.266814,10.002876,10.024513,calls/second,milliseconds
1510160186,876,98.083679,0.427292,0.001787,3.110990,0.129238,0.302011,0.564865,4.729504,7.052513,29.328680,9.701107,8.462728,9.803647,9.956935,calls/second,milliseconds
1510160196,934,98.083679,0.395066,0.001184,2.919322,0.013468,0.283994,0.521757,4.729504,6.621181,29.328680,9.312047,8.032863,9.674113,9.911932,calls/second,milliseconds
1510160206,979,98.083679,0.390225,0.001184,2.753444,0.142255,0.313590,0.521757,1.681185,6.621181,29.328680,8.875647,7.518641,9.508310,9.853299,calls/second,milliseconds
1510160216,1076,98.083679,0.354949,0.001184,2.531527,0.119103,0.292512,0.498357,1.418213,6.621181,28.056241,8.944272,7.791509,9.511945,9.851307,calls/second,milliseconds
1510160226,1125,98.083679,0.330259,0.001184,2.419099,0.012938,0.274202,0.483021,1.418213,5.991222,28.056241,8.633879,7.316284,9.359408,9.796447,calls/second,milliseconds
1510160236,1125,98.083679,0.330259,0.001184,2.419099,0.012938,0.274202,0.483021,1.418213,5.991222,28.056241,8.018473,6.193101,9.052571,9.688200,calls/second,milliseconds
1510160246,1126,98.083679,0.330604,0.001184,2.415599,0.013261,0.274350,0.483021,1.418213,5.991222,28.056241,7.491591,5.258338,8.759098,9.582257,calls/second,milliseconds
1510160256,1161,98.083679,0.333715,0.001184,2.283714,0.129238,0.316074,0.466410,0.874661,5.693475,28.056241,7.242662,4.960893,8.580264,9.512856,calls/second,milliseconds
1510160266,1324,98.083679,0.351451,0.001184,1.843312,0.011105,0.332005,0.908191,2.076816,6.410159,14.585409,7.774038,6.821218,8.843701,9.590488,calls/second,milliseconds
1510160276,1324,98.083679,0.351451,0.001184,1.843312,0.011105,0.332005,0.908191,2.076816,6.410159,14.585409,7.343259,5.774037,8.553770,9.484516,calls/second,milliseconds
1510160286,1325,98.083679,0.371167,0.001184,1.872445,0.011612,0.333266,0.989334,4.030102,6.410159,14.585409,6.961986,4.902329,8.276595,9.380818,calls/second,milliseconds
1510160296,1325,98.083679,0.371167,0.001184,1.872445,0.011612,0.333266,0.989334,4.030102,6.410159,14.585409,6.614711,4.149732,8.005256,9.277164,calls/second,milliseconds
1510160306,1333,98.083679,0.364467,0.001184,1.840606,0.017555,0.334395,0.928375,4.030102,6.406944,14.585409,6.338498,3.640601,7.769258,9.183519,calls/second,milliseconds
1510160316,1367,28.056241,0.316524,0.001184,1.065442,0.021736,0.340629,0.874661,2.076816,6.406944,10.407238,6.205103,3.580632,7.619788,9.117440,calls/second,milliseconds
1510160326,1405,28.056241,0.293192,0.001184,0.970516,0.023416,0.348449,0.750091,1.755457,4.931146,10.407238,6.100524,3.615588,7.494615,9.058691,calls/second,milliseconds
1510160336,1423,28.056241,0.286548,0.001184,0.930008,0.034513,0.352000,0.680258,1.646759,4.729504,10.407238,5.921640,3.351575,7.311174,8.979587,calls/second,milliseconds
1510160346,1462,28.056241,0.347833,0.001184,1.443186,0.034513,0.353806,0.692293,1.681185,6.406944,17.565000,5.840978,3.466463,7.203277,8.924638,calls/second,milliseconds
1510160356,1498,28.056241,0.321896,0.001184,1.331727,0.034513,0.352383,0.597748,1.496632,4.931146,17.565000,5.754881,3.484406,7.085038,8.865791,calls/second,milliseconds
1510160366,1514,28.056241,0.313418,0.001184,1.277604,0.036286,0.353799,0.552616,1.418213,4.272599,17.565000,5.601154,3.131151,6.891994,8.781074,calls/second,milliseconds
1510160376,1519,28.056241,0.347510,0.001184,1.344239,0.041798,0.354383,0.679779,1.755457,6.552293,17.565000,5.419063,2.786710,6.695471,8.693982,calls/second,milliseconds
1510160386,1521,28.056241,0.345563,0.001184,1.336033,0.041798,0.354746,0.647595,1.755457,6.552293,17.565000,5.239401,2.390882,6.482579,8.600133,calls/second,milliseconds
1510160396,1523,28.056241,0.343473,0.001184,1.326544,0.041798,0.355155,0.636518,1.681185,6.552293,17.565000,5.071579,2.023838,6.270055,8.505105,calls/second,milliseconds
1510160406,1551,28.056241,0.314052,0.001184,1.197003,0.041798,0.356517,0.534901,1.217890,6.406944,17.565000,4.998275,2.111011,6.149682,8.439850,calls/second,milliseconds
1510160416,1587,28.056241,0.297187,0.001184,1.066670,0.041798,0.365349,0.481458,0.885927,4.030102,17.565000,4.954741,2.406119,6.079425,8.390816,calls/second,milliseconds
1510160426,1601,28.056241,0.291887,0.001184,1.020934,0.041798,0.372342,0.489780,0.839231,2.076816,17.565000,4.847108,2.245269,5.925742,8.313539,calls/second,milliseconds
1510160436,1615,28.056241,0.337994,0.001184,1.154106,0.041798,0.389560,0.502591,1.217890,6.621181,17.565000,4.745812,2.111669,5.777207,8.237129,calls/second,milliseconds
1510160446,1615,28.056241,0.337994,0.001184,1.154106,0.041798,0.389560,0.502591,1.217890,6.621181,17.565000,4.610332,1.787489,5.587807,8.146112,calls/second,milliseconds
1510160456,1728,28.056241,0.316055,0.001184,1.112338,0.119103,0.363282,0.472558,0.750091,6.552293,11.390214,4.796008,3.161511,5.766142,8.178484,calls/second,milliseconds
1510160466,1844,17.565000,0.340735,0.001184,1.074638,0.264910,0.367079,0.528439,0.895034,6.552293,11.390214,4.979741,4.499185,5.964447,8.218556,calls/second,milliseconds
1510160476,1876,17.565000,0.324357,0.001184,1.016642,0.268668,0.366265,0.515778,0.756976,6.538432,11.390214,4.932859,4.267754,5.867206,8.160887,calls/second,milliseconds
1510160486,1894,17.565000,0.315494,0.001554,0.984831,0.268668,0.364537,0.515152,0.756976,6.538432,11.390214,4.852688,3.914498,5.740206,8.092787,calls/second,milliseconds
1510160496,1904,17.565000,0.310342,0.001554,0.965912,0.268668,0.364338,0.508707,0.756976,6.538432,11.390214,4.756377,3.463233,5.584639,8.014396,calls/second,milliseconds
1510160506,1929,17.565000,0.333618,0.001202,1.028978,0.301829,0.363627,0.528439,1.005732,7.290702,11.390214,4.701455,3.287852,5.477093,7.951269,calls/second,milliseconds
1510160516,1961,17.565000,0.315950,0.001202,0.959681,0.304013,0.365545,0.508707,0.885927,6.552293,11.390214,4.665729,3.306348,5.409052,7.900986,calls/second,milliseconds
1510160526,1991,17.565000,0.315609,0.001202,0.915629,0.306814,0.372078,0.515152,1.005732,6.538432,11.390214,4.626986,3.250368,5.329691,7.846789,calls/second,milliseconds
1510160536,2003,17.565000,0.310540,0.001202,0.890924,0.306869,0.376701,0.507327,1.005732,6.538432,11.390214,4.549186,2.901059,5.187583,7.771116,calls/second,milliseconds
1510160546,2008,17.565000,0.381135,0.001202,1.291763,0.306869,0.379313,0.528439,2.895923,7.624756,12.823300,4.459252,2.562517,5.040436,7.692980,calls/second,milliseconds
1510160556,2008,17.565000,0.381135,0.001202,1.291763,0.306869,0.379313,0.528439,2.895923,7.624756,12.823300,4.362370,2.169124,4.875190,7.607975,calls/second,milliseconds
1510160566,2008,17.565000,0.381135,0.001202,1.291763,0.306869,0.379313,0.528439,2.895923,7.624756,12.823300,4.269566,1.836124,4.715363,7.523910,calls/second,milliseconds
1510160576,2012,17.565000,0.374415,0.001202,1.269748,0.306869,0.379313,0.519746,2.895923,7.290702,12.823300,4.189022,1.554245,4.560775,7.440774,calls/second,milliseconds
1510160586,2022,17.565000,0.356152,0.001202,1.214281,0.311920,0.370595,0.515152,1.005732,7.290702,12.823300,4.124014,1.531844,4.457207,7.374032,calls/second,milliseconds
1510160596,2048,17.565000,0.323271,0.001202,1.083016,0.301045,0.372078,0.486565,0.671886,6.538432,12.823300,4.093503,1.702219,4.396594,7.321311,calls/second,milliseconds
1510160606,2084,17.565000,0.299069,0.001202,0.943665,0.301045,0.416968,0.480157,0.617066,2.895923,12.823300,4.083854,1.969252,4.364194,7.278013,calls/second,milliseconds
1510160616,2092,17.565000,0.295291,0.001202,0.917092,0.301045,0.418856,0.476054,0.617066,2.895923,12.823300,4.020718,1.816618,4.253739,7.208625,calls/second,milliseconds
1510160626,2104,17.565000,0.289734,0.001202,0.875030,0.301045,0.422626,0.480157,0.612969,1.005732,12.823300,3.967570,1.721956,4.153626,7.142232,calls/second,milliseconds
1510160636,2123,17.565000,0.354363,0.001072,1.026519,0.315648,0.431636,0.503257,2.345830,7.050507,12.823300,3.929301,1.755043,4.079989,7.084335,calls/second,milliseconds
1510160646,2147,17.565000,0.326622,0.001072,0.935081,0.315648,0.419520,0.503257,1.005732,7.050507,12.823300,3.901507,1.851498,4.024803,7.032563,calls/second,milliseconds
1510160656,2181,17.565000,0.305904,0.001072,0.829307,0.301045,0.434671,0.488125,0.691950,2.895923,12.823300,3.892530,2.090500,4.004374,6.992430,calls/second,milliseconds
1510160666,2193,17.565000,0.300122,0.001072,0.796302,0.301045,0.436919,0.498341,0.691950,2.345830,12.823300,3.845350,1.951235,3.912327,6.928414,calls/second,milliseconds
1510160676,2199,17.565000,0.297923,0.001072,0.779904,0.301045,0.439532,0.499243,0.691950,2.345830,12.823300,3.789431,1.739960,3.803572,6.858469,calls/second,milliseconds
1510160686,2201,17.565000,0.362894,0.001072,1.053748,0.301045,0.439532,0.516972,2.345830,7.954280,12.823300,3.728605,1.502269,3.685378,6.784890,calls/second,milliseconds
1510160696,2201,17.565000,0.362894,0.001072,1.053748,0.301045,0.439532,0.516972,2.345830,7.954280,12.823300,3.666470,1.271644,3.564557,6.709919,calls/second,milliseconds
1510160706,2302,17.565000,0.319535,0.001072,0.870615,0.307073,0.418544,0.497494,0.686662,6.921851,7.954280,3.771919,2.659544,3.774962,6.745472,calls/second,milliseconds
1510160716,2344,17.565000,0.295821,0.001072,0.781406,0.303832,0.412807,0.519804,0.662826,6.538432,7.954280,3.778799,2.870443,3.782558,6.715160,calls/second,milliseconds
1510160726,2436,17.565000,0.314802,0.001072,0.759072,0.269245,0.419780,0.589740,0.691950,4.779785,7.954280,3.864823,3.866456,3.966447,6.744796,calls/second,milliseconds
1510160736,2462,17.565000,0.302844,0.001072,0.722418,0.269245,0.413866,0.589740,0.686662,3.511269,7.954280,3.845008,3.710407,3.928534,6.701244,calls/second,milliseconds
1510160746,2486,17.565000,0.290207,0.001072,0.688809,0.262937,0.407299,0.588928,0.664559,3.511269,7.954280,3.822808,3.514350,3.878641,6.653742,calls/second,milliseconds
1510160756,2492,17.565000,0.289385,0.001072,0.680528,0.262937,0.408626,0.589740,0.664559,3.511269,7.954280,3.774040,3.068223,3.771209,6.586857,calls/second,milliseconds
1510160766,2494,17.565000,0.288561,0.001072,0.677157,0.262937,0.409420,0.589740,0.664559,3.511269,7.954280,3.720722,2.629177,3.654186,6.516290,calls/second,milliseconds
1510160776,2497,17.565000,0.365517,0.001072,1.179789,0.269245,0.412284,0.605266,2.895923,6.921851,12.771130,3.670435,2.273523,3.544304,6.447612,calls/second,milliseconds
1510160786,2497,17.565000,0.365517,0.001072,1.179789,0.269245,0.412284,0.605266,2.895923,6.921851,12.771130,3.617266,1.924496,3.428108,6.376368,calls/second,milliseconds
1510160796,2501,17.565000,0.359778,0.001072,1.161620,0.269245,0.408638,0.603274,2.345830,6.921851,12.771130,3.571331,1.693015,3.328944,6.310344,calls/second,milliseconds
1510160806,2519,17.565000,0.334076,0.001072,1.079545,0.269245,0.395322,0.589740,0.766115,4.779785,12.771130,3.546372,1.708161,3.278765,6.260500,calls/second,milliseconds
