CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,N/A,1.421,N/A,169.548,242.794,244.65
unit.000001,N/A,1.427,N/A,173.573,247.124,248.533
unit.000002,N/A,1.43,N/A,175.48,249.049,250.55
unit.000003,N/A,1.438,N/A,180.491,261.608,264.115
unit.000004,N/A,1.448,N/A,185.69,257.323,258.249
unit.000005,N/A,1.458,N/A,190.616,274.64,279.519
unit.000006,N/A,1.465,N/A,193.686,267.028,268.849
unit.000007,N/A,1.471,N/A,197.768,271.797,274.639
unit.000008,N/A,1.48,N/A,203.697,276.156,280.525
unit.000009,N/A,1.487,N/A,207.723,278.909,284.385
unit.000010,N/A,1.496,N/A,213.701,293.554,295.116
unit.000011,N/A,1.528,N/A,234.989,308.672,309.598
unit.000012,N/A,1.51,N/A,222.876,293.307,294.211
unit.000013,N/A,1.514,N/A,225.949,300.186,302.819
unit.000014,N/A,1.228,N/A,43.399,114.374,121.658
unit.000015,N/A,1.524,N/A,231.905,304.105,306.644
unit.000016,N/A,1.53,N/A,235.948,309.843,312.435
unit.000017,N/A,1.535,N/A,239.029,311.506,315.322
unit.000018,N/A,1.382,N/A,142.106,215.135,216.58
unit.000019,N/A,1.416,N/A,166.461,238.356,240.846
unit.000020,N/A,1.462,N/A,192.723,266.597,267.931
unit.000021,N/A,1.508,N/A,221.722,300.914,303.776
unit.000022,N/A,1.541,N/A,242.107,314.648,319.174
unit.000023,N/A,1.318,N/A,103.771,175.422,178.028
unit.000024,N/A,1.454,N/A,188.523,260.169,263.101
unit.000025,N/A,1.376,N/A,138.111,209.407,211.824
unit.000026,N/A,1.386,N/A,145.183,217.542,220.349
unit.000027,N/A,1.391,N/A,148.032,222.366,225.182
unit.000028,N/A,1.397,N/A,152.059,227.226,229.142
unit.000029,N/A,1.403,N/A,157.438,230.085,232.959
unit.000030,N/A,1.409,N/A,161.465,232.96,235.922
unit.000031,N/A,1.415,N/A,165.502,237.447,238.932
unit.000032,N/A,1.533,N/A,237.878,310.604,313.44
unit.000033,N/A,1.575,N/A,261.065,334.033,335.783
unit.000034,N/A,1.435,N/A,178.561,249.958,251.558
unit.000035,N/A,1.444,N/A,183.574,254.394,255.308
unit.000036,N/A,1.452,N/A,187.565,259.711,262.088
unit.000037,N/A,1.459,N/A,191.569,274.22,278.49
unit.000038,N/A,1.355,N/A,123.886,194.416,196.339
unit.000039,N/A,1.476,N/A,200.624,272.726,276.569
unit.000040,N/A,1.483,N/A,205.777,278.0,283.461
unit.000041,N/A,1.49,N/A,209.66,280.527,285.392
unit.000042,N/A,1.499,N/A,215.789,288.64,290.4
unit.000043,N/A,1.564,N/A,256.173,328.763,333.769
unit.000044,N/A,1.511,N/A,223.847,304.681,307.66
unit.000045,N/A,1.517,N/A,227.867,299.098,300.912
unit.000046,N/A,1.522,N/A,230.949,303.778,305.633
unit.000047,N/A,1.527,N/A,233.826,307.028,308.67
unit.000048,N/A,1.532,N/A,236.92,308.931,310.601
unit.000049,N/A,1.539,N/A,240.942,313.751,317.357
unit.000050,N/A,1.544,N/A,244.019,317.359,320.088
unit.000051,N/A,1.55,N/A,247.114,319.18,322.906
unit.000052,N/A,1.556,N/A,251.168,322.39,326.765
unit.000053,N/A,1.572,N/A,260.12,331.086,334.775
unit.000054,N/A,1.37,N/A,134.04,205.436,207.064
unit.000055,N/A,1.224,N/A,40.347,110.598,116.888
unit.000056,N/A,1.379,N/A,140.01,211.304,212.74
unit.000057,N/A,1.383,N/A,143.066,214.755,215.655
unit.000058,N/A,1.389,N/A,147.08,219.394,222.364
unit.000059,N/A,1.395,N/A,151.113,221.879,224.277
unit.000060,N/A,1.401,N/A,155.308,228.218,230.082
unit.000061,N/A,1.408,N/A,160.491,232.601,234.908
unit.000062,N/A,1.413,N/A,164.334,234.913,237.955
unit.000063,N/A,1.418,N/A,167.425,238.933,241.852
unit.000064,N/A,1.426,N/A,172.418,244.652,247.63
unit.000065,N/A,1.179,N/A,14.55,84.816,92.705
unit.000066,N/A,1.219,N/A,37.294,108.18,113.863
unit.000067,N/A,1.263,N/A,66.638,137.497,141.868
unit.000068,N/A,1.373,N/A,135.944,207.066,208.884
