CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,N/A,1.483,N/A,227.142,300.769,302.611
unit.000001,N/A,1.203,N/A,43.381,115.661,120.947
unit.000002,N/A,1.528,N/A,260.542,333.923,335.684
unit.000003,N/A,1.217,N/A,51.581,125.911,129.79
unit.000004,N/A,1.222,N/A,54.458,126.38,130.799
unit.000005,N/A,1.231,N/A,59.642,130.802,134.598
unit.000006,N/A,1.292,N/A,103.847,176.452,178.277
unit.000007,N/A,1.245,N/A,68.716,141.592,144.371
unit.000008,N/A,1.25,N/A,72.779,146.292,148.218
unit.000009,N/A,1.397,N/A,172.409,243.195,245.106
unit.000010,N/A,1.264,N/A,82.742,156.481,157.916
unit.000011,N/A,1.268,N/A,85.772,157.918,160.873
unit.000012,N/A,1.273,N/A,89.79,161.889,163.737
unit.000013,N/A,1.148,N/A,9.185,82.249,85.258
unit.000014,N/A,1.19,N/A,34.384,106.37,111.3
unit.000015,N/A,1.29,N/A,101.932,172.893,175.443
unit.000016,N/A,1.297,N/A,106.904,178.279,180.202
unit.000017,N/A,1.302,N/A,110.962,183.448,185.074
unit.000018,N/A,1.307,N/A,114.98,185.306,188.021
unit.000019,N/A,1.314,N/A,119.965,191.541,194.164
unit.000020,N/A,1.408,N/A,180.47,251.218,252.264
unit.000021,N/A,1.447,N/A,208.031,279.065,282.251
unit.000022,N/A,1.519,N/A,253.671,326.159,328.731
unit.000023,N/A,1.16,N/A,16.255,89.066,92.927
unit.000024,N/A,1.143,N/A,6.124,81.353,83.288
unit.000025,N/A,1.15,N/A,10.329,82.393,86.185
unit.000026,N/A,1.154,N/A,13.188,87.089,91.005
unit.000027,N/A,1.162,N/A,18.339,90.087,94.834
unit.000028,N/A,1.169,N/A,22.363,93.938,99.63
unit.000029,N/A,1.176,N/A,26.365,96.773,101.541
unit.000030,N/A,1.183,N/A,30.382,101.543,107.274
unit.000031,N/A,1.191,N/A,35.525,107.276,112.204
unit.000032,N/A,1.199,N/A,40.535,111.302,116.144
