CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,N/A,1.335,N/A,181.94,253.567,256.418
unit.000001,N/A,1.34,N/A,187.391,259.444,262.387
unit.000002,N/A,1.343,N/A,188.6,262.391,264.347
unit.000003,N/A,1.193,N/A,39.137,112.195,117.97
unit.000004,N/A,1.216,N/A,61.25,134.356,139.175
unit.000005,N/A,1.244,N/A,90.954,163.816,166.595
unit.000006,N/A,1.27,N/A,116.064,187.362,189.23
unit.000007,N/A,1.294,N/A,147.487,220.992,221.894
unit.000008,N/A,1.368,N/A,220.1,293.546,295.451
unit.000009,N/A,1.372,N/A,223.434,296.464,298.327
unit.000010,N/A,1.375,N/A,226.592,300.903,305.162
unit.000011,N/A,1.379,N/A,228.755,301.863,306.985
unit.000012,N/A,1.383,N/A,232.209,305.164,307.996
unit.000013,N/A,1.175,N/A,23.066,95.497,102.534
unit.000014,N/A,1.39,N/A,240.021,312.857,317.768
unit.000015,N/A,1.226,N/A,74.159,149.138,151.002
unit.000016,N/A,1.399,N/A,249.725,323.803,326.698
unit.000017,N/A,1.405,N/A,256.084,327.626,330.561
unit.000018,N/A,1.303,N/A,153.445,227.102,228.475
unit.000019,N/A,1.332,N/A,178.481,251.032,254.466
unit.000020,N/A,1.358,N/A,204.045,276.907,277.801
unit.000021,N/A,1.383,N/A,231.918,306.077,310.028
unit.000022,N/A,1.407,N/A,257.33,331.483,334.396
unit.000023,N/A,1.295,N/A,148.306,221.26,222.843
unit.000024,N/A,1.296,N/A,148.319,221.896,223.745
unit.000025,N/A,1.302,N/A,152.114,223.748,226.567
unit.000026,N/A,1.306,N/A,158.09,230.42,234.221
unit.000027,N/A,1.31,N/A,161.876,233.708,238.157
unit.000028,N/A,1.316,N/A,164.983,237.655,241.115
unit.000029,N/A,1.322,N/A,172.75,246.321,249.738
unit.000030,N/A,1.325,N/A,174.887,244.954,247.724
unit.000031,N/A,1.331,N/A,177.877,250.108,252.661
unit.000032,N/A,1.403,N/A,252.962,325.954,328.546
