Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,8000,120,48,0.09037
100,1000,3,8000,120,48,0.69684
100,10000,3,8000,120,48,5.69037
100,100000,3,8000,120,48,53.95802
100,1000000,3,8000,120,48,582.25755
