Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,8000,0,8000,0.0,0.0
0,8000,1,8000,494.0,4659.62510457
8000,16000,2,8000,985.0,5103.44204662
16000,24000,3,8000,1481.0,6591.80134706
24000,32000,4,8000,1978.0,7474.35596361
32000,40000,5,8000,2477.0,7739.58288921
40000,48000,6,8000,2975.0,7210.94755529
48000,56000,7,8000,3475.0,7438.62590238
56000,64000,8,8000,3967.0,7606.87372871
64000,72000,9,8000,4464.0,7323.04864609
72000,80000,10,8000,4958.0,7459.3836428
80000,88000,11,8000,5454.0,7886.43553033
88000,96000,12,8000,5954.0,8138.13548935
0,8000,13,8000,6449.0,6883.08016788
8000,16000,14,8000,6936.0,7164.08280794
16000,24000,15,8000,7436.0,7269.49826577
24000,32000,16,8000,7941.0,7472.01118458
32000,40000,17,8000,8449.0,7555.08270331
40000,48000,18,8000,8966.0,7597.51869604
48000,56000,19,8000,9490.0,7784.35350604
56000,64000,20,8000,10001.0,7939.09682968
64000,72000,21,8000,10505.0,8151.80900627
72000,80000,22,8000,11003.0,8290.91639509
80000,88000,23,8000,11488.0,8316.36823795
88000,96000,24,8000,11988.0,8513.10902386
96000,104000,25,8000,12471.0,8663.44863097
104000,112000,26,8000,12958.0,8815.91237452
112000,120000,27,8000,13455.0,8906.24800382
120000,128000,28,8000,13951.0,9002.49130886
128000,136000,29,8000,14454.0,9097.17427907
136000,144000,30,8000,14964.0,9063.16971641
144000,152000,31,8000,15468.0,9149.26775842
152000,160000,32,8000,15965.0,9295.62198302
160000,168000,33,8000,16464.0,9411.69413796
168000,176000,34,8000,16981.0,9556.83722288
176000,184000,35,8000,17494.0,9668.97507182
184000,192000,36,8000,17999.0,9773.5655104
192000,200000,37,8000,18500.0,9831.10162845
200000,208000,38,8000,19004.0,9814.71549627
208000,216000,39,8000,19506.0,9801.22676611
216000,224000,40,8000,20000.0,9780.08984252
224000,232000,41,8000,20492.0,9758.75047196
232000,240000,42,8000,20988.0,9791.23780414
240000,248000,43,8000,21494.0,9633.79094251
248000,256000,44,8000,21982.0,9284.21315734
256000,264000,45,8000,22466.0,8972.97958614
264000,272000,46,8000,22957.0,8695.87225403
272000,280000,47,8000,23454.0,8602.56818264
280000,288000,48,8000,23943.0,8510.69089821
288000,296000,49,8000,24416.0,8595.05837327
296000,304000,50,8000,24914.0,8648.66431731
304000,312000,51,8000,25419.0,8706.19238939
312000,320000,52,8000,25921.0,8797.65251343
320000,328000,53,8000,26423.0,8885.37522908
328000,336000,54,8000,26914.0,8938.45765081
336000,344000,55,8000,27424.0,9010.72524088
344000,352000,56,8000,27934.0,9058.74498858
352000,360000,57,8000,28439.0,9062.5674207
360000,368000,58,8000,28944.0,9068.31356811
368000,376000,59,8000,29443.0,9150.49222271
376000,384000,60,8000,29926.0,9211.00085029
384000,392000,61,8000,30412.0,9248.25810085
392000,400000,62,8000,30907.0,9157.08948476
400000,408000,63,8000,31402.0,9154.04497543
408000,416000,64,8000,31908.0,9225.3884327
416000,424000,65,8000,32412.0,9285.68251188
424000,432000,66,8000,32921.0,9323.67447275
432000,440000,67,8000,33432.0,9378.56878666
440000,448000,68,8000,33933.0,9412.88762357
448000,456000,69,8000,34439.0,9476.87424123
456000,464000,70,8000,34940.0,9513.11541927
464000,472000,71,8000,35433.0,9563.62695408
472000,480000,72,8000,35920.0,9611.8312685
480000,488000,73,8000,36404.0,9662.83076701
488000,496000,74,8000,36899.0,9711.26740901
496000,504000,75,8000,37381.0,9734.98741111
504000,512000,76,8000,37872.0,9725.77404103
512000,520000,77,8000,38372.0,9758.05245019
520000,528000,78,8000,38868.0,9788.93611398
528000,536000,79,8000,39375.0,9773.75989785
536000,544000,80,8000,39879.0,9766.69763218
544000,552000,81,8000,40384.0,9797.19721549
552000,560000,82,8000,40888.0,9785.70670207
560000,568000,83,8000,41378.0,9812.18374922
568000,576000,84,8000,41881.0,9868.5935332
576000,584000,85,8000,42383.0,9891.58735653
584000,592000,86,8000,42882.0,9914.91318548
592000,600000,87,8000,43378.0,9936.56807253
600000,608000,88,8000,43879.0,9960.35949238
608000,616000,89,8000,44378.0,9982.15362411
616000,624000,90,8000,44870.0,9966.99110748
624000,632000,91,8000,45369.0,9979.20937985
632000,640000,92,8000,45872.0,9970.25745802
640000,648000,93,8000,46362.0,9957.67942292
648000,656000,94,8000,46861.0,9980.57144244
656000,664000,95,8000,47353.0,10002.8640439
664000,672000,96,8000,47850.0,10051.2941243
672000,680000,97,8000,48351.0,10085.9360038
680000,688000,98,8000,48847.0,10124.0616434
688000,696000,99,8000,49344.0,10165.5944543
696000,704000,100,8000,49847.0,10203.7201837
704000,712000,101,8000,50337.0,10248.4113576
712000,720000,102,8000,50813.0,10266.5153551
720000,728000,103,8000,51293.0,10292.6521235
728000,736000,104,8000,51799.0,10333.5280346
736000,744000,105,8000,52301.0,10370.6823276
744000,752000,106,8000,52798.0,10390.1756189
752000,760000,107,8000,53291.0,10374.9772194
760000,768000,108,8000,53776.0,10391.9209117
768000,776000,109,8000,54277.0,10410.6164364
776000,784000,110,8000,54775.0,10396.296335
784000,792000,111,8000,55277.0,10436.2206612
792000,800000,112,8000,55778.0,10455.3801084
800000,808000,113,8000,56257.0,10492.0502505
808000,816000,114,8000,56757.0,10504.9020129
816000,824000,115,8000,57259.0,10511.335705
824000,832000,116,8000,57758.0,10550.4527172
832000,840000,117,8000,58252.0,10580.9127431
840000,848000,118,8000,58740.0,10614.3318315
848000,856000,119,8000,59215.0,10623.6912688
856000,864000,120,8000,59693.0,10603.8167921
864000,872000,121,8000,60181.0,10616.0916158
872000,880000,122,8000,60673.0,10598.7683434
880000,888000,123,8000,61149.0,10612.1437615
888000,896000,124,8000,61648.0,10626.9810423
896000,904000,125,8000,62143.0,10612.0918449
904000,912000,126,8000,62635.0,10626.3279021
912000,920000,127,8000,63128.0,10599.385045
920000,928000,128,8000,63637.0,10588.4712661
928000,936000,129,8000,64129.0,10598.7396493
936000,944000,130,8000,64629.0,10586.6864435
944000,952000,131,8000,65121.0,10601.1585623
952000,960000,132,8000,65609.0,10586.7051509
960000,968000,133,8000,66114.0,10599.9806677
968000,976000,134,8000,66595.0,10585.6123912
976000,984000,135,8000,67091.0,10572.8277272
984000,992000,136,8000,67586.0,10560.398105
992000,1000000,137,8000,68077.0,10574.0164664
0,8000,138,8000,68579.0,8603.7829934
8000,16000,139,8000,69082.0,8629.31289108
16000,24000,140,8000,69584.0,8660.71017845
24000,32000,141,8000,70087.0,8679.86133088
32000,40000,142,8000,70590.0,8699.08766914
40000,48000,143,8000,71092.0,8701.69877433
48000,56000,144,8000,71595.0,8705.08296611
56000,64000,145,8000,72098.0,8707.84324871
64000,72000,146,8000,72600.0,8740.40421315
72000,80000,147,8000,73103.0,8767.03151942
80000,88000,148,8000,73605.0,8794.86492187
88000,96000,149,8000,74108.0,8820.08872065
96000,104000,150,8000,74611.0,8844.8565989
104000,112000,151,8000,75115.0,8863.4845076
112000,120000,152,8000,75620.0,8879.13003171
120000,128000,153,8000,76126.0,8904.24528113
128000,136000,154,8000,76632.0,8921.51434153
136000,144000,155,8000,77137.0,8947.52207643
144000,152000,156,8000,77643.0,8978.90196763
152000,160000,157,8000,78148.0,9007.25303528
160000,168000,158,8000,78654.0,9033.91734486
168000,176000,159,8000,79160.0,9057.864251
176000,184000,160,8000,79665.0,9085.14465191
184000,192000,161,8000,80171.0,9099.76340302
192000,200000,162,8000,80677.0,9114.31694507
200000,208000,163,8000,81182.0,9103.64186669
208000,216000,164,8000,81684.0,9101.95869093
216000,224000,165,8000,82186.0,9100.29164297
224000,232000,166,8000,82688.0,9099.06890803
232000,240000,167,8000,83190.0,9097.85437328
240000,248000,168,8000,83692.0,9112.5101058
248000,256000,169,8000,84194.0,9126.80870923
256000,264000,170,8000,84696.0,9141.07581212
264000,272000,171,8000,85198.0,9155.22852573
272000,280000,172,8000,85700.0,9153.47143201
280000,288000,173,8000,86202.0,9151.70048705
288000,296000,174,8000,86704.0,9150.02209026
296000,304000,175,8000,87206.0,9170.54830475
304000,312000,176,8000,87710.0,9191.23308401
312000,320000,177,8000,88214.0,9211.57734106
320000,328000,178,8000,88718.0,9224.14379134
328000,336000,179,8000,89223.0,9236.54368372
336000,344000,180,8000,89727.0,9248.85216435
344000,352000,181,8000,90231.0,9272.39846258
352000,360000,182,8000,90736.0,9292.16176912
360000,368000,183,8000,91240.0,9303.79670356
368000,376000,184,8000,91745.0,9326.94220163
376000,384000,185,8000,92249.0,9345.89471694
384000,392000,186,8000,92754.0,9368.08776255
392000,400000,187,8000,93258.0,9374.25831851
400000,408000,188,8000,93763.0,9386.35838547
408000,416000,189,8000,94241.0,9396.3768726
416000,424000,190,8000,94720.0,9405.98682329
424000,432000,191,8000,95198.0,9415.3879081
432000,440000,192,8000,95677.0,9410.44191257
440000,448000,193,8000,96155.0,9406.16651661
448000,456000,194,8000,96634.0,9402.19113628
456000,464000,195,8000,97112.0,9397.62202122
464000,472000,196,8000,97590.0,9393.03952952
472000,480000,197,8000,98069.0,9388.98673391
480000,488000,198,8000,98547.0,9384.17096163
488000,496000,199,8000,99026.0,9404.65724937
496000,504000,200,8000,99504.0,9412.07357352
504000,512000,201,8000,99985.0,9375.87251259
512000,520000,202,8000,100468.0,9345.45090389
520000,528000,203,8000,100951.0,9315.65783339
528000,536000,204,8000,101434.0,9286.34286246
536000,544000,205,8000,101917.0,9257.47784498
544000,552000,206,8000,102400.0,9227.96018888
552000,560000,207,8000,102883.0,9158.9271612
560000,568000,208,8000,103366.0,9131.73738498
568000,576000,209,8000,103850.0,9065.16052693
576000,584000,210,8000,104333.0,9039.15494055
584000,592000,211,8000,104816.0,9013.67750283
592000,600000,212,8000,105299.0,9031.1211671
600000,608000,213,8000,105782.0,9049.08698543
608000,616000,214,8000,106283.0,9060.87380423
616000,624000,215,8000,106784.0,9083.01313211
624000,632000,216,8000,107284.0,9100.76610604
632000,640000,217,8000,107785.0,9112.09470903
640000,648000,218,8000,108285.0,9123.34803136
648000,656000,219,8000,108786.0,9122.16303494
656000,664000,220,8000,109287.0,9133.21029569
664000,672000,221,8000,109787.0,9132.88845509
672000,680000,222,8000,110288.0,9144.17009331
680000,688000,223,8000,110789.0,9144.27801495
688000,696000,224,8000,111289.0,9160.38830918
696000,704000,225,8000,111790.0,9177.30936558
