t,value
1504728486,1504728483450
1504728496,1504728483450
1504728506,1504728483450
1504728516,1504728483450
1504728526,1504728483450
1504728536,1504728483450
1504728546,1504728483450
1504728556,1504728543822
1504728566,1504728543822
1504728576,1504728543822
1504728586,1504728543822
1504728596,1504728543822
1504728606,1504728543822
1504728616,1504728543822
1504728626,1504728604329
1504728636,1504728604329
1504728646,1504728604329
1504728656,1504728604329
1504728666,1504728660583
1504728676,1504728660583
1504728686,1504728660583
1504728696,1504728660583
1504728706,1504728660583
1504728716,1504728660583
1504728726,1504728660583
1504728736,1504728723318
1504728746,1504728723318
1504728756,1504728723318
1504728766,1504728723318
1504728776,1504728723318
1504728786,1504728723318
1504728796,1504728783606
1504728806,1504728783606
1504728816,1504728783606
1504728826,1504728783606
1504728836,1504728783606
1504728846,1504728783606
1504728856,1504728844072
1504728866,1504728844072
1504728876,1504728844072
1504728886,1504728844072
1504728896,1504728844072
1504728906,1504728844072
1504728916,1504728903981
1504728926,1504728903981
1504728936,1504728903981
1504728946,1504728903981
1504728956,1504728903981
1504728966,1504728903981
1504728976,1504728963538
1504728986,1504728963538
1504728996,1504728963538
1504729006,1504728963538
1504729016,1504728963538
1504729026,1504728963538
1504729036,1504729023814
1504729046,1504729023814
1504729056,1504729023814
1504729066,1504729023814
1504729076,1504729023814
1504729086,1504729023814
1504729096,1504729083618
1504729106,1504729083618
1504729116,1504729083618
1504729126,1504729083618
1504729136,1504729083618
1504729146,1504729083618
1504729156,1504729143883
1504729166,1504729143883
1504729176,1504729143883
1504729186,1504729143883
1504729196,1504729143883
1504729206,1504729143883
1504729216,1504729143883
1504729226,1504729204466
1504729236,1504729204466
1504729246,1504729204466
1504729256,1504729204466
1504729266,1504729204466
1504729276,1504729263769
1504729286,1504729263769
1504729296,1504729263769
1504729306,1504729263769
1504729316,1504729263769
1504729326,1504729263769
1504729336,1504729323941
1504729346,1504729323941
1504729356,1504729323941
1504729366,1504729323941
1504729376,1504729323941
1504729386,1504729323941
1504729396,1504729383979
1504729406,1504729383979
1504729416,1504729383979
1504729426,1504729383979
1504729436,1504729383979
1504729446,1504729383979
1504729456,1504729443556
1504729466,1504729443556
1504729476,1504729443556
1504729486,1504729443556
1504729496,1504729443556
1504729506,1504729443556
1504729516,1504729443556
1504729526,1504729504405
1504729536,1504729504405
1504729546,1504729504405
1504729556,1504729504405
1504729566,1504729504405
1504729576,1504729563643
1504729586,1504729563643
1504729596,1504729563643
1504729606,1504729563643
1504729616,1504729563643
1504729626,1504729563643
1504729636,1504729624086
1504729646,1504729624086
1504729656,1504729624086
1504729666,1504729624086
1504729676,1504729624086
1504729686,1504729624086
1504729696,1504729684047
1504729706,1504729684047
1504729716,1504729684047
1504729726,1504729684047
1504729736,1504729684047
1504729746,1504729684047
1504729756,1504729743931
1504729766,1504729743931
1504729776,1504729743931
1504729786,1504729743931
1504729796,1504729743931
1504729806,1504729743931
1504729816,1504729803833
1504729826,1504729803833
1504729836,1504729803833
1504729846,1504729803833
1504729856,1504729803833
1504729866,1504729803833
1504729876,1504729862240
1504729886,1504729862240
1504729896,1504729862240
1504729906,1504729862240
1504729916,1504729862240
1504729926,1504729920181
1504729936,1504729920181
1504729946,1504729920181
1504729956,1504729920181
1504729966,1504729920181
1504729976,1504729920181
1504729986,1504729980175
1504729996,1504729980175
1504730006,1504729980175
1504730016,1504729980175
1504730026,1504729980175
1504730036,1504729980175
1504730046,1504730040167
1504730056,1504730040167
1504730066,1504730040167
1504730076,1504730040167
1504730086,1504730040167
1504730096,1504730040167
1504730106,1504730100179
1504730116,1504730100179
1504730126,1504730100179
1504730136,1504730100179
1504730146,1504730100179
1504730156,1504730100179
1504730166,1504730160171
1504730176,1504730160171
1504730186,1504730160171
1504730196,1504730160171
1504730206,1504730160171
1504730216,1504730160171
1504730226,1504730220161
1504730236,1504730220161
1504730246,1504730220161
1504730256,1504730220161
1504730266,1504730220161
1504730276,1504730220161
1504730286,1504730280173
1504730296,1504730280173
1504730306,1504730280173
1504730316,1504730280173
1504730326,1504730280173
1504730336,1504730280173
1504730346,1504730340160
1504730356,1504730340160
1504730366,1504730340160
1504730376,1504730340160
1504730386,1504730340160
1504730396,1504730340160
1504730406,1504730400184
1504730416,1504730400184
1504730426,1504730400184
1504730436,1504730400184
1504730446,1504730400184
1504730456,1504730400184
1504730466,1504730460158
1504730476,1504730460158
1504730486,1504730460158
1504730496,1504730460158
1504730506,1504730460158
1504730516,1504730460158
1504730526,1504730520164
1504730536,1504730520164
1504730546,1504730520164
1504730556,1504730520164
1504730566,1504730520164
1504730576,1504730520164
1504730586,1504730580161
1504730596,1504730580161
1504730606,1504730580161
1504730616,1504730580161
1504730626,1504730580161
1504730636,1504730580161
1504730646,1504730640167
1504730656,1504730640167
1504730666,1504730640167
1504730676,1504730640167
1504730686,1504730640167
1504730696,1504730640167
1504730706,1504730700163
1504730716,1504730700163
1504730726,1504730700163
1504730736,1504730700163
1504730746,1504730700163
1504730756,1504730700163
1504730766,1504730760174
1504730776,1504730760174
1504730786,1504730760174
1504730796,1504730760174
1504730806,1504730760174
1504730816,1504730760174
1504730826,1504730820163
1504730836,1504730820163
1504730846,1504730820163
1504730856,1504730820163
1504730866,1504730820163
1504730876,1504730820163
1504730886,1504730880225
1504730896,1504730880225
1504730906,1504730880225
1504730916,1504730880225
1504730926,1504730880225
1504730936,1504730880225
1504730946,1504730940160
1504730956,1504730940160
1504730966,1504730940160
1504730976,1504730940160
1504730986,1504730940160
1504730996,1504730940160
1504731006,1504731000167
1504731016,1504731000167
1504731026,1504731000167
1504731036,1504731000167
1504731046,1504731000167
1504731056,1504731000167
1504731066,1504731060174
1504731076,1504731060174
1504731086,1504731060174
1504731096,1504731060174
