t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1504310402,50,95.850857,1.996183,0.006224,13.427033,0.009137,0.012760,0.754302,95.850857,95.850857,95.850857,4.816061,0.967574,0.358674,0.253185,calls/second,milliseconds
1504310412,587,95.850857,0.468205,0.003265,4.066240,0.126253,0.255133,0.677354,3.992315,7.419717,95.850857,28.881860,8.719666,2.092740,0.842104,calls/second,milliseconds
1504310422,587,95.850857,0.468205,0.003265,4.066240,0.126253,0.255133,0.677354,3.992315,7.419717,95.850857,19.361097,7.381038,2.024132,0.832799,calls/second,milliseconds
1504310432,587,95.850857,0.468205,0.003265,4.066240,0.126253,0.255133,0.677354,3.992315,7.419717,95.850857,14.558735,6.247914,1.957773,0.823597,calls/second,milliseconds
1504310442,587,95.850857,0.468205,0.003265,4.066240,0.126253,0.255133,0.677354,3.992315,7.419717,95.850857,11.665425,5.288745,1.893590,0.814496,calls/second,milliseconds
1504310452,587,95.850857,0.468205,0.003265,4.066240,0.126253,0.255133,0.677354,3.992315,7.419717,95.850857,9.731585,4.476826,1.831510,0.805496,calls/second,milliseconds
1504310462,979,95.850857,0.310354,0.001137,2.608458,0.115545,0.206374,0.469373,3.934119,5.411747,22.521538,13.922569,9.306487,2.911936,1.178866,calls/second,milliseconds
1504310472,1173,95.850857,0.268532,0.001137,2.358795,0.111437,0.189466,0.389775,0.995091,5.380710,22.521538,14.604444,11.423493,3.599979,1.431396,calls/second,milliseconds
1504310482,1173,95.850857,0.268532,0.001137,2.358795,0.111437,0.189466,0.389775,0.995091,5.380710,22.521538,12.987534,9.669778,3.481958,1.415580,calls/second,milliseconds
1504310492,1173,95.850857,0.268532,0.001137,2.358795,0.111437,0.189466,0.389775,0.995091,5.380710,22.521538,11.692939,8.185290,3.367806,1.399938,calls/second,milliseconds
1504310502,1173,95.850857,0.268532,0.001137,2.358795,0.111437,0.189466,0.389775,0.995091,5.380710,22.521538,10.633006,6.928698,3.257396,1.384470,calls/second,milliseconds
1504310512,1173,95.850857,0.268532,0.001137,2.358795,0.111437,0.189466,0.389775,0.995091,5.380710,22.521538,9.749234,5.865017,3.150606,1.369172,calls/second,milliseconds
1504310522,1759,7.258460,0.165943,0.001062,0.616933,0.075904,0.153284,0.257217,0.719846,4.450727,7.102645,13.498016,12.032703,4.508440,1.843792,calls/second,milliseconds
1504310532,1759,7.258460,0.165943,0.001062,0.616933,0.075904,0.153284,0.257217,0.719846,4.450727,7.102645,12.535998,12.304069,4.828790,1.982092,calls/second,milliseconds
1504310542,1759,7.258460,0.165943,0.001062,0.616933,0.075904,0.153284,0.257217,0.719846,4.450727,7.102645,11.701885,10.415169,4.670484,1.960190,calls/second,milliseconds
1504310552,1759,7.258460,0.165943,0.001062,0.616933,0.075904,0.153284,0.257217,0.719846,4.450727,7.102645,10.971983,8.816251,4.517367,1.938531,calls/second,milliseconds
1504310562,1759,7.258460,0.165943,0.001062,0.616933,0.075904,0.153284,0.257217,0.719846,4.450727,7.102645,10.327698,7.462795,4.369270,1.917111,calls/second,milliseconds
1504310572,1759,7.258460,0.165943,0.001062,0.616933,0.075904,0.153284,0.257217,0.719846,4.450727,7.102645,9.755144,6.317120,4.226028,1.895928,calls/second,milliseconds
1504310582,2151,6.221899,0.169027,0.001003,0.596250,0.078056,0.170206,0.256722,0.647839,3.992315,6.221899,11.302222,11.503906,5.360181,2.301570,calls/second,milliseconds
